,Title,Company,Location,Type,Salary,Contract_type,Job Description
10,Software Developer,Kaleido Health Solutions,Remote,Remote,"$80,000 - $90,000 ",r - Full-time,"If you're looking to work for a mission-driven company that's bringing the legacy of a renowned health care organization further into the digital realm, here's your chance. Planned Parenthood Direct provides access to sexual and reproductive health care from the convenience of an app. Our fully remote team is seeking a bright, forward-thinking systems Software Developer!
Highly competitive personal and professional benefits in this mentor-driven, inclusive, growth culture.
Position is full-time remote. Applicants must be a green card holder or American citizen and reside in Eastern or Central U.S.A.
Compensation
$80,000-$90,000 Annually based on experience
Required Technical Qualifications
Minimum of 2 years' software development experience
Experience with PHP/Laravel and JavaScript/TypeScript
Experience with MySQL database query, design and maintenance
Experience with version control in a team setting
Familiarity with Node.js preferred
Familiarity with Healthcare standards such as HL7, FHIR, NCPDP and others welcome
Familiarity with front-end development using React/React Native or equivalent welcome
Key Responsibilities
Build innovative and highly stable applications using existing and emerging technologies
Develop and enhance user-facing features
Build reusable code and libraries
Develop responsive components for web
Ensure the technical feasibility of UI/UX designs
Analyze and create unit tests
Optimize application for maximum speed and scalability
Create and enhance service-based APIs
Evaluate third-party technology and work with partners to integrate solutions
Provide timely estimates, status updates and communication for assigned projects and tasks
Participate in design and code review sessions
Provide inputs/recommendations for overall system design/architecture
Provide technical production support and troubleshooting assistance as well as administrative support to new and existing applications
Benefits and Perks
Competitive salary
Medical, dental, FSA, HSA, and vision insurance
Professional development
Educational Benefits
401K match
Parental leave
Inclusive team culture
Wellness Programs
No Recruiters. Must have US work authorization."
11,Frontend Developer,"Digital Harbor, Inc.",Remote,Remote,"$100,000 - $130,000 ",r - Full-time,"About the Company
Digital Harbor is a leading innovator of Composite Risk & Compliance solutions over the last decade. Proven in some of the largest US Financial Institutions, Government Intelligence Agencies, and Health Care organizations, Digital Harbor’s award-winning Platform delivers Real-time Analytics, Case management and Dynamic dashboard technologies for Proactive Risk Management.
Digital Harbor is currently working on bringing Web 3.0 to the enterprise through its Social Enterprise Technology (SET). We are looking for creative and innovative software developers that are ready to revolutionize enterprise solutions.
Innovation is our first priority. We’re not here just to write code. We innovate through a focus on differentiators first instead of just feature parity.
We are hiring for a Frontend Developer!
About the Role
You will be part of a small, experienced team and contribute to Angular 11 front-end development to build highly customizable form solutions for enterprise users. Your ultimate job is to build awesome, world-class tools to help end-users easily share, comment and collaborate through a sophisticated web form.
Responsibilities
Build advanced feature sets using Angular components, templates, modules, and services with minimal plugin support.
Create highly modular Services and Components as part of an Angular-based framework.
Manage WebSocket data streams.
Generate Angular unit tests using Karma and Jasmine
Understand NgRx for state management working with actions, effects, reducers, and selectors.
Manage a highly active Observable Stream for state management.
Create markup in the context of a framework that can support theming
Create sophisticated user interfaces and experience with minimal amounts of markup or styling
Willing to create non-traditional features that go outside the box
Be able to use Git in a continuous integration environment
Debug common Git errors and conflicts
Maintain a clean working history
Create and run NodeJS servers
Understand ES6 Class syntax and structures
Qualifications
5+ years of professional experience developing TypeScript and Angular Applications (not including internships)
Work Authorization
Advanced proficiency in Angular 2+ (Ideal experience is with Angular 11)
Advanced proficiency in HTML and CSS
Professional experience with Git
Professional experience working with a remote team
Basic working knowledge in NodeJS
Please note that we can only accept applicants who are currently based and authorized to work in the United States and will not now or ever require sponsorship for a work visa.
Preferred Qualifications
Advanced experience with user interface design
Advanced experience with user experience design
Advanced proficiency in ES6
Advanced proficiency in NodeJS
Advanced proficiency in Bootstrap
Use Bootstrap in the context of a theme engine
Use Bootstrap with minimal plugin support
Professional experience with creating themed frameworks
Leadership Experience
Professional experience with generating documentation for end users
Interview Process
Woven assessment > 30 min phone interview with Director of Engineering > 1- hour technical interview with Architect and Director > 1 - hour follow up meeting
About Woven
Digital Harbor has partnered with Woven (https://www.woventeams.com/) to get insight into how you solve the kinds of real-world problems you might encounter in this role you are applying for. After successfully applying in this job board, you will receive an invitation from Woven to start on timed exercise. You will also get actionable feedback on your work afterwards.
This Woven assessment is Digital Harbor’s technical evaluation and is an essential part of your application process. You will find more information about this in the email you will receive.
We can only process candidates who have at least 5 years of professional Engineering experience and do not require visa sponsorship now or at any time in the future. This is a full- time role and C2C is not accepted.
Job Type: Full-time
Pay: $100,000.00 - $130,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
No weekends
Application Question(s):
Are you based in US?
Are you able to work majority of hours within MST 8-5?
Will you now, or in the future, require sponsorship for employment visa status (e.g. H-1B visa status)?
Experience:
professional engineering (not including internships): 5 years (Required)
Angular 8+, HTML, CSS, SASS, Typescript, Javascript: 1 year (Required)
Work Location: Remote

Health insurance"
12,Software Engineer Apprentice,IBM,"San Jose, CA 95101",Onsite,"$93,120 - $102,432 ",r - Full-time,"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities
Are you interested in pursuing a software development career? Have you heard about agile development, but want to learn more about how it ‘works’? Are you someone that has a foundational understanding of development or programming concepts, but want to take a less traditional path to achieve it?

What is an Apprenticeship?
IBM Apprenticeship Program, which lasts approximately 12 months, is an official registered apprenticeship recognized by the Department of Labor (DOL). Every graduate of a Registered Apprenticeship program receives a nationally-recognized credential from the DOL.

During the apprenticeship duration, you will be required to complete specific learning hours and on the job training that has been outlined to ensure you are developing the skills and competencies essential to the role. You will be able to learn and grow at your own pace, but we expect most apprentices will complete their learning within 12 months. Once you graduate and receive your certificate from our apprentice program, you will be eligible to apply to available full-time roles at IBM.

Who You Are
An apprenticeship is about learning. We’re seeking candidates who have the following requirements, but we know you’re just getting your career started, and we’re committed to helping you learn and grow. If you’ve had some experience with coding or development in the past, you’re exactly the type of candidate we’re looking for….
Drive and eagerness to learn
Strong problem solving and communication skills
Able to work independently and take initiative, as well as work collaboratively and contribute to an agile team environment
Some knowledge or experience in ONE or more of the following:
Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Design Thinking
Hypothesis driven development
Social coding
Agile principles
Container development using tools such as Docker or Vagrant
Application Development, DevOps automation, and the development toolchain (e.g. Travis, Jenkins, Junit, automated test tools)
What’s the Experience?
As an apprentice, you'll join with other apprentices in a local cohort. You'll go through your first few weeks together, learning about IBM and the skills you'll be attaining throughout your apprenticeship. Then, you'll work with your managers and mentors to progress through your personal skills roadmap, learning and demonstrating new knowledge and competencies through hands-on application with your project teams. You'll complete milestones along the way, earning digital credentials to validate your skills, and will come back together with other apprentices to participate in on-going training and development focused on your professional and technical skills.

As a Software Engineer Apprentice at IBM, you’ll work as part of a larger team of experienced developers and mentors in an interactive, collaborative environment. You’ll learn the fundamentals of development, software design, testing, and cloud computing, agile principles, IBM Design Thinking, DevOps and continuous delivery. You will also learn how to resolve IBM customer issues, debug customer problems and environments, and increase Cloud Service skills, and will build the skills to grow your career as a Software Developer. Best of all, you are a contributing member of your team, putting forward ideas, taking on responsibilities and making choices about how you get the job done just like any other IBMer.

The work location for this position is San Jose, CA. Must be local or willing to relocate at own expense. No relocation is available for this position.

Required Technical and Professional Expertise
Must have basic knowledge in one of the following programming languages: Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Willingness to complete the requirements of the apprenticeship program.

Preferred Technical and Professional Expertise
none

About Business Unit
IBM’s Cloud and Cognitive software business is committed to bringing the power of IBM’s Cloud and Watson/AI technologies to life for our clients and ecosystem partners around the world. IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software solutions for business and IT operations, development, data science, security, and management. Our experts and software capabilities help organizations develop applications once and deploy them anywhere, integrate security across the breadth of their IT estate, and automate operations with management visibility. With IBM, you also have access to new skills and methods, governance and management approaches, and a deep ecosystem of industry experts and partners.
This job requires you to provide your COVID-19 vaccination status with supporting documentation, where legally permissible.

Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
IBM offers a competitive benefits program which may include medical & prescription drug coverage, dental, vision, mental health & well being, 8 paid holidays, minimum 56 hours paid sick time, 80 hours paid vacation, life insurance, 401(k), financial counseling, and the IBM Employee Stock Purchase Plan. IBM offers paid family medical leave and disability benefits to eligible employees where required by applicable law.

The compensation range and benefits for this position are based on a full-time schedule for a full calendar year. The salary will vary depending on your job-related skills, experience and location. Pay increment and frequency of pay will be in accordance with employment classification and applicable laws. For part time roles, your compensation and benefits will be adjusted to reflect your hours. Benefits may be pro-rated for those who start working during the calendar year.

IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.

We consider qualified applicants with criminal histories, consistent with applicable law.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
13,Junior Software Developer,Capital Good Fund,Remote,Remote,"$55,473 ",r - Full-time,"About Capital Good Fund
Capital Good Fund (“Good Fund”) is a nonprofit, U.S. Treasury-certified Community Development Financial Institution headquartered in Providence, RI. Founded in 2009, our mission is to create pathways out of poverty and advance a green economy through inclusive financial services. Good Fund employees are committed to using financial services to transform the lives of those we serve.
The Junior Software Developer is an entry-level developer who will assist the IT team with all aspects of software development and coding. The primary responsibilities will be to learn Capital Good Fund’s codebase, attend internal IT and external IT vendor meetings, write basic code, fix bugs, complete enhancements, and assist the IT team with design-related tasks.
Essential duties and responsibilities include the following. Other duties may be included as assigned.
Assist the Senior Director of IT and IT Business Systems Analyst with all aspects of software design and coding
Learn the current software and codebases for all Capital Good Fund software. This includes but is not limited to Salesforce APEX, Javascript, HTML, CSS, and PHP.
Debugging and fixing existing software
Work directly with the IT Business Systems Analyst to group and implement enhancements for existing software
Maintaining and updating current API connections as well as building out new connections
Required Skills, Knowledge and Abilities
Degree in Computer Science (AS or BS) or equivalent experience.
Knowledge of programming languages such as JavaScript and PHP.
Knowledge of HTML5 and CSS3.
Extensive knowledge of coding concepts and problem solving.
Familiarity with databases and database manipulation languages such as SQL.
Ability to learn new software and technologies quickly
Ability to follow instructions and work in a team environment or independently
Extremely detailed oriented
MUST be an effective self-starter
Preferred Skills, Knowledge and Abilities
Working knowledge of Google Workplace
Experience with Salesforce and Salesforce APEX
Experience with APIs
Physical Requirements
Must be up to date with CDC-recommended COVID-19 vaccinations
Training and Compensation
The Junior Software Developer will receive extensive training on all of Capital Good Fund’s systems, policies, procedures and loan products.
This is a full time forty hour-per-week position. The Junior Software Developer will earn an annual salary of $55,473
In addition, the Junior Software Developer will receive a competitive benefits package that includes a 401(k) plan with an employer match of 3% of gross earnings with a minimum contribution of 1%, medical insurance with a $500/month employer subsidy, dental insurance fully covered by employer for routine dental care, 5 paid personal days per benefit year, 15 vacation days in the first year on staff, and the opportunity to apply for personal loans of up to $2,000 at 0% interest. Company perks include supervisor-approved opportunities to work from home, flexible scheduling, and 14 paid holidays.
How to Apply
Please send the following to jobs@capitalgoodfund.org:
One-page cover letter
Accompanying résumé
Github repository or some coding samples
Any offer of employment is contingent upon completion of a background check.
Capital Good Fund is committed to creating a diverse environment and is proud to be an equal opportunity employer. Good Fund welcomes every protected characteristic including: race, color, religion, sex, gender, sexual orientation, or gender identity. All are encouraged to apply.
Job Type: Full-time
Pay: $55,473.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Flexible spending account
Health insurance
Paid time off
Parental leave
Schedule:
Monday to Friday
Experience:
coding concepts: 1 year (Preferred)
HTML5: 1 year (Preferred)
JavaScript: 1 year (Preferred)
CSS3: 1 year (Preferred)
PHP: 1 year (Preferred)
SQL: 1 year (Preferred)
Work Location: Remote

Health insurance"
14,Salesforce Developer - Software Developer,Global Information Technology,Remote,Remote,Contr,ct,"Job Title: Salesforce Developer - Software Developer
Job Location: 100% Remote (Austin, TX)
Job Type: Contract

Job Description:
These positions will perform development for the Web-based Salesforce application LoPro to build the Local Funds Tracking functionality.
This role will be responsible for participating in the completion of deliverables according to the definition of done for this Agile team.
These positions will require hands-on experience programming applications and web-services based on the industry's leading open-source platforms and cloud-based technologies.
The development team follows Agile (Scrum), and these roles should have experience with Agile methodologies.
The daily operations of these positions will include documentation of the solutions, analysis, problem resolution, design, development, communication with other team members and participation in solution delivery, and other responsibilities required for the unit operations.
Supports applications in multiple environments with coding testing, peer reviews, documentation, defect root cause analysis, and troubleshooting as required. Available for on-call support as needed.

Required Experience:

Experience in Salesforce implementation and development including Apex, SOQL, Process Builder, Lightning App Builder.
Experience in Software Development Lifecycle (SDLC) process, coding standards, change control, and version management.
Experience in Agile Software Development Methodologies.

Interested candidates can send their updated resumes at jobs@global-itech.com"
0,C++ Software Engineer,Strategic Employment,"Littleton, CO 80120",Onsite,"$120,000 - $160,000 ",r,"Are you interested in working with a company where you can make a real impact? A Hardware and Software development company which develops solutions used by the Department of Defense is looking for a Senior C++ Software Engineer. They are building Artificial Intelligence (AI), Machine Learning (ML), and Computer Vision (CV) Algorithm technologies.

They're looking for someone with strong C/C++ development experience, ideally in a Linux and RTOS environment. Experience with embedded development and previous work in the defense industry is beneficial but not required.

Location: Littleton, CO

Must Haves:
5+ Years Experience
Current use of C++
Experience developing in a Linux based environment
US security clearance or ability to obtain a security clearance
Pluses:
Embedded
RTOS
Robotics or ROS
Any exposure to Computer Vision, AI, ML, or image processing systems
Defense industry experience
indsepden1hi"
1,Full Stack Developer,The Josef Group Inc.,"Herndon, VA",Onsite,"$180,000 - $240,000 ",r - Full-time,"Full Stack Developer
TS/SCI and Poly is Required
Herndon, Reston, Chantilly & Tysons, VA
The Full Stack Software Developer works with the Lead Engineer and participates in development efforts to deliver a completed software solution. Developers help with design and then implements all levels of the solution: data layer, application code, user interface. Working with Lead Engineer on Design and coding and delivering APIs and integrations with other software systems and databases.
Developers will have experience in the following:
Delivering the design and development of software applications.
Programming/coding from the data layer through the application layer, through the user interface.
Decomposing functional requirements into technical specifications and tasks.
Software development and maintenance tools and languages such as Java, C#/.NET, SQL, JavaScript libraries, HTML, etc.
Database and data management and analytics technologies, such as SQL, XML, Python, R, etc.
Developing and maintaining unit test scripts.
Developing APIs and web services for integration between systems and data sets.
Agile / Scrum software development lifecycle.
Benefits:
8% Gifted 401K (no match required)
6 Weeks of PTO
Paid Training
Tuition Reimbursements
Fully Covered Healthcare (for you and dependents)"
2,Apache Solr Developer,Henry Michaels and Associates,Remote,Remote,$50 - $70 ,ct,"We are sourcing for a Apache Solr Developer for a long term 100% remote US based contract.
MUST HAVES:
5 Years Apache Solr experience
Apache Search Architecture
Java
Jboss
Tomcat
Spring Frameworks
NICE TO HAVE:
SQL / Database Integrations
Job Type: Contract
Pay: $50.00 - $70.00 per hour
Schedule:
Monday to Friday
Experience:
Apache Solr: 5 years (Required)
Work Location: Remote"
3,Software Engineer Apprentice,IBM,"San Jose, CA 95101",Onsite,"$93,120 - $102,432 ",r - Full-time,"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities
Are you interested in pursuing a software development career? Have you heard about agile development, but want to learn more about how it ‘works’? Are you someone that has a foundational understanding of development or programming concepts, but want to take a less traditional path to achieve it?

What is an Apprenticeship?
IBM Apprenticeship Program, which lasts approximately 12 months, is an official registered apprenticeship recognized by the Department of Labor (DOL). Every graduate of a Registered Apprenticeship program receives a nationally-recognized credential from the DOL.

During the apprenticeship duration, you will be required to complete specific learning hours and on the job training that has been outlined to ensure you are developing the skills and competencies essential to the role. You will be able to learn and grow at your own pace, but we expect most apprentices will complete their learning within 12 months. Once you graduate and receive your certificate from our apprentice program, you will be eligible to apply to available full-time roles at IBM.

Who You Are
An apprenticeship is about learning. We’re seeking candidates who have the following requirements, but we know you’re just getting your career started, and we’re committed to helping you learn and grow. If you’ve had some experience with coding or development in the past, you’re exactly the type of candidate we’re looking for….
Drive and eagerness to learn
Strong problem solving and communication skills
Able to work independently and take initiative, as well as work collaboratively and contribute to an agile team environment
Some knowledge or experience in ONE or more of the following:
Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Design Thinking
Hypothesis driven development
Social coding
Agile principles
Container development using tools such as Docker or Vagrant
Application Development, DevOps automation, and the development toolchain (e.g. Travis, Jenkins, Junit, automated test tools)
What’s the Experience?
As an apprentice, you'll join with other apprentices in a local cohort. You'll go through your first few weeks together, learning about IBM and the skills you'll be attaining throughout your apprenticeship. Then, you'll work with your managers and mentors to progress through your personal skills roadmap, learning and demonstrating new knowledge and competencies through hands-on application with your project teams. You'll complete milestones along the way, earning digital credentials to validate your skills, and will come back together with other apprentices to participate in on-going training and development focused on your professional and technical skills.

As a Software Engineer Apprentice at IBM, you’ll work as part of a larger team of experienced developers and mentors in an interactive, collaborative environment. You’ll learn the fundamentals of development, software design, testing, and cloud computing, agile principles, IBM Design Thinking, DevOps and continuous delivery. You will also learn how to resolve IBM customer issues, debug customer problems and environments, and increase Cloud Service skills, and will build the skills to grow your career as a Software Developer. Best of all, you are a contributing member of your team, putting forward ideas, taking on responsibilities and making choices about how you get the job done just like any other IBMer.

The work location for this position is San Jose, CA. Must be local or willing to relocate at own expense. No relocation is available for this position.

Required Technical and Professional Expertise
Must have basic knowledge in one of the following programming languages: Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Willingness to complete the requirements of the apprenticeship program.

Preferred Technical and Professional Expertise
none

About Business Unit
IBM’s Cloud and Cognitive software business is committed to bringing the power of IBM’s Cloud and Watson/AI technologies to life for our clients and ecosystem partners around the world. IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software solutions for business and IT operations, development, data science, security, and management. Our experts and software capabilities help organizations develop applications once and deploy them anywhere, integrate security across the breadth of their IT estate, and automate operations with management visibility. With IBM, you also have access to new skills and methods, governance and management approaches, and a deep ecosystem of industry experts and partners.
This job requires you to provide your COVID-19 vaccination status with supporting documentation, where legally permissible.

Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
IBM offers a competitive benefits program which may include medical & prescription drug coverage, dental, vision, mental health & well being, 8 paid holidays, minimum 56 hours paid sick time, 80 hours paid vacation, life insurance, 401(k), financial counseling, and the IBM Employee Stock Purchase Plan. IBM offers paid family medical leave and disability benefits to eligible employees where required by applicable law.

The compensation range and benefits for this position are based on a full-time schedule for a full calendar year. The salary will vary depending on your job-related skills, experience and location. Pay increment and frequency of pay will be in accordance with employment classification and applicable laws. For part time roles, your compensation and benefits will be adjusted to reflect your hours. Benefits may be pro-rated for those who start working during the calendar year.

IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.

We consider qualified applicants with criminal histories, consistent with applicable law.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
4,Backend Software Engineer (All Skill Levels),Wolfjaw Studios,Remote,Remote,"$60,000 - $100,000 ",r - Full-time,"Wolfjaw Studios is looking to expand its team in Troy, NY. As a part of this team, you will be responsible for developing and supporting key features in multiplayer games.
About Wolfjaw Studios
Our Game Services Team partners with game development studios/publishers to build cloud based solutions that provide the infrastructure to support core game services, web applications, and marketing activities. Wolfjaw partners with studios and publishers on creating enterprise level services that are unique to each customer's needs.
Over the years, our team has been trusted to build the systems that power some of the most popular modern multiplayer games. Wolfjaw is relied upon by our customers throughout all stages of the development process as well as during deployment and active operations. On our team, you’ll have the ability to innovate and invent, helping define the technical foundations of groundbreaking systems.
Our immediate need is for engineers to join our Game Services Team.
What We Are Looking For:
Prior programming experience with Go, Python, C++, or C#
Experience with containerization and/or cloud-hosted services
Familiarity with web, database, and automation technologies
A strong understanding of testing methodologies
Demonstrated problem solving and debugging skills
Understanding software development life-cycle processes
Experience with version control and build systems
A passion for software development
The desire to learn
Minimum 1 year of experience working in a software engineering role
Pluses:
A passion for playing and making games
Video game industry experience, mainly using tools such as Unreal Engine, Unity, or custom game engines
In plain English:
We are looking for people with a passion for developing software. You have shipped a back end service or two. The ideal candidate will be a curious self starter. You should be willing to put in the time to figure things out but at the same time not afraid to consult the rest of the team for help when you need it. You can manage your own time. You believe in putting your head down and getting things done. At the same time, you know when it’s time to go home and enjoy your life.
What You Get:
Competitive salary and benefits
Friendly and supportive colleagues and managers
Relaxed environment
Fully Remote Availability
Opportunity to make key technical decisions which help define the future of product and infrastructure development
The chance to apply your existing knowledge while gaining experience with cutting edge technology and methodologies
Wolfjaw Studios is based in Troy, NY but we are thrilled to have talented developers all over the country. Wolfjaw embraces a flexible work environment, and all of our current positions are open for bring fully remote. Candidates based in the following states are eligible for full remote: AZ, CA, GA, FL, ID, MD, MA, NC, NJ, NY, PA, SC, TX, and VT. We are hoping to add more states in the future so don't hesitate to apply if you don't see your state listed!
Wolfjaw Studios is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, gender expression, national origin, protected veteran status, or any other basis protected by applicable law and will not be discriminated against on the basis of disability.
Job Type: Full-time
Pay: $60,000.00 - $100,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Paid time off
Professional development assistance
Referral program
Tuition reimbursement
Vision insurance
Compensation package:
Performance bonus
Yearly bonus
Experience level:
1 year
Schedule:
Monday to Friday
No nights
No weekends
People with a criminal record are encouraged to apply
Application Question(s):
We are only able to support remote employees in the following states: AZ, CA, GA, FL, ID, MD, MA, NC, NJ, NY, PA, SC, TX, and VT. Please confirm what state you currently reside in.
Experience:
C++, C# or Golang: 1 year (Required)
Microservices: 1 year (Preferred)
Game Engine: 1 year (Preferred)
Work Location: Remote

Health insurance"
