,Title,Company,Location,Type,Salary,Contract_type,Job Description
34,Web Application Developer (E),EBG,"Orlando, FL 32819",Hybrid remote,Full-time,Full-time,"Company Description

EBG is an e-commerce solutions provider specializing in travel and entertainment, and also offering retail products and services, voluntary benefits and insurance.
EBG powers a robust portfolio of technology solutions and operates a network of employer and membership-based platforms reaching a captive audience, providing leading brands with incremental distribution opportunities. EBG's expanded network reaches over 100 million users from participating companies and closed loop affinity and membership groups.
EBG owns and operates one of the largest and most comprehensive employee savings programs in the country — serving over 40,000 corporate clients through its proprietary platforms TicketsatWork, Plum Benefits, Working Advantage and Beneplace.
EBG is a b2b2c company headquartered in Miami (Aventura), with offices in New York, Orlando, Ormond Beach, Austin and Las Vegas. We offer a hybrid work environment with a balance of collaboration and flexibility.

Job Description

EBG is looking for a dynamic person to join our performance driven team. We are growing very quickly so we need a “hands on” person that can find solutions and code one day, QA their work the next day, and help develop and support a scalable structure along the way.
The Web Application Developer position is a member of a team of software developers that develop, integrate, and maintain websites and internal applications within the organization. Development within the organization is done in a Linux, Apache, MySQL, and PHP environment and all candidates must be familiar with developing in this environment. The ability to create reusable code and understand the latest web technologies is important. This role will also be very involved in API integration and creation. The candidate should exhibit a desire to grow with the company, take pride in their work, and fit well within a multi-level team environment.
Essential Functions:
Support of existing websites
Analysis of requirements to produce designs for new development
Working with the developers in a collaborative environment or working independently on projects
Setting estimates and expectations for new product development and implementing new features, tracking on target deadlines
Development, implementation, and testing of web applications
Writing clean, well-documented, maintainable, bug-free code and enforcing standards and best practices
Other support tasks as required

Qualifications
5+ years of real world experience
Demonstrated experience with web design and web application programming
Experience working with and building API's
Self motivated and organized
Strong communication skills (written and verbal)
Ability to work both individually and with a team
Solid knowledge of object oriented programming (OOP)
Ability to write clean, reusable, secure (PCI compliant), well-documented code
Advanced knowledge of Web Standards, Accessibility Standards & browser compatibility
An understanding of the importance of User Experience & User Interface
Experience in the demands of deadline-driven work
Experience with MVC (Model View Controller) frameworks
Business Process Understanding
Experience with applicable technologies:
Linux
Apache
MySQL
PHP 7
CSS
HTML5
JavaScript
Source Control (SVN/GIT)
Web Services, XML, JSON
API integration
Preferred Qualifications:
Experience with travel integrations (Hotel, Rental car, Cruise, Air)
Experience working with payment gateways
Experience with Mobile
Experience with E-Commerce systems and PCI-DSS
Experience with AGILE software development methodology

Additional Information

EBG offers outstanding employee benefits including:
Medical, Dental & Vision
401k Match
Short Term Disability, Long Term Disability (Company Paid)
Company Paid Basic Life and AD&D
Additional Voluntary Benefits
Flexible Work Arrangements
3 Weeks of PTO + 5 Personal Days
Paid Holiday Break from Christmas to New Year
Paid Holidays
Fitness Reimbursement Program
Annual Day of Giving
Share in the FUN! EBG gives $1000 per year in Tickets-At-Work gift cards to full-time employees to experience and enjoy the savings marketplace!
The statements contained herein reflect general details as necessary to describe the principal functions of this job, the level of knowledge and skill typically required, and the scope of responsibility, but should not be considered an all-inclusive listing of work requirements. All your information will be kept confidential according to EEO guidelines."
35,Info Sys Staff III - Application Developer NS&E,CPSCOMTECH INC.,"Oak Ridge, TN 37830",Hybrid remote,$65.50 - $105.50 ,n hour - Full-time,"Description:
We are looking for a talented Developer to join our team! As one of our developers, you will be working with a team of highly skilled and experienced engineers across multiple teams including development, implementation and integration, and secure operations who are delivering and operating systems for Bechtel Nuclear, Security & Environmental global business unit. These systems support our global customers and projects as they have a positive impact on cleaning up the environment, maintaining national and global security, generating sustainable energy, and returning to space.
Responsibilities -
Participate in daily standups, planning sessions, backlog grooming, and retrospective ceremonies within the Agile Framework
Work closely with Business Analysts, UI/UX Designers, members of the development team, and customers daily
Communicate with clients to understand their business goals and objectives at the direction of a lead developer
Work with UI/UX Designer to collaborate on the technical aspects of the design at the direction of a lead developer
Incorporate adjustments based on user feedback
Requirements -
Due to requirements of federal government contracts, must be a U.S. citizen or permanent resident with the ability to remain and work in the U.S. without sponsorship
Advanced knowledge in the following technologies with a minimum of 3 years of experience in at least one area:
At least one modern front-end web framework – React / Angular
Typescript 4 / ECMAScript 2018
C# ASP.NET MVC, WEB API 2
Proven experience with relational databases such as Oracle (e.g. 19C) and PL/SQL commands and syntax AND/OR SQL Server databases (e.g. 2019) and Transact SQL (T-SQL)
Databases – Preferably MS SQL or Oracle
Proven experience with code repositories and versioning control (preferably Git / Azure DevOps)
Preferred Qualifications:
Knowledge of or basic experience with Usability Factors in Human-Computer Interaction
Awareness of with widely successful Agile techniques: User Stories, TDD, Continuous Integration, Continuous Testing, Automated Testing, etc. preferred, not required
excellent interpersonal and communication skills
Proven ability to discuss and explain development options
Detail-oriented
Critical thinker
Problem solver and customer-focused
Comfortable working with multiple teams
Strong time-management skills
Ability and willingness to travel to job sites as needed
Proven ability to meet deadlines in a fast-paced environment
Proven ability to work independently with minimal supervision and as a strong, contributing member of a development team
Ability to review and understand existing applications and code in order to make required changes and enhancements
This position offers remote work with the ability to come into the office when needed.
Job Type: Full-time
Pay: $65.50 - $105.50 per hour
Experience level:
3 years
Schedule:
8 hour shift
Ability to commute/relocate:
Oak Ridge, TN 37830: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Are you a US Citizen or permanent resident?
Experience:
Proven experience with rational databases such as Oracle: 1 year (Preferred)
Working with code repositories and versioning control: 1 year (Preferred)
Modern front-end web framework – React Version 17 or 18: 3 years (Required)
Typescript 4 / ECMAScript 2018: 1 year (Preferred)
C# ASP.NET MVC, WEB API 2: 1 year (Preferred)
Work Location: Hybrid remote in Oak Ridge, TN 37830"
36,Flutter Software Developer,NuWorks LLC,"State College, PA 16801",Onsite,Full-time,Full-time,"COMPANY OVERVIEW
NuWorks LLC is a fast-growing software development company that is revolutionizing the way businesses interact with their customers. We are looking for a highly skilled software developer with experience in Flutter and Amazon Web Services (AWS) to join our team and help us build cutting-edge web applications for our clients.
POSITION SUMMARY
As a Flutter software developer at NuWorks LLC, you will be responsible for aspects of the design, development, and maintenance of high-quality web applications using the Flutter framework and AWS services. You will work closely with our cross-functional team of engineers, developers, and project managers to deliver innovative solutions to complex problems, and you may at times be mentor junior team members to help them grow in their roles.
RESPONSIBILITIES
Working on the design, development, and maintenance of web applications using Flutter and Dart, with a focus on using AWS services
Write clean, maintainable, and efficient code
Collaborate with cross-functional teams to define, design, and ship new features
Work with external data sources and APIs, including those provided by AWS
Continuously discover, evaluate, and implement new technologies to maximize development efficiency
Mentor junior team members and provide guidance on technical and professional development
QUALIFICATIONS
Bachelor's degree in Computer Science or a related field
2+ years of experience in web or mobile application development
Strong knowledge of Flutter and Dart, as well as experience with AWS services
Experience with web development using Flutter
Strong problem-solving and communication skills
Experience with Agile development methodologies is a plus
Experience leading technical projects and mentoring junior team members is a plus
BENEFITS
Competitive Salary commensurate with experience
Medical, Dental and Vision Insurance coverage
Life Insurance and Short-term Disability Insurance
401k
Generous paid time off program
We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
At this time NuWorks LLC cannot transfer nor sponsor a work visa for this position, nor is relocation assistance available.
APPLICANTS MUST PROVIDE A COVER LETTER WITH THEIR APPLICATION
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible spending account
Health insurance
Health savings account
Paid time off
Vision insurance
Schedule:
Monday to Friday
Ability to commute/relocate:
State College, PA 16801: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Do you have direct experience with Flutter?
Work Location: One location

Health insurance"
37,Junior LAMP Developer,Outdoor Network,"Tampa, FL 33609",Onsite,"$41,377 - $97,312 ",r - Full-time,"The Junior LAMP Developer will analyze, modify, and develop solutions for the Company’s custom PHP-based ecommerce platform to create a highly engaging consumer experience using his or her extensive experience creating and modifying Linux, Apache, and MySQL databases. The holder of this role will be the subject matter expert on database and Linux server performance for this enterprise-level ecommerce business.
Here's what you'll be doing as a Junior LAMP/Full Stack Developer:
Effectively and efficiently lead the technical planning and requirements gathering phases of development, including estimate, develop, test, manage projects, and develop architecture.
Effectively monitor, identify, and correct server issues, opportunities, and/or vulnerabilities (Linux).
Proactively monitor and identify and correct database issues, opportunities, and/or vulnerabilities (MySQL).
Optimize Apache and MySQL for speed, efficiency, and scalability.
Conduct routine hardware and software audits of workstations and servers to ensure compliance with established standards, policies, and configuration guidelines.
Forecast demand for data center, network, database and storage capacity based on operating trends, organic growth and project needs; proactively propose service improvement plans as necessary.
Effectively communicate and collaborate with leadership, internal and external customers, and teammates to understand project roadmaps, capabilities, and organizational needs.
Take ownership of project needs, tasks, and communications to ensure timely and efficient completion of assignments.
Requirements:
Expert knowledge, experience, and ability administering Linux servers for ecommerce applications
Expert knowledge, experience, and ability implementing and managing load balancing algorithms
Expert knowledge, experience, and ability maintaining PCI compliant security for ecommerce
Expert knowledge, experience, and ability tuning Apache for optimal performance
Expert knowledge, experience and ability maintaining and optimizing MySQL databases
Intermediate knowledge and ability developing PHP according to best practices.
Demonstrated ability to work in a team environment, and collaborates well with others
Demonstrated ability to effectively communicate complex concepts to technical and non-technical audiences alike, including high level decision makers
Is a self-starter with strong self-management skills
Can effectively organize and manage multiple priorities
Demonstrated ability to consistently meet project deadlines
Bachelor’s degree from a US Regionally or Nationally accredited college or university in Computer Science, Mathematics, or similar degree of study highly preferred.
At least 5 years of verifiable experience as a Junior LAMP or Full Stack developer, or Linux Administrator, or Database Administrator for large-scale ecommerce sites.
Experience:
Software development: 5 years (Required)
JavaScript: 5 years (Required)
LAMP Stack: 5 years (Required)
Google Cloud Platform: 3 years (Required)
PHP: 5 years (Required)
Job Type: Full-time
Pay: $41,377.49 - $97,312.06 per year
Benefits:
401(k)
Dental insurance
Health insurance
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Work Location: One location

Health insurance"
38,Java Developer,MARS Group,Remote,Remote,$30 - $62 ,ct,"The CRM Data team is looking for a Java developer to assist in fixing bugs and adding features for our business process lines.
Primary Duties & Responsibilities
Proficient coding skills in Java, Java Spring Boot and C#
Proven understanding of micro service design patterns and implementation.
Working knowledge of Kubernetes, Docker and containerization concepts
Working Knowledge of Cloud Concepts like Serverless, Computing, Storage and Cloud
Native Application Design. AWS Stack is preferred.
Working Knowledge of SQL and database management concepts
Assesses and provides solutions to system-wide architectural problems.
Qualifications:
Bachelor's Degree or equivalent work experience
4-5 years professional experience required
3-5+ years of experience working with modern engineering tools, languages and practices
Proven critical thinking, ownership mindset and continuous learning
Experience developing solutions using agile methods
Advanced skillset in one or more technical platforms
Capable of presenting between product, engineering, and the business units
Manages own time to meet objectives
Ability to perform peer reviews on code and design
Proven understanding of design patterns and architecture
*Can be 100% remote; local would be great however.
Please provide a description of how this role fits into the organization and your team
This role is to optimize and fix bugs in the CRM business process applications which integrate with enterprise data systems. The role will also include assisting in large corporate efforts as well.
What are the must haves for this role?
Proficient coding skills in Java, Java Spring Boot and C#
Proven understanding of micro service design patterns and implementation.
Working knowledge of Kubernetes, Docker and containerization concepts
What are the nice to haves for this role?
Proficient in SQL
Cloud computing concepts
Job Types: Full-time, Contract
Pay: $30.00 - $62.00 per hour
Schedule:
8 hour shift
Monday to Friday
Application Question(s):
Can you work on W2/1099??
Experience:
Java: 1 year (Preferred)
Spring Boot: 1 year (Preferred)
React: 1 year (Preferred)
Work Location: Remote"
39,Software Developer - Entry Level,Urban League,"New Haven, CT 06501",Onsite,"$125,000 - $145,000 ",r - Full-time,"Urban League is looking for a passionate, experienced Software Engineer who thrives in a highly collaborative, team environment. The right candidate will have significant experience mentoring and coaching agile development teams towards achieving the organization's goals. As the Software Developer, you will lead and manage all members of the software development team and focus on developing the people and processes that make Urban League a great place to work.

Responsibilities

As a Software Engineer, the successful candidate will have the opportunity to work on high performing, high throughput multi-threaded applications and will need very good problem-solving and debugging skills, and come up with strategies to solve them. You will be part of a self-organizing team where architecting, designing and implementation of system enhancements are collectively determined and implemented along with QA engineers:

Architect, design and implement features/enhancements as needed by the business.
Perform analysis and improve performance and throughput of the systems.
Identify bottlenecks, problems, and come up with strategies to resolve them.
Identify and implement solutions for automated monitoring of the systems.
Make improvements in the applications so that it needs lesser manual intervention and facilitates automated monitoring and correcting problems.
Perform system maintenance and application deployments on a regular basis.
Identify bottlenecks and problems in the architecture and suggest strategies to improve.
Experience and Skills

Excellent, demonstrated analytical and problem solving skills.
Excellent oral and written communication skills.
Demonstrated ability to work well in a small team environment.
Good aptitude to provide support to business users of the system.
Demonstrated ability to quickly learn new technologies.
Benefits
Competitive salary - $125,000-$145,000/year
Comp-time and flexible work hours
Full health, life, disability, and dental insurance
Retirement plan with company contribution
Annual company profit sharing
Personal development/training budget
Open, collaborative work environment
Company provided refreshments"
40,Software Developer I,Management Science Associates Inc.,Remote,Remote,Full-time,Full-time,"Overview: Management Science Associates, Inc. (MSA) is a diversified information management company that for nearly half a century has given market leaders the competitive edge in data management, analytics and software technology.
We are seeking a Software Developer to join the MSA Media division who can analyze business and technical challenges, develop innovative solutions, and effectively implement them. Strong abstract and conceptual thinking, proven solution development knowledge, along with object oriented languages like C# or Java, Scripting languages like Python, Javascript, Type Script and SQL skills are critical aspects of this role.
MSA’s Media Division is responsible for providing leading edge software and services to media industry. Our clients rank among the best known and most popular brands in the industry. Working with major cable networks, technology providers, and other business partners, MSA is at the forefront of shaping the future direction of content distribution and advertising. As new technologies which facilitate media consumption evolve and proliferate (smartphones, tablets, DVRs, IP-enabled television, etc.), MSA’s analytics and software solutions will enable our client to better target media buying campaigns to ensure that the right message is delivered on the right platform to the right customer in the most effective manner.
Responsibilities:
Developing new and existing applications primarily in C#, JavaScript and Angular based UI which are integrated with database technologies
Work under the direct supervision of Senior Software Developers and Software Engineers to perform maintenance on existing software products
Independently work on all SDLC phases
Work with Software Engineering staff to understand and learn to resolve software problems
Research third-party ingredient technologies to determine upgrade/migration paths and impacts to current frameworks
Participate in user interface design
Work full-time remote from a home office
Required Skills
Requires a four-year degree in Computer Science, Engineering
This is an entry level job, 6+ months of relative experience will be a plus.
UI/UX development knowledge will be a plus
Data structures and algorithms
Knowledge of relational databases, Structured Query Language (SQL)
Strong communication, technical, and problem solving skills
Ability to work on a team towards a common goal
Previous exposure to, or development experience with, C#, JavaScript desired
Required Experience
Job Type: Full-time"
41,Software Developer,Wiverse,Remote,Remote,"$150,000 - $170,000 ",r - Full-time,"We are currently seeking a Full-Stack Software Developer to join our industry-leading team. We are a rapidly growing entrepreneurial company with massive upside opportunities. The ideal candidate should be able to work independently and as part of a team to deliver high-quality products.
ESSENTIAL DUTIES AND RESPONSIBILITIES
Node.js: The ideal candidate should have in-depth knowledge and hands-on experience with Node.js. They should be familiar with the Express framework, its packages, APIs, and releases. They should also be well-versed with NPM and NVM.
Production Released Work tools: The candidate should have experience with various programming languages such as GoLang, Python, and Bash/Shell Scripting. They should have a good understanding of GRPC (Go/Javascript), ProtoBuf, Electron, and be familiar with various databases such as MongoDB, Firebase, ArangoDB, and Redis. They should also have experience with cloud services like AWS and Digital Ocean and be familiar with HAProxy and Nats. The ideal candidate should also have experience developing iOS/Mobile Applications and Android Applications.
Graphic Skills: The ideal candidate should have experience with graphic design tools such as Sketch (Mac), Photoshop, Illustrator, and SVG.• Production Used Web Frameworks: The ideal candidate should have experience with front-end frameworks such as React, Angular, Svelte, and Vue.js.
Desired Additional Skills: The candidate should have experience with infrastructure as code tools like Terraform and Ansible. They should also have experience with programming languages like Elixir/Phoenix, Swift, Dart, and Balerina, and Java.
Operating System Requirements: The ideal candidate should have at least 5 years of experience developing on a Mac.
Development Production Tools: The ideal candidate should be proficient in using Jet Brains tools such as Webstorm, GoLand, and PyCharm. They should also have moderate experience using VS Code and Git.Ensure enforcement of information security best practices to maintain network integrity.
REQUIRED QUALIFICATIONS
Bachelor’s Degree required from accredited university; Computer Science or Computer Information Systems preferred.
Minimum of five (5) years’ experience in managing/ administering complex Cisco networks
Minimum of three (3) years hands on lab experience trialing networking components, features, and systems.
Preferred tools/languages (currently in use):Node.jso
Typescript
Javascript
Kubernetes
Docker
Helm
CSS
HTML
GoLang
Python
Bash/Shell Scripting
GRPC (Go/Javascript)
ProtoBuf
Electron
MongoDB
Firebase
AWS
Digital Ocean
HAProxy
ArangoDB
Redis
iOS/Mobile Applications
Android Applications
Sketch (Mac)
Photoshop
Illustrator
SVC
React
Angular
Svelte
Vue.js
Terraform
Ansible
Elixir/Phoenix
Swift
Dart
Balerina
Nats
Java
Thrives on new technical challenges and seeks to find new ways to solve problems in the marketplace.• Self-starter that can manage and prioritize day to day activities and plan to address long-term needs.
Linux, VMware, Kubernetes, Docker, Python, Ansible, Splunk experience preferred.
Job Type: Full-time
Pay: $150,000.00 - $170,000.00 per year
Schedule:
8 hour shift
Experience:
Node: 1 year (Preferred)
Java: 1 year (Preferred)
Work Location: Remote"
42,Junior Software Developer,Vetro Tech Inc,"Austin, TX",Remote,"$86,000 - $98,000 ",r - Full-time,"We are looking for an enthusiastic junior software developer to join our experienced software design team. Your primary focus will be to learn the codebase, gather user data, and respond to requests from senior developers.
Visa sponsorship available if required,
Training available if required
Remote Jobs available
Candidate must be eligible for visa filling
To ensure success as a junior software developer, you should have a good working knowledge of basic programming languages, the ability to learn new technology quickly, and the ability to work in a team environment. Ultimately, a top-class Junior Software Developer provides valuable support to the design team while continually improving their coding and design skills.
Junior Software Developer Responsibilities:
Attending and contributing to company development meetings.
Learning the codebase and improving your coding skills.
Writing and maintaining code.
Working on minor bug fixes.
Monitoring the technical performance of internal systems.
Responding to requests from the development team.
Gathering information from consumers about program functionality.
Junior Software Developer Requirements: * Bachelor’s degree in computer science.
Knowledge of basic coding languages including C++, HTML5, and JavaScript.
Knowledge of databases and operating systems.
Good working knowledge of email systems and Microsoft Office software.
Ability to learn new software and technologies quickly.
Ability to follow instructions and work in a team environment.
Job Type: Full-time
Salary: $86,000.00 - $98,000.00 per year
Schedule:
Monday to Friday
Work Location: Remote"
43,Software Developer,"Turn5, Inc.","Paoli, PA 19301",Onsite,Full-time,Full-time,"Overview:
Turn 5 is one of the largest and fastest growing e-commerce retailers in the Greater Philadelphia area. Best known for our award-winning e-commerce platforms, AmericanMuscle.com, ExtremeTerrain.com and AmericanTrucks.com, we’ve been engaging car enthusiasts with exceptional products, services, and experiences since 2004.

Our purpose, however, extends beyond selling car parts. We have a commitment to creating meaningful customer experiences at every step of their journey. Whether it’s supplying a unique product that customizes the look and feel of their ride, providing thousands of educational videos for the DIYer or leveraging user generated content to inspire even the most experienced owner, we are obsessed with ensuring we reach as many like-minded gearheads across the globe.

To continue our growth path, we need a Software Developer to provision, install/configure, maintain and monitor all mission critical systems at Turn5. In this position, you will be the escalation point for more complicated Help Desk tickets, as well as providing mentoring to others on the team.
The Software Developer is responsible for development tasks related to the e-commerce websites, supporting services, and related applications. Individual will work through the Software Development Life Cycle (SDLC) to complete work in a timely manner and adhere to business goals. Mentorship of other team members will be required from time to time. This position reports directly to the Lead Software Developer
Responsibilities:
Year 1 is going to be about:

New development and support of current and future e-commerce applications and systems, related service integrations, and other projects as assigned.
Will work directly with other internal departments / third party resources or services as needed.
Clear and constructive communication with colleagues, project managers, and management – with varying levels of technical proficiency – to capture requirements, expectations, and provide status.
Adeptness to “own” projects through completion and continually maintain responsibility.
Backend-focused full stack development
Qualifications:
We can’t skip over some of the specific skills and experience we know are a “must” to be successful. So, we need you to have:
4+ years of recent experience with C# ASP.NET development, e-commerce experience preferred. Portfolio of prior relevant work and/or skills testing may be required.
Solid understanding of .NET 4.5, MVC 4 / 5, REST APIs, SQL Server, Unit Tests, and Object-Oriented Programming (OOP) concepts.
Proficiency with C#, ASP.NET 4.5 or later, MVC 4.0 or later, HTML, CSS, JavaScript, AJAX, REST, JSON, XML and SQL Databases (T-SQL, creating rational database models and stored procedures)
Visual Studio 2015 or later
Very knowledgeable of coding efficiencies and best practices in object-oriented programming
Experience in working with caching systems and coding practices utilizing cached objects
Adept with the SDLC methodology in an Agile environment – planning, estimates, documentation, development, testing, and deployment
Understanding of CI/CD processes
Problem-solving skills debugging, tracing and performance testing applications

Knowledge of the following technologies/software is a plus:
React
React-Native
.NET Core
Couchbase
Elasticsearch
Microservices

#CORP"
44,Full Stack Developer,The Josef Group Inc.,"Herndon, VA",Onsite,"$180,000 - $240,000 ",r - Full-time,"Full Stack Developer
TS/SCI and Poly is Required
Herndon, Reston, Chantilly & Tysons, VA
The Full Stack Software Developer works with the Lead Engineer and participates in development efforts to deliver a completed software solution. Developers help with design and then implements all levels of the solution: data layer, application code, user interface. Working with Lead Engineer on Design and coding and delivering APIs and integrations with other software systems and databases.
Developers will have experience in the following:
Delivering the design and development of software applications.
Programming/coding from the data layer through the application layer, through the user interface.
Decomposing functional requirements into technical specifications and tasks.
Software development and maintenance tools and languages such as Java, C#/.NET, SQL, JavaScript libraries, HTML, etc.
Database and data management and analytics technologies, such as SQL, XML, Python, R, etc.
Developing and maintaining unit test scripts.
Developing APIs and web services for integration between systems and data sets.
Agile / Scrum software development lifecycle.
Benefits:
8% Gifted 401K (no match required)
6 Weeks of PTO
Paid Training
Tuition Reimbursements
Fully Covered Healthcare (for you and dependents)"
45,Software Engineer Apprentice,IBM,"San Jose, CA 95101",Onsite,"$93,120 - $102,432 ",r - Full-time,"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities
Are you interested in pursuing a software development career? Have you heard about agile development, but want to learn more about how it ‘works’? Are you someone that has a foundational understanding of development or programming concepts, but want to take a less traditional path to achieve it?

What is an Apprenticeship?
IBM Apprenticeship Program, which lasts approximately 12 months, is an official registered apprenticeship recognized by the Department of Labor (DOL). Every graduate of a Registered Apprenticeship program receives a nationally-recognized credential from the DOL.

During the apprenticeship duration, you will be required to complete specific learning hours and on the job training that has been outlined to ensure you are developing the skills and competencies essential to the role. You will be able to learn and grow at your own pace, but we expect most apprentices will complete their learning within 12 months. Once you graduate and receive your certificate from our apprentice program, you will be eligible to apply to available full-time roles at IBM.

Who You Are
An apprenticeship is about learning. We’re seeking candidates who have the following requirements, but we know you’re just getting your career started, and we’re committed to helping you learn and grow. If you’ve had some experience with coding or development in the past, you’re exactly the type of candidate we’re looking for….
Drive and eagerness to learn
Strong problem solving and communication skills
Able to work independently and take initiative, as well as work collaboratively and contribute to an agile team environment
Some knowledge or experience in ONE or more of the following:
Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Design Thinking
Hypothesis driven development
Social coding
Agile principles
Container development using tools such as Docker or Vagrant
Application Development, DevOps automation, and the development toolchain (e.g. Travis, Jenkins, Junit, automated test tools)
What’s the Experience?
As an apprentice, you'll join with other apprentices in a local cohort. You'll go through your first few weeks together, learning about IBM and the skills you'll be attaining throughout your apprenticeship. Then, you'll work with your managers and mentors to progress through your personal skills roadmap, learning and demonstrating new knowledge and competencies through hands-on application with your project teams. You'll complete milestones along the way, earning digital credentials to validate your skills, and will come back together with other apprentices to participate in on-going training and development focused on your professional and technical skills.

As a Software Engineer Apprentice at IBM, you’ll work as part of a larger team of experienced developers and mentors in an interactive, collaborative environment. You’ll learn the fundamentals of development, software design, testing, and cloud computing, agile principles, IBM Design Thinking, DevOps and continuous delivery. You will also learn how to resolve IBM customer issues, debug customer problems and environments, and increase Cloud Service skills, and will build the skills to grow your career as a Software Developer. Best of all, you are a contributing member of your team, putting forward ideas, taking on responsibilities and making choices about how you get the job done just like any other IBMer.

The work location for this position is San Jose, CA. Must be local or willing to relocate at own expense. No relocation is available for this position.

Required Technical and Professional Expertise
Must have basic knowledge in one of the following programming languages: Java, JavaScript, PHP, C#, Objective-C, C/C++, Python, Ruby and/or functional languages (Haskell, Scala, F#, Clojure)
Willingness to complete the requirements of the apprenticeship program.

Preferred Technical and Professional Expertise
none

About Business Unit
IBM’s Cloud and Cognitive software business is committed to bringing the power of IBM’s Cloud and Watson/AI technologies to life for our clients and ecosystem partners around the world. IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software solutions for business and IT operations, development, data science, security, and management. Our experts and software capabilities help organizations develop applications once and deploy them anywhere, integrate security across the breadth of their IT estate, and automate operations with management visibility. With IBM, you also have access to new skills and methods, governance and management approaches, and a deep ecosystem of industry experts and partners.
This job requires you to provide your COVID-19 vaccination status with supporting documentation, where legally permissible.

Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
IBM offers a competitive benefits program which may include medical & prescription drug coverage, dental, vision, mental health & well being, 8 paid holidays, minimum 56 hours paid sick time, 80 hours paid vacation, life insurance, 401(k), financial counseling, and the IBM Employee Stock Purchase Plan. IBM offers paid family medical leave and disability benefits to eligible employees where required by applicable law.

The compensation range and benefits for this position are based on a full-time schedule for a full calendar year. The salary will vary depending on your job-related skills, experience and location. Pay increment and frequency of pay will be in accordance with employment classification and applicable laws. For part time roles, your compensation and benefits will be adjusted to reflect your hours. Benefits may be pro-rated for those who start working during the calendar year.

IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.

We consider qualified applicants with criminal histories, consistent with applicable law.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
