,Title,Company,Location,Type,Salary,Contract_type,Job Description
15,Biomedical Engineer / Clinical Engineer,Blue Water Thinking,"Seattle, WA",Onsite,"$90,000 - $110,000 ",r,"About Blue Water Thinking
Guided by our principles of value generation, continuous innovation, customer-centricity, and vested collaboration, Blue Water Thinking proudly supports our Federal clients in achieving their Agency goals.
Founded by a decorated twenty-eight year Veteran of the United States Army, Blue Water Thinking understands and supports the mission of our Nation's war fighters, Veterans, their families and caretakers.
Leveraging our executive team's military experience and private and public sector consulting expertise, Blue Water Thinking takes an integrated ""one-team"" approach and brings to bear best-fit solutions, thought leadership, and grit to meet our client's transformational needs.
Fueled by our values of integrity, respect, professionalism, stewardship and customer service, the Blue Water Thinking team understands the power of the human connection, collaboration, humility and loyalty to one another, our clients and industry partners.
Lastly, our formula for success is simple: Build something good, take care of our people, keep our clients satisfied, nurture our work ethic and reputation, build long-lasting partnerships, enjoy what we do and give back as much as possible.
Job Description
Tasks include:
VAMDNS and conformance, recall and safety alerts, security patches and updates, assist in national, VISN and local deadlines
Networking on medical equipment
Project tracking, meeting attendance, etc.
Assist with Cerner prep
Location: VA Puget Sound Health Care.
Basic Qualifications
The Contractor key personnel shall meet one of the following basic qualifications, regardless of role in the services provided under this contract:
Experience within a medical center and Biomedical Engineering department
OR, Experience working in or with the Veterans Health Administration (VHA)
OR, Understanding of VISN, VA medical center, and Biomedical Engineering department operations
In addition to the basic qualifications, the Contractor key personnel shall meet the following role-specific qualifications based on the core functions and services each will be providing under this contract.
Role Specific Qualifications:
A Bachelor's degree or higher in Engineering or Certification as a Clinical Engineer (CCE).
A minimum of three years of hospital or healthcare experience maintaining medical equipment or managing a hospital medical equipment program.
Demonstrated knowledge of concepts related to computer based medical systems, networking protocols, and information security as it applies to medical technology within VHA.
Demonstrated competency in the ability to conduct a medical equipment management program that is compliant with applicable healthcare standards and regulatory agencies; ability to develop a curriculum for a continuing education program that address the safe and effective use of medical technology; ability to manage a recall and safety alert program for medical devices, including medical device hazard investigations, to assure compliance with patient safety goals, SMDA, and TJC requirements; ability to conduct capital asset and infrastructure planning for medical equipment spanning initial concept, installation, and effective implementation of complex medical equipment; ability to function as the subject matter expert in the field of biomedical engineering, directly supporting specialized clinical technology, including service, system administration, training, quality assurance, and life-cycle management; ability to effectively advise clinical and administrative staff on medical technology, including existing and emerging technology, which addresses viability, long-term suitability, compatibility, and/or safety; to apply project management principles to deployment of medical equipment and health information technologies.
Demonstrated skill in in communicating and working collaboratively with key stakeholders, including technical and professional staff at various levels of the organization.
Understanding of regulatory agencies' requirements, industry regulatory requirements and International Standard Organization standards.
Eligibility:
Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future
Must be able to obtain and maintain the required federal public trust clearance for this role
Must provide proof of COVID vaccination + Flu vaccination during flu season, or, as an alternative, appropriate documentation that will support either a medical or religious exemption.
Compensation:
Salary for this position is determined by various factors, including but not limited to, location, the candidate's particular combination of knowledge, skills, competencies and experience, as well as contract specific affordability and organizational requirements. The proposed salary range for this position is outlined below.
Salary range: $90,000 - $110,000
Blue Water Thinking offers a comprehensive benefits package including health insurance (medical, dental and vision), paid time off, federal holidays, and matching 401K plan.
Our Commitment to Diversity
Blue Water Thinking, LLC (BWT) is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, genetic information, or any other protected status.
Applying for this Job:
Resume must be submitted in word document format and must include dates in each section (experience, education, certifications...)
Candidates must fill out the below form to the best of their knowledge"
16,Research Biomedical Engineer - School of Medicine,Emory University,"Atlanta, GA 30322",Onsite,Full-time,Full-time,"Discover Your Career at Emory University:
Emory University is a leading research university that fosters excellence and attracts world-class talent to innovate today and prepare leaders for the future. We welcome candidates who can contribute to the diversity and excellence of our academic community.
Description:
JOB DESCRIPTION:
Under general supervision, performs a variety of defined research and laboratory tasks requiring engineering knowledge according to prescribed protocols.
This includes integration of hardware and software for custom laboratory equipment and interfacing with engineering support at companies.
Sets up and assists with experiments as prescribed by principal investigator and senior lab personnel.
Ensures that adequate supplies are purchased for performing experiments.
Participates in laboratory maintenance activities such as calibrating sensitive equipment, repairing electronics, editing data processing code, ordering supplies, backing up data on servers.
Processes data according to defined protocols using specialized engineering software such as Matlab, LabView, Python, Vicon Workstation, SolidWorks, etc.
Maintains records of work performed in the laboratory and maintains computer databases.
Under supervision maintains appropriate certifications for performance of experiments (i.e. IRB, IACUC protocols and other lab certifications).
Under supervision, writes custom computer code and scripts to implement new data processing methods, using matrix algebra, calculus, and differential equations, Fourier analysis, as well as other engineering analysis techniques; create accompanying graphs, tables, and other data compilation as specified by the PI.
Under supervision, designs and constructs electrical and/or mechanical parts for research purposes.
Uses specialized software for electrical circuit and mechanical design, construction of parts, and/or working with engineering companies to develop designs and ensure that design specifications are met.
May assist with preparation of grants and papers. Performs other duties as required.
MINIMUM QUALIFICATIONS:
A bachelor's or master's degree in Biomedical Engineering or related engineering/quantitative science field.
Coursework in calculus, differential equations, and linear algebra as well as strong Matlab/Python programming skills required.
Coursework in biomechanics, physiology, and/or neuroscience. Experience in biomedical laboratory research preferred.
Strong organizational and communication skills, and ability to work with a diverse, interdisciplinary team required.
NOTE: This role will be granted the opportunity to work from home regularly but must be able to commute to Emory University on a flexible weekly schedule based upon business needs. Schedule is based on agreed upon guidelines of department of work. Emory reserves the right to change remote work status with notice to employee
Emory Supports a Diverse and Inclusive Culture:
To ensure the safety of our campus community, the COVID-19 vaccine is required. For more information on the University and Hospital policies and potential exemptions, please see our website.
Emory University is dedicated to providing equal opportunities and equal access to all individuals regardless of race, color, religion, ethnic or national origin, gender, genetic information, age, disability, sexual orientation, gender identity, gender expression, and veteran's status. Emory University does not discriminate in admissions, educational programs, or employment on the basis of any factor stated above or prohibited under applicable law. Students, faculty, and staff are assured of participation in University programs and in the use of facilities without such discrimination. Emory University complies with Executive Order 11246, as amended, Section 503 of the Rehabilitation Act of 1973, the Vietnam Era Veteran's Readjustment Assistance Act, and applicable executive orders, federal and state regulations regarding nondiscrimination, equal opportunity and affirmative action. Emory University is committed to achieving a diverse workforce through application of its affirmative action, equal opportunity and nondiscrimination policy in all aspects of employment including recruitment, hiring, promotions, transfers, discipline, terminations, wage and salary administration, benefits, and training. Inquiries regarding this policy should be directed to the Emory University Department of Equity and Inclusion, 201 Dowman Drive, Administration Building, Atlanta, GA 30322.
Emory University is committed to providing reasonable accommodations to qualified individuals with disabilities upon request. To request this document in an alternate format or to request a reasonable accommodation, please contact the Department of Accessibility Services at 404-727-9877 (V) | 404-712-2049 (TDD). Please note that one week advance notice is preferred."
17,USARIEM Biomedical Engineer – Clothing Testing & Modeling,,"Natick, MA",Onsite,Full-time,Full-time,"Details
Posted: 09-Mar-23
Location: Natick, Massachusetts
Type: Full Time
Categories:
Biomedical Engineering
Years of Experience:
Less than 2
Salary Details:
You will receive a stipend to be determined by USARIEM. Stipends are typically based on a participant's academic standing, discipline, experience, and research facility location. Other benefits may include the following: Health Insurance Supplement (Participants are eligible to purchase health insurance through ORISE) Relocation Allowance Training and Travel Allowance
Internal Number: USAMRDC-RIEM-2022-0039
The U.S. Army Research Institute of Environmental Medicine (USARIEM) is offering a fellowship within their Thermal and Mountain Medicine Division (TMMD). TMMD conducts research to optimize and enhance physical and cognitive performance and prevent illness associated with military operations at environmental extremes, such as heat, cold, high terrestrial altitude, and subterranean spaces. TMMD research supports physiological modeling and military materiel developers of clothing, equipment, food, and pharmaceuticals.
What will I be doing?
As an ORISE participant, you will join a community of scientists and researchers to learn and gain hands-on experience in material and clothing evaluations using standard test methods. The data you collect as a participant will be used for input to thermoregulatory models that predict human responses in extreme environments, primarily extreme heat and cold.
Why should I apply?
Under the guidance of a mentor, you will gain hands-on experience to complement your education and support your academic and professional goals. You will also engage in activities and research in several areas. These include, but are not limited to,
Collecting data from physical experiments that will be used for thermoregulatory model input.
Aiding in running thermoregulatory models.
Creating and maintaining Graphical User Interfaces that serve as user-friendly versions of models.
Where will I be located?
Natick, Massachusetts
What is the anticipated start date?
Immediately. Exact start dates will be determined at the time of selection and in coordination with the selected candidate. Applications are reviewed continuously, and fellowships will be filled as qualified candidates are identified.
What is the appointment length?
This appointment is a twelve month research appointment, with the possibility to be renewed for additional research periods. Appointments may be extended depending on funding availability, project assignment, program rules, and availability of the participant. The participation rate will be full-time (40 hours/week).
What are the benefits?
You will receive a stipend to be determined by USARIEM. Stipends are typically based on a participant's academic standing, discipline, experience, and research facility location. Other benefits may include the following:
Health Insurance Supplement (Participants are eligible to purchase health insurance through ORISE)
Relocation Allowance
Training and Travel Allowance
About USARIEM
USARIEM is internationally recognized as the DoD's premier laboratory for Warfighter health and performance research and focuses on environmental medicine, physiology, physical and cognitive performance, and nutrition research.
About ORISE
This program, administered by Oak Ridge Associated Universities (ORAU) through its contract with the U.S. Department of Energy (DOE) to manage the Oak Ridge Institute for Science and Education (ORISE), was established through an interagency agreement between DOE and DoD. Participants do not enter into an employee/employer relationship with ORISE, ORAU, DoD, or any other office or agency. Instead, you will be affiliated with ORISE for the administration of the appointment through the ORISE appointment letter and Terms of Appointment. Proof of health insurance is required for participation in this program. Health insurance can be obtained through ORISE. For more information, visit the ORISE Research Participation Program at the U.S. Department of Defense.
Qualifications
The qualified candidate will have a bachelor's or master's degree (or will complete their degree by May 2023) in Biomedical Engineering, Mechanical Engineering, Electrical Engineering, or a similar discipline. The degree must have been received within five years of the appointment start date.
Highly competitive applicants will have education and/or experience in one or more of the following:
Familiarity or strong interests in operating, maintaining, troubleshooting, and repairing electromechanical systems.
Knowledge of basic physics and engineering principles with an emphasis on heat transfer and thermodynamics.
Knowledge or strong interest in the thermal performance of textiles/clothing, physiology, human science, the interaction between humans and clothing, and biomedical engineering.
Advanced computing skills (experience with C#, Java, and/or MATLAB preferred).
Must be conscientious, highly motivated, able to conduct research independently, and have strong interpersonal skills.
Clear oral and written communication skills.
Strong interest and willingness to learn about evaluating textiles and clothing using standard test methods (e.g., thermal manikins), physiology, and mathematical modeling.
This research routinely involves lifting 25 – 50 pounds."
18,Senior Validation Engineer,Kelly,"Atlanta, GA 30360",Onsite,"$95,000 - $110,000 ",r - Full-time,"Senior Validation Engineer
Kelly Science and Clinical is hiring a Senior Validation Engineer to work with a global biotech company specializing in molecular diagnostics
Where – Atlanta Georgia
Fulltime position – Direct Placement
Salary 95-110K with benefits

Scope of the position:
Supporting the establishment, reporting, and achievement of performance metrics and objectives representative of an industry-leading Validation Program Ensuring consistent, on-time completion of training assignments Pursuing opportunities to develop further expertise on facility, equipment, software, cleaning, test method, and process validation
Daily Responsibilities
Training and mentoring contractors and other staff within your area s of expertise, including peer review and/or approval of related documents
Ensuring assigned projects are completed within approved timeliness and budgets
Support the establishment of project priorities and effectively adapting to change in direction based upon business needs
Maintaining consistent communication with internal customers and stakeholders on changes in priority, status and time-line
Support the establishment and maintenance of the department culture in line with the company s core values Interacting cooperatively with co-workers and management of other departments and receiving direction well from superiors
Develop and execute engineering and validation strategies, plans, and protocols for assigned regulatory compliance, change control, and design control projects, including
Continuous improvement and technical transfers and write and process documents through company systems
Remaining up-to-date and ensuring compliance with current industry trends as well as Quality Systems, ISO13485, cGMP and other relevant regulatory protocols
Qualifications for the Senior Validation Engineer role include: Bachelor s degree in Biomedical Engineering, Chemical Engineering or related science/engineering discipline
With 5+ years validation experience OR equivalent combination of education and experience preferred Experience leading cross-functional process and equipment improvement projects from concept through design into Manufacturing, preferred Six Sigma Green Belt Certification, preferred



Some of the critical/ common equipment we validate include:

Controlled Temperature Units (refrigerator, freezer, incubator), Steam and Dry Heat Sterilizers (autoclave, oven), Automated vial filling, capping, label printing, label vision inspection, label application lines, Automated lines for placing vials and product literature into clamshell packaging

Apply today !"
19,Biomedical Engineer,Veterans Engineering,"Seattle, WA 98108",Onsite,"$90,000 - $100,000 ",ct,"Join Veterans Engineering's team supporting Healthcare Technology Management for the Department of Veteran Affairs. This role is to support the VA as they modernize their biomedical engineering devices and software interfaces to provide improved care for our nation's Veterans. Join us in supporting the VA. Veterans Engineering has been serving the VA for 16 years with a 'Spirit to Serve'.
Required:
1. A Bachelor’s degree or higher in Engineering or Certification as a Clinical Engineer (CCE).
2. A minimum three years of hospital or healthcare experience maintaining medical equipment or managing a hospital medical equipment program.
3. Demonstrated knowledge of concepts related to computer based medical systems, networking protocols, and information security as it applies to medical technology within VHA.
4. Demonstrated competency in the ability to conduct a medical equipment management program that is compliant with applicable healthcare standards and regulatory agencies; ability to develop a curriculum for a continuing education program that address the safe and effective use of medical technology; ability to manage a recall and safety alert program for medical devices, including medical device hazard investigations, to assure compliance with patient safety goals, SMDA, and TJC requirements; ability to conduct capital asset and infrastructure planning for medical equipment spanning initial concept, installation, and effective implementation of complex medical equipment; ability to function as the subject matter expert in the field of biomedical engineering, directly supporting specialized clinical technology, including service, system administration, training, quality assurance, and life-cycle management; ability to effectively advise clinical and administrative staff on medical technology, including existing and emerging technology, which addresses viability, long-term suitability, compatibility, and/or safety; to apply project management principles to deployment of medical equipment and health information technologies.
5. Demonstrated skill in in communicating and working collaboratively with key stakeholders, including technical and professional staff at various levels of the organization.
6. Understanding of regulatory agencies’ requirements, industry regulatory requirements and International Standard Organization standards.
Job Types: Full-time, Contract
Pay: $90,000.00 - $100,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Seattle, WA 98108: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Are you US Citizen?
Experience:
Manufacturing: 1 year (Preferred)
Work Location: One location"
20,Associate Clinical Engineer,Paragon 28 Inc,"Englewood, CO 80112",Onsite,"$60,000 - $70,000 ",r - Full-time,"Paragon 28 is gearing up for another great year in 2023 and were looking for more great employees! Now is your chance to join our growing public company dedicated to improving patients quality of life with the treatment of the most challenging foot and ankle conditions! We are currently looking to fill the position of Associate Clinical Engineer with a starting range of $60,000 - $70,000/year, dependent upon experience, education, and skills. This position requires a full time onsite presence.
The Associate Clinical Engineer is responsible for the patient-specific design process for additively manufactured patient-matched medical devices. This position involves review of virtual surgical plans & guide designs and surgeon communication.
P28 is a leader in the development and distribution of medical solutions for the foot and ankle industry. Established in 2010, every member of our inspired and dedicated team serves a vital role in the achievement of our mission: to strategically build a company around the core principles that drive innovation and quality. We're located at 14445 Grasslands Dr., just off E-470 and Peoria St. on the east side of Englewood, CO.
We offer 100% employer-paid medical, dental and vision benefits for employee only coverage and generously subsidized premiums for coverage with dependents in addition to company paid life and disability benefits. Voluntary life/disability/accident options as well as flexible spending account plans are also available. We have a safe harbor 401(k) Plan with 3% match and an Employee Stock Purchase Plan, which allows purchase of P28 stock at a discounted rate! You are able to accrue 19 days of PTO over 12 months to maintain a fulfilling work/life balance. Our working environment is considered Colorado Casual. Onsite we have a fresh food kiosk, free parking and will have a new, expanded fitness center in January 2023!
Paragon 28 is an equal opportunity employer and values diversity. All employment decisions are decided on the basis of qualifications, merit and business need.
Key Responsibilities
Review medical imaging, including CT scans and x-rays.
Virtually plan and review surgical procedures.
Communicate with surgeons to gain approval of patient-specific surgical plans.
Observe surgery (live, cadaver, or video) on lower extremity pathology.
Interface with 3rd party suppliers, contractors, testing houses, etc.
Create detailed reports and case documentation.
Communicate with development and quality engineers for project-related issues.
Perform quality checks to ensure patient-matched device designs meet released specifications.
Performs other duties as assigned.
Notice to Recruiters and Staffing Agencies: to protect the interests of all parties, Paragon 28, Inc. will not accept unsolicited resumes or referrals from any source other than directly from a candidate or an approved vendor that has a written and signed agreement in place through the Paragon 28, Inc. HR department. Please do not contact or forward resumes or referrals to our company employees. Any unsolicited resumes will be considered Paragon 28, Inc. property. Paragon 28, Inc. is not responsible for any charges or fees related to unsolicited resumes or referrals.
Bachelors degree in Mechanical Engineering, Biomedical Engineering, or related engineering discipline.
Entry level, 0-2 years of clinical or medical device design experience.
Mechanical aptitude and ability to visualize objects in 3D space.
Proficient with 3D design (parametric or surface modeling) software.
Solidworks 3D CAD and Materialise 3-matic preferred.
Knowledge of basic engineering materials and manufacturing processes.
Detail oriented and capable of handling multiple assignments at once.
General knowledge of human anatomy and biomechanics.
Materialise Mimics experience and familiarity with DICOM imaging preferred.
Proficiency in Microsoft Office.
Effective communication and presentation skills with ability to convey information and respond to questions from peers and colleagues.
Ability to work in a team environment."
21,Jr. Engineer,Azzur Group,"Los Angeles, CA 90039",Onsite,N,r - Full-time,"Essential Duties and Responsibilities
Azzur personnel are expected to live up to our core values at all times and exhibit a high level of integrity and personal responsibility, especially when interacting with our valued clients. The following is a short list of the typical responsibilities and deliverables of any given project. The level of knowledge expected will be commensurate with level of incoming experience.
Support the facility and utility engineering function including the design, commissioning and operation of relevant unit operations (boilers, compressors, high purity water treatment, HVAC, etc), including project updates and maintaining utility and facility equipment project life cycle documents (reliability, maintenance, operations standard operating procedures).
Develop conceptual engineering designs improvements and the corresponding process flow diagrams and piping/instrumentation diagrams.
Develop design documents for the utility and facility equipment in accordance with Good Engineering Practice, (GMP)
Develop utility and facility equipment procurement specifications and data sheets based on approved design documents.
Support the development of equipment and facility bid evaluations for procurement of the utility and facility equipment and system construction packages.
Review vendor equipment drawings and specifications and drive the system integration with the site utilities and computerized systems (SCADA).
Review and comment on design packages from A&E firms.
Create mapping of the critical quality attributes against the process requirements and identify the critical process parameters.
Support the preparation of risk assessments and Failure Mode and Effects Analysis (FMEA) and other applicable risk assessments against the proposed process to determine acceptable design and control strategies.
Participate in multi-functional design reviews, identify gaps to the original design documents and update design documents as required to remediate gaps.
Prepare change control documents and justifications as required.
Develop commissioning and qualification documents for facility and utility equipment and the associated manufacturing lines.
Qualifications
Education: BS/BA degree required. An advanced degree in Chemical, Mechanical or Biomedical Engineering is a plus.
0-1 year experience in a regulated, manufacturing environment within the biotechnology, pharmaceutical or medical device industry.
Excellent written and verbal communication skills; excellent technical writing skills. Strong interpersonal skills and the ability to work in a team environment.
Ability to work effectively in a fast-paced multitasking environment.
Proficient in Microsoft Word, Excel, PowerPoint.
Working for multiple clients throughout the region.
About Azzur
Azzur is a GxP compliance and consulting organization dedicated to providing high quality, expertly backed, assistance that drives life science companies to success.
No matter where you are in the product development lifecycle, Azzur is here to help you start, scale, and sustain your business. From pre-clinical manufacturing to process design and process performance qualification, Azzur Group works hand-in-hand with the world's most renowned manufactures to employ risk-based and phase appropriate GxP solutions.

With a national network of engineers and consultants, we offer comprehensive quality assurance and regulatory compliance, and validation services specifically geared for the complexities of life science.

Do What You Love

We are seeking highly motivated individuals that have the desire to learn, are able to adapt to the ever-changing life sciences field and are flexible to work on various projects throughout the Southern California region all while exuding Azzur’s core values: Put Others First, Courage to Take Action, Take Personal Responsibility and Have Fun!
We aim to serve our clients, create a healthy and fun work environment, and assist with professional growth for each individual through customized career development plans. As a consultant working on multiple cross functional projects, you will be able to quickly garner a wide range of skills and areas of expertise that will propel your career progression.
If a clear career path forward and a positive, transparent, and fun company culture are something you are looking for in your next role, Azzur is the place for you!

Ideal Qualities
Ideal candidates will exhibit, or have the willingness to develop, the following qualities:
Strategic thinker with strong analytical skills who can translate client needs into actionable value-added projects/results
Willing to work hands on with multiple clients throughout Southern California
Ensures activities are efficient, optimized, and client centric.
Highly motivated and organized, solutions-oriented leader
Curious and adaptable - has the ability to transform knowledge into actionable activities
Able to produce results in a fast paced, collaborative environment

Perks of Working at Azzur
Medical, Dental and Vision
Competitive 401K plan
Flexible Paid Vacation Time
Employee Recognition Program
Diversity and Inclusion Initiatives
Training and Mentorship Opportunities

Learn more about who we are and what makes us great here: https://www.youtube.com/watch?v=9VmKkBLkoFQ
#LI-PP1"
22,Biomedical or Clinical Engineer,DeltaStrac LLC,"Shreveport, LA 71101",Onsite,"From $105,000 ",r - Full-time,"DELTASTRAC, LLC
9921 McKinstry Mill Road
New Windsor, MD 21776
1) Position: Biomedical or Clinical Engineer
2) Location: Overton Brooks VAMC, Shreveport, Louisiana
3) General: To provide technical and professional support to Biomedical Engineering department at Overton Brooks VAMC and Alexandria VHCS
4) Duties/Responsibilities: Demonstrated competency in the ability to conduct a medical equipment management program that is compliant with applicable healthcare standards and regulatory agencies; ability to develop a curriculum for a continuing education program that address the safe and effective use of medical technology; ability to manage a recall and safety alert program for medical devices, including medical device hazard investigations, to assure compliance with patient safety goals, SMDA, and TJC requirements; ability to conduct capital asset and infrastructure planning for medical equipment spanning initial concept, installation, and effective implementation of complex medical equipment; ability to function as the subject matter expert in the field of biomedical engineering, directly supporting specialized clinical technology, including service, system administration, training, quality assurance, and life-cycle management; ability to effectively advise clinical and administrative staff on medical technology, including existing and emerging technology, which addresses viability, long-term suitability, compatibility, and/or safety; to apply project management principles to deployment of medical equipment and health information technologies.
a) Specific Tasks:
Project management, coordination, and system configuration design with clinicians and vendors to implement new equipment/clinical systems. Includes preparation, participation, and leadership of meetings, conference calls, and communications.
Support of Market Research: what features and functions are currently available; who are the manufacturer/suppliers; what are important design considerations; what the integration considerations are; cost considerations, support of IGCE formulation, etc.
Support of Requirements Definition: assistance determining “must have” and “desired” features/functions and level of technology; systems engineering design; support of writing technical specifications and RFP development
Support of usability testing and human factors design; assessing ease of use
Work with Cerner team and local SMEs to prepare local systems for testing, integration, and cut-over events. Work with Cerner team in coordinating local interface/device integrated systems resources for both cutover planning and go live support, including preparing events such as cutover planning events and production validation, as well as during cutover to production.
Provide or facilitate initial user training associated with new equipment implementation.
Includes arranging vendor applications training and providing system “Go-Live” assistance
DeltaStrac LLC is an 8(a) and Service-Disabled Veteran Owned Small Business (SDVOSB)
DELTASTRAC, LLC and support. Includes training on operator-level maintenance and administration of equipment/system.
Work with local resources to install applications or devices to testing devices when needed and participate in testing interfaces/device integrated system, both scheduled and ad hoc. Work with local and national teams for test scenario review and provide feedback when requested, troubleshoot issues and log service records for EHRM support if needed, and coordinate testing resources when troubleshooting issues.
Provide or facilitate education and applications training for Biomedical Engineering staff and facilitate operator training around operating and maintaining medical equipment and clinical systems. Provide helpdesk and troubleshooting support for medical equipment and/or clinical systems.
Support of developing and monitoring VISN/VAMC strategic equipment plan(s). Includes supporting high-level needs assessment, technology research, business proposals, cost- benefit analyses, and lifecycle modeling.
b) Additional Requirements:
Desired Skillsets:
Robust organizational skills in verbal & written form, including presentations, report generation and accurate documentation.
Ability to apply knowledge of information theory, computer science and/or engineering, and systems analysis to integrated operational systems for specific and complex medical device systems.
Demonstrated skill in in communicating and working collaboratively with key stakeholders, including technical and professional staff at various levels of the organization.
Understanding of regulatory agencies’ requirements, industry regulatory requirements and International Standard Organization standards.
5) Qualifications:
A Bachelor’s degree or higher in Engineering or Certification as a Clinical Engineer
(CCE).
A minimum of 3 years of hospital or healthcare experience maintaining medical equipment or managing a hospital medical equipment program.
Demonstrated knowledge of concepts related to computer based medical systems, networking protocols, and information security as it applies to medical technology within
VHA.
DeltaStrac LLC is an 8(a) and Service-Disabled Veteran Owned Small Business (SDVOSB)
Job Type: Full-time
Pay: From $105,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Health savings account
Life insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
8 hour shift
Ability to commute/relocate:
Shreveport, LA 71101: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
MUST BE A US CITIZEN. ARE YOU A US CITIZEN?
Education:
Bachelor's (Required)
Experience:
Biomedical Engineering: 3 years (Required)
Work Location: In person

Health insurance"
23,Senior Product Development Engineer,Femasys Inc.,"Suwanee, GA",Onsite,Full-time,Full-time,"Femasys is currently searching for Senior Product Development Engineer to join our Research and Development team. This team member is responsible for the planning, organization, and implementation of the design and development of devices within Femasys’ product portfolio. This hands-on role requires initiative, originality, ingenuity, excellent problem-solving skills, and the ability to adapt to a fast paced environment.
Responsibilities:
Ensure the timely completion and budget of projects with priorities established and agreed upon with R&D leadership
Lead or support the following product development activities:
Conceptualization, planning, and design of new products
Risk assessment
Prototype design and testing
Design reviews
Design verification testing
Product validation and usability testing
Designs/develops components, products, processes, fixtures, and test systems
Conducts and or contracts testing to evaluate components, products, and processes
Creates testing protocols, engineering specifications, drawings, technical reports, and other product documentation
Fabricates or oversees production of prototype product, pre-clinical product, and manufacturing equipment/ tooling fabrication
Procurement of capital equipment and tooling
Train and guide lower-level engineers and production personnel
Minimum Requirements & Experience:
Bachelor’s degree in engineering (Mechanical/ Biomedical) or related scientific field
5+ years of experience in pharmaceutical, biotech, or medical device mechanical design and manufacturing
2+ years of project management experience in pharmaceutical, biotech, or medical device mechanical design and manufacturing
Experience with advanced SolidWorks or 3D CAD techniques (e.g. surface modeling)
Experience effectively communicating project concepts, ideas and information to supervisors, operators and other team members
Experience with Medical Device Directive (MDD), ISO 13485, FDA design controls
Good understanding of product manufacturing, e.g. injection molding, metals and metallic stamping processes, polymers, extrusions, coating technologies, 3D printing, etc.
Good understanding of Risk Analysis, FMEA, and process validation
Project Management skills
Working knowledge of quality system regulations (FDA and ISO)
Excellent time management skills and comfortable working on multiple projects at once
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible spending account
Health insurance
Life insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
Monday to Friday
Education:
Bachelor's (Required)
Experience:
Biomedical Engineers: 2 years (Preferred)
Manufacturing: 2 years (Preferred)
Work Location: One location

Health insurance"
24,Biomedical Engineer,Accutar Biotechnology,"Brooklyn, NY",Onsite,"$93,475 ",r,"Responsibilities
Develop modeling of complex biochemical molecules and other chemistry-related systems. Participate in the development and optimization of computer-assisted organic synthesis planning platform. Build and improve physical models of biomolecules, including docking models of small molecules into proteins, by data collection/interpretation and integration of physical/chemical knowledge into mathematical models. Perform data mining and analysis of drug discovery-related data/experiment results Lead and organize academic studies and tests, etc. Salary: $93,475
Requirements:
Master degree in Chemistry, Biochemistry, or Materials Chemistry required, and must have completed coursework in Dynamics, Quantum Mechanics, Computational Chemistry, and Ethical Chemical Research.
Send resume to HR, Accutar Biotechnology, Inc., 800 West El Camino Real, Suite 180, Mountain View, CA 94040"
25,Biomedical Engineer,cox it,"Portland, OR 97201",Onsite,"$90,000 - $110,000 ",r - Full-time,"Job Title: Biomedical Engineer
Location: Portland OR
Duration: 10 years
Job Description: A Bachelor’s degree or higher in Engineering or Certification as a Clinical Engineer (CCE). - A minimum of three years of hospital or healthcare experience maintaining medical equipment or managing a hospital medical equipment program. - Demonstrated knowledge of concepts related to computer based medical systems, networking protocols, and information security as it applies to medical technology within VHA. - Demonstrated competency in the ability to conduct a medical equipment management program that is compliant with applicable healthcare standards and regulatory agencies; ability to develop a curriculum for a continuing education program that address the safe and effective use of medical technology; ability to manage a recall and safety alert program for medical devices, including medical device hazard investigations, to assure compliance with patient safety goals, SMDA, and TJC requirements; ability to conduct capital asset and infrastructure planning for medical equipment spanning initial concept, installation, and effective implementation of complex medical equipment; ability to function as the subject matter expert in the field of biomedical engineering, directly supporting specialized clinical technology, including service, system administration, training, quality assurance, and life-cycle management; ability to effectively advise clinical and administrative staff on medical technology, including existing and emerging technology, which addresses viability, long-term suitability, compatibility, and/or safety; to apply project management principles to deployment of medical equipment and health information technologies. - Demonstrated skill in in communicating and working collaboratively with key stakeholders, including technical and professional staff at various levels of the organization. - Understanding of regulatory agencies’ requirements, industry regulatory requirements and International Standard Organization standards.
Job Type: Full-time
Pay: $90,000.00 - $110,000.00 per year
Benefits:
Health insurance
Schedule:
Monday to Friday
Ability to commute/relocate:
Portland, OR 97201: Reliably commute or planning to relocate before starting work (Required)
Experience:
Manufacturing: 1 year (Preferred)
Work Location: In person

Health insurance"
