,Title,Company,Location,Type,Salary,Contract_type,Job Description
48,"Software Engineer, C# and/or Javascript",Harman International,"Richardson, TX",Onsite,Full-time,Full-time,"HARMAN’s engineers and designers are creative, purposeful and agile. As part of this team, you’ll combine your technical expertise with innovative ideas to help drive cutting-edge solutions in the car, enterprise and connected ecosystem. Every day, you will push the boundaries of creative design, and HARMAN is committed to providing you with the opportunities, innovative technologies and resources to build a successful career.
A Career at HARMAN
As a technology leader that is rapidly on the move, HARMAN is filled with people who are focused on making life better. Innovation, inclusivity and teamwork are a part of our DNA. When you add that to the challenges we take on and solve together, you’ll discover that at HARMAN you can grow, make a difference and be proud of the work you do everyday.
About the Role
You will be developing & maintaining software platforms associated with next-generation audio, video, light & control systems in Professional Solutions. You will collaborate closely with the Centers of Competency (CoC), Product Development & Product Management Teams to identify, prioritize & develop software platforms. You will also be responsible to work closely with NPI teams to integrate software platforms in order to deliver successful products.
Your Team
You will be reporting to the Director, Software Platforms, Engineering / R&D
What You Will Do
Responsible for developing, deploying & maintaining software platforms associated with next-generation audio, video & control systems for Professional Solutions.
Maintain a process-oriented culture for a team developing software products using agile methodologies.
Participate in overall business planning by contributing current knowledge and future vision of how technology and systems will enable business strategy, growth and competitive positioning.
Collaborate closely with CoC, Product Development & Product Management Teams to identify & prioritize right platforms for development.
Partner with NPI Teams to successfully launch Software Products in the market
What You Need
Master or Bachelor's degree in Computer Science, Computer Engineering, Software Engineering, Electrical Engineering, or a related technical discipline.
Minimum of 1 year of experience in developing large-scale software applications in C# and/or JavaScript.
Knowledge of OOA/OOD.
Experience with Scrum in an Agile Development environment and familiarity with relevant tools
What is Nice to Have
Domain Expertise - Understanding of Professional Solutions in the domain of Audio, Video, Lighting & Control will be an added advantage. Knowledge of professional system control technologies is highly desirable.
What Makes You Eligible
Be willing to travel up to 5% domestic and international travel.
Be willing to work in an office in Richardson, TX.
Successfully complete a background investigation and drug screen as a condition of employment.
What We Offer
Competitive wellness benefits and 401K Savings Plan.
An inclusive and diverse work environment that fosters and encourages career development opportunities.
Flexible work schedule with a culture encouraging work-life integration.On-site opportunities to focus on personal well-being and development provided by our Wellness Committee, Volunteer Committee, and Harman Women’s Network.
Professional development opportunities through HARMAN University’s business and leadership academies and extensive course catalog.
Opportunity to collaborate with talented teams across the world.
Access to employee discounts on world-class HARMAN products (JBL, Harman/Kardon, etc.)
#LI-EC1
HARMAN is an Equal Opportunity /Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race,color, religion, sex, sexual orientation, gender identity, national origin,disability or Protected Veterans status. HARMAN offers a great work environment, challenging career opportunities, professional training and competitive compensation. (
www.harman.com
)"
49,Software Development Engineer. New Hampshire,Autodesk,New Hampshire,Onsite,"$109,400 - $188,760 ",r - Full-time,"Job Requisition ID #
23WD66649
Position Overview
We are seeking a Software Engineer to join the AEC Design Platform Operations Software Development Team. The selected candidate will have the responsibility for developing and maintaining best in-class tools including Windows Installers and related development support activities for our industry-leading BIM (building information modeling) software used by architects, structural engineers, MEP (mechanical, electrical, plumbing) engineers, and building systems designers.
Responsibilities
Develop and maintain best in class tools including Windows Installers
Develop and maintain distributed test farms
Maintain tools and components
Continually test, refactor and maintain code
Contribute ideas for continually improving the team's productivity and code quality
Define resource planning and development estimates
Assist other team members as needed
Minimum Qualifications
BS degree in Computer Science with extensive development experience
Strong knowledge of Microsoft Operating Systems
Knowledge of software product development processes
Strong communication, leadership, and interpersonal skills
Languages: Python, C++
Scripting: Batch, Powershell
Preferred Qualifications
Experience with any or all of the following highly desired
Open-source software development
Microsoft Developer Tools
Development tool chains (git, Jenkins, Docker, Wix)
Cloud (Azure and/or AWS)
Interest and ability to learn other coding languages as needed
#LI-POST
Click below to learn more about our benefits in the US.
https://benefits.autodesk.com/

At Autodesk, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. Autodesk is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider for employment all qualified applicants regardless of criminal histories, consistent with applicable law.
Are you an existing contractor or consultant with Autodesk? Please search for open jobs and apply internally (not on this external site). If you have any questions or require support, contact
Autodesk Careers
.
Salary is one part of Autodesk’s competitive package. For U.S.-based roles, we expect a starting base salary between $109,400 and $188,760. Offers are based on the candidate’s experience and geographic location, and may exceed this range. In addition to base salaries, we also have a significant emphasis on annual cash bonuses, commissions for sales roles, stock grants, and a comprehensive benefits package."
50,EMC Engineer,Zoox,"Foster City, CA",Onsite,"$155,000 - $255,000 ",r - Full-time,"At Zoox we have set the goal to provide our customers with the highest level of safety while using our fully autonomous vehicles. You will work with a team of world-class engineers with diverse backgrounds such as robotics, control, and vehicle engineering, to deliver the vehicle performance using various tools and methodologies.

Zoox is looking for an EMC Engineer to ensure electrical reliability and compliance of our complex electrical systems. In this role, you will be responsible for component and vehicle EMC requirements as well as overseeing related design and validation. You will be an EMC expert on a variety of electrical system design topics that bring hardware to life.
Responsibilities
Maintain and develop component/vehicle-level EMC specifications for all electrical components in the vehicle, including proper electrical grounding and shielding practices.
Schedule and prioritize component EMC tests according to project milestone deliverables.
Participate in electrical component design reviews by identifying and remedying potential EMC vulnerabilities before they occur in vehicle fleet testing.
Work with in-house design teams, and suppliers, to countermeasure EMC related issues and develop appropriate solutions to meet project milestone deliverables.
Collaborate with in-house hardware development teams to provide technical insight on component EMC test methods and pass criteria, as well as support testing activities.
Lead, schedule, and facilitate vehicle EMC testing and certification from start to finish, including post-processing and generation of test results.
Regularly report the health of EMC compliance to cross-functional leadership.
Qualifications
Bachelors or Masters of Science in Electrical Engineering with Electronics Design, Electromagnetic's, or RF/Wireless-related coursework.
10+ years of experience in EMC validation of electronic components/systems.
Understanding of CISPR, ISO, SAE, FCC, and UNECE EMC standards and regulations.
Experience of utilizing essential test equipment, such as Spectrum/Network Analyzers, Oscilloscopes, etc.
Electronics design experience including PCBA layout.
Experience using standard software for managing testing and report creation such as Office Suite, JIRA, etc.
Bonus Qualifications
Hands on experience with automotive EMC validation and countermeasures.
Experience with automotive-standard data logging tools.
Compensation
There are three major components to compensation for this position: salary, Amazon Restricted Stock Units (RSUs), and Zoox Stock Appreciation Rights. The salary range for this position is $155,000 to $255,000. A sign-on bonus may be offered as part of the compensation package. Compensation will vary based on geographic location and level. Leveling, as well as positioning within a level, is determined by a range of factors, including, but not limited to, a candidate's relevant years of experience, domain knowledge, and interview performance. The salary range listed in this posting is representative of the range of levels Zoox is considering for this position.

Zoox also offers a comprehensive package of benefits including paid time off (e.g. sick leave, vacation, bereavement), unpaid time off, Zoox Stock Appreciation Rights, Amazon RSUs, health insurance, long-term care insurance, long-term and short-term disability insurance, and life insurance.

Vaccine Mandate
Employees working in this position will be required to have received a single dose of the J&J/Janssen COVID-19 vaccine OR have completed the two-dose Pfizer or Moderna vaccine series. In addition, employees will be required to receive a COVID-19 booster vaccine within two months of becoming eligible for the booster vaccine.

Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.

About Zoox
Zoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.

Follow us on LinkedIn

A Final Note:
You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills."
51,Engineer Systems Electronics,Toyota,"Salisbury, NC 28146",Onsite,"$85,600 - $139,100 ",r - Full-time,"Overview
Who we are
Collaborative. Respectful. A place to dream and do. These are just a few words that describe what life is like at Toyota. As one of the world’s most admired brands, Toyota is growing and leading the future of mobility through innovative, high-quality solutions designed to enhance lives and delight those we serve. We’re looking for diverse, talented team members who want to Dream. Do. Grow. with us.
Toyota Racing Development inspires the hearts and minds of racing fans, Toyota team members, customers and the driving public. We are dedicated to advancing automotive engineering and maximizing racetrack success. We partner with the finest race teams and drivers who share our passion, and our actions foster an atmosphere of excellence. In our pursuit of becoming the most respected and premier motorsports engineering organization in the world, we are looking for highly motivated applicants for our available positions.
TRD is looking for a Systems Electronics Engineer in our Commercial Engineering Group.

Key Responsibilities:
Play a key role in development of racecars utilizing modern, integrated production vehicle technologies.
Data analysis and documentation of vehicle electrical and control systems for production and race vehicles, including creating CAN network configurations.
Creation of wiring schematics, layout drawings, and pinout lists for motorsport harness design and production.
Creation and execution of vehicle and component test plans and summarization of results.
Creation, testing, and optimization of configurations of motorsport electronic hardware including power management controllers, dashboard displays, and data loggers.
Interfacing with suppliers for coordination of external component builds.
Required:
3+ years’ experience in Motorsport and/or automotive data analysis, electronics design/calibration, and control systems, their operation, and optimization.
Bachelor’s degree in Engineering or relative work experience.
Sound written communication and strong interpersonal skills and ability to communicate directly with external suppliers and manage deliverables.
Extremely high degree of detail-orientation including tracking and organizing of data files, configurations, and components.
Knowledge of Motorsport electronics and configuration/analysis tools from companies such as MoTeC, Bosch, Cosworth and McLaren.
Able to travel to test events as required – usually testing occurs during the work week - limited weekend travel may be required to arrive to the test facility. Travel is domestic and expected 1-2x per month and for 2-4 days duration.
Preferred Experience:
Experience in data analysis and configuration software.
Racecar experience at the track and familiarity with quantifying performance improvements.
Wiring harness design and construction.
Fundamental internal combustion engine operating principle and control systems knowledge.
Able to analyze an issue and provide concise documentation and feedback for internal and external use.
Good understanding of the principles of a CAN bus and its configuration and diagnosis.
Installation of electronic and electrical systems into R&D projects and test vehicles.
Good interpersonal relationship and leadership skills to effectively collaborate with various skillsets both within TRD and the customer.
What we’ll bring During your interview process, our team can fill you in on all the details of our industry-leading benefits and career development opportunities. A few highlights include:
A work environment built on teamwork, flexibility and respect.
Professional growth and development programs to help advance your career, as well as tuition reimbursement.
Vehicle purchase & lease programs Comprehensive health care and wellness plans for your entire family.
Flexible work options based on business needs.
Toyota 401(k) Savings Plan featuring a company match, as well as an annual retirement contribution from Toyota regardless of whether you contribute.
Paid holidays and paid time off.
Referral services related to prenatal services, adoption, child care, schools and more .
Flexible spending accounts.
Relocation assistance (if applicable).
The expected base pay range for this position is $85,600 - $139,100 per year.
Belonging at Toyota
Our success begins and ends with our people. We embrace diverse perspectives and value unique human experiences. Respect for all is our North Star. Toyota is proud to have 10+ different Business Partnering Groups across 100 different North American chapter locations that support team members’ efforts to dream, do and grow without questioning that they belong. As a company that has been one of DiversityInc’s Top 50 Companies for Diversity and a member of The Billion Dollar Roundtable supporting minority and woman-owned suppliers for over 10 years, we are proud to be an equal opportunity employer that celebrates the diversity of the communities where we live and do business.

Applicants for our positions are considered without regard to race, ethnicity, national origin, sex, sexual orientation, gender identity or expression, age, disability, religion, military or veteran status, or any other characteristics protected by law.
Have a question or need assistance with your application? Please send an email to talent.acquisition@toyota.com."
52,Software Quality Engineer,Syndicus Inc,"Indianola, PA",Onsite,$34 - $54 ,ct,"17248 Software Quality Engineer (Mid)-Project Engineering-E&T-PH-US
04/03/2023 to 04/02/2024
Pay Rate $34.00 – 54.00 an hour.
Radiology Software Assurance & Operations Team
Primary Function:
Software Quality Management of Radiology device products to meet FDA design controls and other regulatory bodies
Software Quality Management of GxP relevant computer systems
POSITION SUMMARY
This position will be responsible to perform software quality management activities of medical devices (Class-2) to deliver a high-quality product that meets or exceeds customer expectations and meets FDA design controls and other regulatory bodies.
POSITION DUTIES & RESPONSIBILITIES
Activities
· Software Quality Management of Software in Medical Device (SiMD) of Class-2 and Class-1 medical devices, including Application software, Embedded software, Platform software, Operating system software
· Software Quality Management of Software as a Medical Device (SaMD) of Class-2 and Class-1 medical devices, including Application software, AI/ML software, Platform software including IaaS and PaaS, Cloud based software
· Responsible for ensuring development initiatives of Bayer Radiology medical devices complies and adheres to regulatory standards and guidance such as FDA Design Controls CFR 820.30, IEC 62304 – Software in a Medical Device, IEC 82304 – Software as a Medical Device, IEC 14971 – Risk Management, ISO 13485 – Quality Management Systems, 2017/745 – European Union Medical Device Regulation (EU MDR) and various FDA guidance Pre-market submission guidelines, General Principles of Software Validation, Off The Shelf (OTS a.k.a SOUP) software use, Software as a Medical Device: Clinical Evaluation
· Conducts evaluation of software engineering activities of medical device development including requirements, software risk analysis, design, development, documentation, integration, verification, validation and release to deliver medical devices that are safe, secure and effective
· Reviews all the deliverables of medical device software lifecycle and provide clear, concise, and timely feedback to stakeholders
· Responsible for ensuring computer system validation initiatives in Bayer Radiology organization complies and adheres to standards and guidance such as General Principles of Software Validation, Computer Software Assurance for Production and Quality System Software, FDA CFR Part 11 Compliance
· Provides guidance to cross functional teams to ensure software quality objectives are met for medical device software development
· Engaging in continuous improvement initiatives to establish Center of Excellence (CoE) in Software Assurance function such as Software Problem Resolution meetings and documentation, CAPA actions, Process and template updates and Audit support
REQUIREMENTS/PREFERENCES
Skill & Competency Requirements:
· Bachelor’s degree in computer engineering, Electronics, or Electrical Engineering
· Minimum of 7 years of relevant work experience in software engineering or quality engineering in medical device development
· Minimum of 2 years of relevant work experience in software quality management of Class 2 or Class 3 medical devices including Software in Medical Device (SiMD) or Software as Medical Device (SaMD)
· Minimum of 2 years or more of experience in interpreting industry standards for medical device development and updating processes and procedures
· Quality Management System – ISO 13485
· SiMD – IEC 62304
· SaMD – IEC 82304
· FDA 21 CFR 820.30
· 2017/745 – European Union Medical Device Regulation (EU MDR)
· Minimum of 2 years or more of experience in applying industry standards for medical device development as follows
· General Principles of Software Validation
· FDA CFR Part 11 Compliance
· Must be able to handle multiple tasks/projects and manage priorities accordingly.
· Technical writing ability – clear and concise writing easily understood by multiple audiences (auditors, peers, etc.)
· Ability to work in-office
· Preferences:
· Familiarity with AI/ML based medical device software quality management
· 2 or more years of relevant work experience in various phases of software development lifecycle including requirements, architecture, design, development, testing, release, deployment, post-launch support activities
· 2 or more years of programming experience in any of the following languages C, C#, Java, React JS, Angular
· Working knowledge of tools including JIRA, AWS, GitHub, Rational Quality Manager, DOORS Next Gen
· Working knowledge on OS such as Windows, Linux flavors
· Demonstrated ability working in a matrix/hybrid organization structure
· Ability to troubleshoot and make quick knowledge and experience-guided decisions
· Excellent written and oral communication
· Excellent people skills, ability to partner well, good team camaraderie
· Proficient with Microsoft Office tools especially MS Word, MS Excel, MS PowerPoint, MS Project, and other management tools
IMPORTANT NOTE for POTENTIAL US CANDIDATES: Bayer expects its colleagues to be fully vaccinated against COVID-19. Bayer defines fully vaccinated in alignment with CDC which is two weeks after completing the two-dose vaccine regimen or two weeks after completing the one-dose regimen. Additionally, Bayer colleagues are also required to comply with state, local and customer requirements.
Job Types: Full-time, Contract
Pay: $34.00 - $54.00 per hour
Experience level:
7 years
Schedule:
8 hour shift
Day shift
Monday to Friday
Ability to commute/relocate:
Indianola, PA: Reliably commute or planning to relocate before starting work (Required)
Experience:
Software Engineer: 7 years (Preferred)
Software Validation: 7 years (Preferred)
Medical Device Development: 7 years (Preferred)
Quality Managment Systems: 7 years (Preferred)
Work Location: In person"
53,CPU Design Verification Engineer – Entry-Level,Ampere Computing,"Portland, OR 97209",Hybrid remote,"$90,000 - $150,000 ",r - Full-time,"The Role
As a member of the CPU DV Team, you will get to work on the verification of a server-class microprocessor-based CPU/core design and be involved with all aspects of pre-silicon verification at unit and system level to ensure functional correctness and performance of microprocessors. You'll also have the opportunity to get experience in post-silicon debug and validation.
What the Team wants you to know
Design Verification is an integral part of the chip design process that ensures our customers get the absolute highest quality products that meets their functional and performance requirements. The DV Team at Ampere Computing comprises of stellar folks who have dedicated themselves to the art and fun of design verification. We are a tightly-knit, fast-paced team who work extremely closely with our design and architecture partners to ensure no bug is left behind.
What you’ll do
Create test plans for unit-level and chip-level verification
Implement test benches and verification environment
Generate tests, debug failures, evaluate coverage of design
Debug post-silicon system level failures
What you bring
Entry level experience in Hardware and Software
Previous internship in IP design or verification efforts - preferred
Solid understanding of high-performance microprocessor architecture concepts
Academic experience with industry standard HDL languages (Verilog, System Verilog, VHDL) and simulation tools
Programming experience in C, C++ and scripting experience in Perl, Python or Unix Shell
Academic experience in x86 or ARM assembly language
Education
BS or MS graduate in Electrical Engineering or Computer Engineering
Perks in Santa Clara
Office has panoramic views of Silicon Valley
Garage parking, including charging stations and bike parking
Gym and café on campus
Healthy snacks, espresso, and drinks
Standing desks
Game room, including ping-pong
Unlimited Flextime and 11+ paid holidays
Perks in Portland
Walking distance of breweries, landscaped parks, art galleries, restaurants and shops
Garage parking
On-site bike parking and repair station
Gym
On-site café, bar and market
Roof top terrace with Willamette River views
Healthy snacks, espresso and drinks
Standing/Ergo friendly desk set up
Game room
Unlimited Flextime and 11+ paid holidays
Pay and Benefits

Ampere offers a competitive total rewards package that includes base pay, bonus, stock, and comprehensive benefits. The full base pay range for this role is between $90,000 and $150,000, except in the San Francisco Bay Area where the range is between $98,000 and $164,000. We also offer an annual bonus program tied to internal company goals and annual meritocratic stock awards that enable our employees to participate in the success of the company. Our benefits include health, wellness, and financial programs that support employees through every stage of life, with full benefits eligibility at 20 hours per week. Beyond compensation and benefits, our passionate teams thrive in an inclusive culture that empowers our employees to do more and grow more - all in service of inventing industry leading cloud-native designs that contribute to a more sustainable future. We look forward to sharing more about our career opportunities through interviews but reach out to talent@amperecomputing.com if you have questions that can’t wait.

Our Company
Ampere is designing the future of hyperscale cloud and edge computing with the world’s first cloud native processor. Built for the cloud with a modern 64-bit Arm server-based architecture, Ampere gives customers the freedom to accelerate the delivery of all cloud computing applications. With industry-leading cloud performance, power efficiency and scalability, Ampere processors are tailored for the continued growth of cloud and edge computing.
Our Story
Like the scientist behind its name, Ampere employees are innovators. We understand the needs of cloud computing and different software requirements. We are inventing what comes next and looking at everything from the structure of memory and how efficient the system is, to considerations on speed, cost of electricity and ability to cool. Power, size, weight and cost are driving the technology requirements and the innovation to come.
Our world class team of engineers, with depth and expertise in the cloud and semiconductor industries, is not only focused on the development of new semiconductor designs but also building out the first software ecosystem for Arm®-based server processors. Through the Ampere approach to the cloud and edge, we give our customers the freedom to challenge the status quo and accelerate next-generation data centers for the most memory-intensive applications. Given the challenge we have outlined, we are building a culture of entrepreneurs that ensure customers come first, proactively approaching industry challenges in the areas of security, power and performance, delivering results that matter most.

#LI-GW1
#LI-Hybrid
AC-2322"
54,Design Engineer,Wireless Advanced System Innovations and Electronics Art,"Cliffwood, NJ",Onsite,Full-time,Full-time,"February 8, 2023
Posted 1 month ago
Responsibilities:
Algorithm design for wireless communication systems.
Matlab and C/C++ based simulator development.
Floating/fixed point architecture definition and simulation of communication systems.
Hardware design of the algorithm Verilog, verification and debugging.
Basic Job Requirements:
B.Sc. in Electrical Engineering, M.Sc. is a plus.
Excellent knowledge of digital communications systems.
Very good knowledge of Matlab, C/C++, Verilog.
Full time commitment.
Experience Requirements:
Communication systems design experience.
Experienced in the design and development of OFDM based systems.
Experience with C/C++ and MATLAB for communication system design.
Knowledge of baseband digital signal processing algorithms for signal detection, estimation, and synchronization.
Knowledge of RF signals propagation and channel modeling for digital communication technologies.
Knowledge of channel coding algorithms.
Knowledge of probability theory for application in communication systems.
Strong digital design background.
Must have knowledge of the details of RTL development, RTL simulation/verification environments and tools.
Must have debugging skills.
For interested applicants, please send your CVs, with the Job Vacancy Title in the subject to: careers@wasiela.com"
55,Hardware Design Engineer,Hewlett Packard Enterprise,"6280 America Center Drive, San Jose, CA 95002",Onsite,"$108,000 - $248,200 ",r - Full-time,"Hardware Design Engineer

This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office.
Job Description:

Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.
Aruba, a Hewlett Packard Enterprise Company, is a leading provider of next-generation working solutions for the mobile enterprise: htttp://www.arubanetworks.com/company/about-us .
Aruba Networks, an HPE company, is looking for motivated and talented individual to serve as Access Point Hardware Development Engineer for Wireless LAN Access Points. You will be working in a dynamic and cross functional team that develops networking products from concept all the way to production.
This engineer designs, analyzes, develops, modifies and evaluates electrical/electronic parts, components, sub-systems, algorithms, or integrated circuitry for electrical/electronic equipment and other hardware systems. Conducts feasibility studies, design margin and validation analyses and empirical testing on new and modified designs. Assists in architecture development and assessment. Evaluates reliability of materials, properties, designs, and techniques used in production. Direct support personnel in the preparation of detailed design, design testing and prototype fabrication.
Sounds like you? Then we have the right opportunity for you!
Requirements / Responsibilities:
BS or MS in Electrical Engineering and 2 to 6 years industry experience
Understanding of Power and Digital, and Networking Electronics
CPU (SoC) circuit level implementation
Signal Integrity, high speed and low speed interfaces, DDR, memories.
Power integrity, budget, PoE.
Ethernet, Magnetics.
Surge, TVS, ESD, EMI protections.
Discrete and Integrated logic
Product level integration
Architecture / design
Synthesizing Product requirements and identifying technologies to achieve desired functionality.
Chipset evaluation
Interpreting and designing Specifications
Board level Design
Design for Manufacturability
Design Validation
Reading and understanding schematics and layout
Debugging skills to root cause problems either in test setup or design related.
Debugging and bringup expertise
Lab equipment: Oscilloscope, Logic Analyzer, Current sources, etc.
Ability to design and execute tests and compile test data.
Data analysis
DVT data, compiling, analysis, and interpretation.
Factory yield analysis
Ability to innovate, differentiate and drive new competitive features.
Broad interest in networking devices in the area of Wireless, Ethernet Wired, IoT, SoC compute, Power and Thermal Management.
Mindset to experiment and leverage existing and new technology along with our partners to solve challenging problems and optimize product cost and value.
Join us and make your mark!
What we can offer you:
Extensive benefits, a competitive salary and participation in the shared values and purpose that make Hewlett Packard Enterprise one of the world´s most attractive employers! At HPE, our goal is to provide equal opportunities, flexible work-life balance, and constantly evolving career growth.
If you are looking for challenges in an exciting, supportive, and international work environment, then we definitely want to hear from you. Continue the conversation by clicking apply now below, or directly via our Careers Portal at www.hpe.com/careers.
Then let’s stay connected!
Find out more about us and follow us on:
https://www.facebook.com/HPECareers
https://twitter.com/HPE_Careers
HPE is an Equal Employment Opportunity/ Veterans/Disabled/LGBT and Affirmative Action employer. We are committed to diversity and building a team that represents a variety of backgrounds, perspectives, and skills. We do not discriminate and all decisions we make are made on the basis of qualifications, merit, and business need. Our goal is to be one global diverse team that is representative of our customers, in an inclusive environment where we can continue to innovate and grow together.
#Aruba #ArubaUS #Diversity #Unitedstates
Job:
Engineering
Job Level:
Expert

States with Pay Range Requirement
The expected salary/wage range for a U.S.-based hire filling this position is provided below. Actual offer may vary from this range based upon geographic location, work experience, education/training, and/or skill level. If this is a sales role, then the listed salary range reflects combined base salary and target-level sales compensation pay. If this is a non-sales role, then the listed salary range reflects base salary only. Variable incentives may also be offered. Information about employee benefits offered can be found at https://myhperewards.com/main/new-hire-enrollment.html.
Annual Salary: $108,000.00 - $248,200.00
Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities.

HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories."
56,Senior Electrical Design Engineer,"Energetiq Technology, Inc.","205 Lowell Street, Wilmington, MA 01887",Onsite,"$120,000 - $150,000 ",r - Full-time,"Position Summary
The electrical design engineer will be responsible for supporting current product platforms and innovating and executing updated replacement platforms for new products. This person will be responsible both for architecting and for executing new product platforms. The successful candidate will have wide-ranging skills and experience spanning high voltage, high precision, mixed-signal, and controller design. The role will involve circuit design, schematic capture, layout management, test, and debug. Designs are expected to follow current best practices for DFM, DFT, and reliability/quality (including adherence to relevant safety/regulatory/certification requirements). The design engineer should be skilled in using vendor application resources to identify and exploit state-of-the-art components were needed to meet design requirements.
This position reports to the Vice President of Engineering.
Key Responsibilities:
Support current platforms with enhancements/improvements where needed and through component obsolescence as appropriate
Write detailed electrical specifications for new products
Execute new product designs personally using outsourced resources where appropriate
Support quick turn prototyping and rapid transition to manufacturing, both internal and outsourced
Support manufacturing engineering as necessary and provide appropriate tools and techniques to the service organization
Execute/manage compliance testing and documentation
Adhere to best practices for documentation and version control
Minimum Requirements and Qualifications
Bachelor’s degree in Electrical Engineering; Master preferred
Ten years of hands-on electrical/electronic design experience
Advanced proficiency with one or more schematic capture tools
Proficiency with MS Word, MS Excel, PowerPoint
Additional Qualifications
Experience with switching power supplies and highly regulated current drivers (e.g. TEC controllers and Laser Diode drivers strongly desired
Experience designing for embedded controls desired
Job Type: Full-time
Pay: $120,000.00 - $150,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Ability to commute/relocate:
Wilmington, MA 01887: Reliably commute or planning to relocate before starting work (Required)
Work Location: In person

Health insurance"
57,Engineering Graduate,IMI Plc,"University Park, IL",Onsite,"From $78,000 ",r - Full-time,"We ❤ making a difference in the world. We’re an engineering company with a difference. Be part of a diverse, inclusive and supportive team with an international scale and a friendly, family culture.
At IMI, we make the world a better place through new thinking and technology. We design, manufacture and service products that control the precise movement of fluids. We apply our expertise across a huge range of industries, from life sciences to green energy to indoor climate control.
Build a career as an Engineering innovator
Join our international engineering teams on our Graduate Programme in one of our three divisions – IMI Precision, IMI Critical and IMI Hydronic Engineering - and you’ll be able to try out a variety of different roles across our business. You’ll need to understand our customers and the challenges they face, always working towards resolutions. Spend two years rotating through engineering roles, with one rotation giving you the chance to play a part in Growth Hub, our innovation engine, working on high-profile projects, seeing the product lifecycle from end to end and gaining international experience when working in another country. By the end of the programme, you’ll have all the skills needed to specialise your engineering career. You could be working with Senior Engineers and Managers across impactful projects to bring immediate value to the organisation. Other responsibilities you will own include:
Building and testing prototypes
Presenting design alternatives to senior management
Interviewing potential customers to understand their requirements and refine design alternatives
Researching New Technologies
What you need
Our programme offers the opportunity to work across multiple locations, which means you may need to relocate. This could be within the country you’re applying for, sometimes it may be to another country. With roles available in locations across the globe, you can apply for overseas opportunities as long as you have the right to work in the country you’re applying to.
You will also need a bachelor’s or master’s degree (or equivalent) in Electrical Engineering. We’d also like to see some key qualities in our candidates, including:
A fresh, innovative approach
Openness to new and varied experiences
Ability to drive your own development
Fluent English language skills
We believe that the more diverse we are as a company, the better representation and difference we can make for the communities we serve. It’s important that candidates looking to apply can reflect our safe, inclusive culture that celebrates difference.
What we offer
We want you to feel proud and rewarded for the work that you’ll do each day. That’s why we’ll offer a highly competitive salary from the first day you join us at IMI. On top of that, you’ll also have access to a great benefits package. We’ll also support all of our graduates, both on and off programme, by offering opportunities to develop and help you forge your own career path.
During your time at IMI, you will uncover and apply your strengths through supported and actionable learning. You will be empowered to own your own development, be a valued member of our One Big Team, and help us solve industry problems, capture growth quickly and continually improve.
Job Type: Full-time
Salary: From $78,000.00 per year
Experience level:
No experience needed
Schedule:
8 hour shift
Work Location: One location"
