,Title,Company,Location,Type,Salary,Contract_type,Job Description
13,"Low Voltage, IT Engineer",JB&B,"New York, NY",Hybrid remote,"$75,000 - $82,000 ",r - Full-time,"Who We Are
Jaros, Baum & Bolles (JB&B) is a MEP engineering firm headquartered in New York City with additional offices in Boston and Philadelphia. For over 100 years, JB&B has leveraged cutting-edge technologies with sound engineering practices to create building designs that have transfigured the skyline, reimagined healthcare, and brought us closer to a sustainable, low-carbon future.
We foster a collaborative, high-performing culture in which our employees share the common goal of creating a progressive, inclusive and fun work environment. JB&B values the voices and opinions of our employees. We are a team. We are a community.
About the Role
JB&B is seeking to add a qualified, confident, and collaborative IT Engineer to our Low Voltage Department in our New York office. This is an entry-level role with an anticipated start date in June 2023.
Engineers are afforded with a wide breadth of project types, varying in size, duration, and complexity and the opportunity to professionally develop through our JB&B University training program. Engineers provide our clients with exceptional service and are competent in the engineering principles and design methods and are capable in performing both technical and non-technical responsibilities including research, analysis, design and documentation.
The ideal candidate will be driven to learn new skills and will be capable of performing technical and non-technical responsibilities including research, analysis, design and documentation. At JB&B, you will have the opportunity to work closely with senior leaders including Partners on our client projects.
Responsibilities
Designs technology room fit-out and coordination of MEP elements within technology rooms
Performs all calculations including cable conduit fill, heat loads, and power receptacle requirements for technology equipment
Assembles and understands riser diagrams, schedules, floor plans
Plans and coordinates routing of major distribution
Qualifications
Bachelor’s degree in Engineering, Computer Science, Information Technology, or similar major.
0-2 years of experience
Possess relevant experience through internships and coursework
Experience with applicable design software tools preferred (Revit and AutoCAD)
Basic understanding of the electrical coordination required with other trades
What We Offer
Our employees are our greatest strength. We invest in our people and support their needs.
Hybrid workplace offering the flexibility to work both from home and the office.
Comprehensive benefits package including 401k employer match.
Paid time off (PTO), paid parental leave and inclusive holidays.
Training and professional development courses through JB&B University.
Multiple employee resource groups.
Volunteer program.
Estimated compensation: $75,000-$82,000 a year
Jaros, Baum & Bolles is an equal opportunity employer. All qualified candidates will receive consideration for employment without regard to race, ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law.
Hbd9Fi1yGh"
14,"Manager, High Voltage Charging and Distribution",Zoox,"Foster City, CA",Onsite,"$177,000 - $294,000 ",r - Full-time,"As the Manager of High Voltage Charging and Distribution at Zoox, you will be leading a team of system engineers responsible for the design, development, and production of the onboard charging hardware and depot infrastructure specifically tailored for our autonomous mobility service. You will work with engineering leaders across hardware, software, product, IT, infrastructure, procurement, finance, vehicle engineering, and various suppliers to develop project schedules, identify milestones, flag risks, estimate budgets, and clearly communicate ongoing progress cross-functionally.
Responsibilities
Develop, deploy and improve the technology development processes and functions for the company within the charging and infrastructure domain
Lead technical design review of build to specification and build to print components and subsystems
Timely containment and resolution of technical issues
Review and approve requisite documentation (reports, BOMs, drawings, test reports, etc)
Mentor, train, and develop engineers
Approval of budget, resource planning, and scheduling
Update job knowledge by remaining current on codes and requirements; participating in educational opportunities; reading professional publications; maintaining personal networks; and participating in professional organizations
Qualifications
BS or MS in an engineering discipline or equivalent experience (ME, EE, or Mechatronics)
Experience: 8+ years of engineering plus 4+ years of people management
Deep technical knowledge of electric vehicle subsystems including design, modeling and simulation, manufacturing, materials, chemistries, and electronics
Demonstrated release of hardware products that depend on firmware/software
Hardware and software integration experience: project planning, bring-up, deploy and sustaining
Track record in managing complex cross-functional projects
Demonstrated ability to keep the big picture in focus and to provide clear, well-structured, and concise communications tailored to each appropriate audience
Tools: JIRA, Confluence, Polarion, Google Suite, 3DX, Reliasoft
Bonus Qualifications
Experience with automotive functional safety (ISO26262) standards, EE HW reliability life calculations, and system FMEA analysis
Experience with automotive EE system-level communication (CAN, LIN)
Understanding of Lithium-Ion degradation and failure modes/mechanisms
Understanding concepts of electromagnetic compatibility/interference
Six Sigma training or specific problem-solving methodologies (PPS, A0, 8D, etc)
Compensation
There are three major components to compensation for this position: salary, Amazon Restricted Stock Units (RSUs), and Zoox Stock Appreciation Rights. The salary range for this position is $177,000 to $294,000. A sign-on bonus may be offered as part of the compensation package. Compensation will vary based on geographic location and level. Leveling, as well as positioning within a level, is determined by a range of factors, including, but not limited to, a candidate's relevant years of experience, domain knowledge, and interview performance. The salary range listed in this posting is representative of the range of levels Zoox is considering for this position.

Zoox also offers a comprehensive package of benefits including paid time off (e.g. sick leave, vacation, bereavement), unpaid time off, Zoox Stock Appreciation Rights, Amazon RSUs, health insurance, long-term care insurance, long-term and short-term disability insurance, and life insurance.
Vaccine Mandate
Employees working in this position will be required to have received a single dose of the J&J/Janssen COVID-19 vaccine OR have completed the two-dose Pfizer or Moderna vaccine series. In addition, employees will be required to receive a COVID-19 booster vaccine within two months of becoming eligible for the booster vaccine.

Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.

About Zoox
Zoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.

Follow us on LinkedIn

A Final Note:
You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills."
15,Electrical Engineer,Inductotherm Corp.,"Rancocas, NJ 08073",Onsite,Full-time,Full-time,"Benefits:
Sign-On Bonus
Monthly Incentive Bonus
Profit Sharing Plan
Health/Dental/Vision within 30 days
Tuition Assistance
And Many More!
Electrical Engineer
The Electrical Engineer is responsible for designing and releasing for production induction power supplies, transformers, power transmission systems and other ancillary equipment. Experience with high voltage equipment is preferred.
Education:
BSEE or MSEE with a concentration in Electrical Circuits, Power Systems, Power Electronics. 3-5years’ experience in designing electrical systems. EIT or PE, a plus.
Essential Functions:
Electrical discipline skills: Electrical circuits, Power systems, and Power electronics.
Mathematic skills: Calculus, numerical methods, differential equations.
Computer skills: AutoCAD/SolidWorks, Spreadsheets.
Familiar with test equipment and able to use volt meter and oscilloscope.
Able to read and understand electrical schematics.
Able to manage multiple projects simultaneously.
Work well under pressure and tight deadlines.
Strong communication and follow-up skills.
Work independently and exercise good judgment
Strong presentation skills and ability to interact with all levels of management.
Always maintain a safe working environment for oneself and others.
Able to travel domestically and internationally, as required.
Experience in the field of electromagnetics.
Will be responsible in handling and care of equipment and tools.
Will handle miscellaneous duties as assigned.
Essential Physical Requirements:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job.
Able to traverse the floor of a plant in an industrial setting with various types of heavy machinery and overhead hoists in operation.
Have a valid driver's license and able to drive an automobile.
Able to wear appropriate PPE (Personal Protective Equipment)
Must disclose any surgical implants, pins, braces or other devices that could be affected by induction fields.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Condition of Employment:
Must be able to satisfactorily complete the Inductotherm Corp. hiring process requirements which includes a comprehensive assessment, drug testing, and a background check. This is a 100% on site position.
Inductotherm Corp. is a Drug Free Environment.
Inductotherm Corp. is an Equal Opportunity employer of qualified individuals and does not discriminate on the basis of race, color, religion, sex, national origin, age, disability, veteran status or any other basis protected by applicable federal, state or local law. Inductotherm Corp. also prohibits harassment of applicants or employees based on any of the protected categories.
Job Type: Full-time
Benefits:
401(k)
Dental insurance
Employee discount
Health insurance
Life insurance
Paid time off
Referral program
Retirement plan
Tuition reimbursement
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Ability to commute/relocate:
Rancocas, NJ 08073: Reliably commute or planning to relocate before starting work (Required)
Work Location: In person

Health insurance"
16,Data Center Systems Engineer,Meta,Remote,Onsite,"$196,000 ",r,"We are seeking a Data Center Systems Engineer experienced in the design, construction, and operations of data center systems to become part of our Data Center Tech Strategy team. Our data centers are the foundation upon which our rapidly scaling infrastructure efficiently operates to deliver our innovative products. Building and operating data centers the ""right"" way from the day they go live is synonymous with ensuring capacity availability and capital conservatism. The Meta Data Center Tech Strategy team endeavors to be the benchmark of innovation for the data center industry and improve reliability, safety, and efficiency through innovative solutions, enabling Infrastructure teams to excel in achieving their goals.


Data Center Systems Engineer Responsibilities:
Cross-functional collaboration with other Meta teams including Software Engineering, Hardware Engineering, Network Engineering and Capacity Engineering and Analysis
Lead the development of conceptual design changes to data center critical infrastructure for improved reliability, efficiency, flexibility, speed to market, and cost, while aligning with software, hardware, network, and capacity engineering requirements
Lead pilot or proof of concept projects to evaluate the benefits and feasibility of the solution for broader deployment
Provide technical due diligence review and evaluation of detailed data center designs for compliance with design intent
Develop strong industry relationships with other data center peers and organizations to remain current on industry trends and future directions
Travel to data center sites and partner facilities for engineering studies and collaboration with local teams as required
Capable of travel domestically and internationally



Minimum Qualifications:
Bachelors in Electrical Engineering, Mechanical Engineering, Computer Engineering, or relevant field
Minimum of twelve (12) years relevant professional experience in critical systems design, construction, operations, and maintenance
Cross-discipline knowledge of end-to-end mission critical facility systems and equipment: High Voltage transmission systems, medium and low voltage distribution systems, Power backup systems, HVAC systems for large scale facilities applications, and building management systems
Working knowledge of data center industry standards, building codes and safety regulations including NEC, ASHRAE, NETA, ANSI, IEEE, NFPA, UL, UFC, UBC and relevant international standards (including IEC, CE and EN)
Experience influencing and effectively communicate at all levels, including senior management



Preferred Qualifications:
MSc in Electrical Engineering, Mechanical Engineering, Computer Engineering, or relevant field
Large and complex system design experience, including campus systems
Working knowledge of the data center technology stack: compute, network, storage, and software architectures
Experience developing systems level KPIs that integrates engineering performance and business requirements





Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, reproductive health decisions, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, political views or activity, or other applicable legally protected characteristics. You may view our Equal Employment Opportunity notice here. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. We may use your information to maintain the safety and security of Meta, its employees, and others as required or permitted by law. You may view Meta's Pay Transparency Policy, Equal Employment Opportunity is the Law notice, and Notice to Applicants for Employment and Employees by clicking on their corresponding links. Additionally, Meta participates in the E-Verify program in certain locations, as required by law"
17,High- Voltage Dielectric Materials Scientist,General Atomics and Affiliated Companies,"San Diego, CA",Onsite,"$116,480 - $208,505 ",r - Full-time,"General Atomics (GA), and its affiliated companies, is one of the world’s leading resources for high-technology systems development ranging from the nuclear fuel cycle to remotely piloted aircraft, airborne sensors, and advanced electric, electronic, wireless and laser technologies.

General Atomics Electromagnetic Systems (GA-EMS) designs and manufactures first-of-a-kind electromagnetic and electric power generation systems. GA-EMS’ expanding portfolio of specialized products and integrated system solutions support critical fleet, space systems and satellites, missile defense, power and energy, and process and monitoring applications for defense, industrial, and commercial customers worldwide.

We currently have an exciting opportunity for a Senior Scientist in our High Voltage Science and Capacitors team, within our Electromagnetic Systems group located in Rancho Bernardo, CA.

This position will work with a diverse team of scientists and engineers and execute research projects focused on improving high energy density, high power, and high temperature pulsed power capacitors. The candidate:
will have considerable latitude in determining technical objectives for the review, research, design, development, and solution to improving dielectric materials, electrodes, interfaces, device encapsulation, and designs.
must demonstrate a strong command of interfacial chemistry and physics, materials science, reaction chemistry, and materials characterization capabilities.
should be familiar with high voltage testing and environments.
will provide direction and guidance to professional and support staff to formulate technical plans for development, documentation, and deployment of the scientific solutions, as well as responsible for meeting various compliance, reporting, and safety standards.
must be familiar with technical proposal writing, technical presentations, large-scale data analysis, chemical process development, and demonstrate a strong understanding and adherence to scientific principles.
communicates with scientific professionals, solution users, and management throughout the solution development cycle, represents the company as a prime technical contact on contracts and/or projects, interacts with senior external personnel on technical matters requiring coordination between the organizations, and participates in the development of new or expansion of existing business.

DUTIES AND RESPONSIBILITIES:
Function in a leadership role for capacitor research and development projects/programs and provide direction and guidance to less experienced professional staff or team of professional staff.
Lead efforts to develop, produce, and characterize new dielectric materials and processes for improving existing materials.
Lead efforts to bring new technologies from early development stage to productization.
Provides written and oral technical updates and reports to internal and external customers.
May develop and/or perform advanced computational and thermal modeling and new methods for characterizing dielectric phenomena.
Determine technical objectives and execute experiments focused on finding solutions to advanced technical scientific problems.
Coordinate and participate in technical collaboration with groups within and outside the organization.
Represent the organization as the prime technical contact for the team on assigned projects and programs.
Formulate plans and guide the development and implementation of scientific solutions, including deployment, resource requirements, testing, documentation, integration and compliance and safety.
Plan and coordinate the maintenance of scientific solutions including documentation, reporting, publishing, and making technical and other presentations to ensure viability of the solutions in an evolving environment.
Plan for future applications of solutions based on new developments in scientific technology.
Participate in or lead the development of new or expansion of existing business opportunities.
Responsible for observing all laws, regulations, and other applicable obligations wherever and whenever business is conducted on behalf of the Company.
Expected to work in a safe manner in accordance with established operating procedures and practices.
Perform other duties as assigned or required.

We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.

40334
Job Qualifications:
Typically requires a Bachelor's degree, Master's degree or PhD in a scientific or related technical field and progressively complex scientific experience as follows; twelve or more years experience with a Bachelor's degree, ten or more years experience with a Master's degree, and seven or more with a PhD. Equivalent scientific experience may be substituted in lieu of education.
Must demonstrate:
detailed and extensive technical expertise and application of scientific principles, concepts, theory, and practice.
the ability to organize, plan, schedule, conduct, and coordinate workloads to meet established deadlines or milestones with experience in project leadership.
have original work published in professional scientific journals and/or demonstrate patent ownership.
have presented one or more original works in scientific symposia.
Must possess:
the ability to understand new concepts quickly and apply them accurately in an evolving environment.
excellent communication, computer, presentation, and interpersonal skills to effectively interface with other departments, customers, government representatives, and professionals.
the capability of representing the organization as a prime technical contact.
the ability to provide mentoring, leadership, and guidance to less experienced professionals.
Must have experience with polymers, dielectrics, surface science, electrode-polymer interface electronic phenomena, and mentoring a scientific team.
Must have proven record of success in both collaborative and independent scientific research efforts.
Must also be customer focused; able to work on a self-initiated basis or in a team environment.
An advanced degree in chemistry, materials science, or physics with an emphasis on interface chemistry, dielectrics, polymers, or synthesis is strongly preferred.
Ability to obtain and maintain a DoD Security Clearance is required.

Salary:$116,480 - $208,505 Travel Percentage Required 0 - 25 Relocation Assistance Provided Provided US Citizenship Required? Yes Clearance Required? Desired Clearance LevelSecret WorkstyleOnsite"
18,Sr Mechanical Design Engineer - High Voltage,Tesla,"Palo Alto, CA",Onsite,Full-time,Full-time,"What to Expect
The High Voltage Distribution team is responsible for efficiently delivering power between the various components within the vehicle’s powertrain. The team works closely with other groups within the powertrain organization such as battery engineering, drive systems and power electronics to develop cohesive high voltage architecture. By utilizing both mechanical design and integration skills the team helps bridge the gap between powertrain and vehicle engineering. The team is also responsible for designing vehicle chargeports, working closely with supercharger and residential charging teams. Come join us in pushing the boundaries of technology in this new field of automotive high voltage mechanical design.
What You’ll Do
Design and support products from concept to production, working with stakeholders from manufacturing, systems, firmware, reliability, test, supply chain and production
Work closely with engineers throughout powertrain and vehicle engineering to develop a highly integrated and efficient HV system
Design assemblies including chargeports, cables, busbars, junction boxes and connectors
Design mechanical components including busbars, cables, plastics, castings, seals and stampings
Push the boundaries of vehicle charging and high voltage distribution
Develop new technologies to advance vehicle performance while reducing cost and mass
What You’ll Bring
Strong mechanical engineering fundamentals (structural design, materials, statics, dynamics, heat transfer, fluids, etc.)
Proficiency in 3D modeling and 2D drafting
Proficiency in GD&T
Hands on prototyping and build experience
Strong communication and documentation skills

Preferred Skills
Bachelor’s degree or higher in Mechanical Engineering
Experience designing for high volume manufacturing
Familiarity with varied manufacturing processes
Catia V5 / V6
Design for manufacturability
Design for reliability and the development of test plans
Experience with FSAE, Baja, Solar Car, Hyperloop etc.
Experience designing high voltage parts and systems"
19,Engineering Technician C - (Electrical Testing-high voltage),L3Harris Technologies,"Anaheim, CA",Onsite,"$56,500 - $104,500 ",r,"Description:
Job Title: Engineering Technician C – 1st shift (Electrical Testing-high voltage)
Job ID: IMS20232002-97408
Job Location: Anaheim, CA
Job Schedule: 9/80 work schedule
Job Description:
The Engineering Technician will utilize electrical engineering skills to aid in the integration, test and development of all engineering prototype assemblies, while working closely with the Sr. Test Engineers, Design Engineers and Project Engineers. This includes preparation of test and trouble reports under minimal supervision.
The Engineering Technician is a key member involved in all Test facets of an Engineering development project including; proposal preparation, design reviews, test plans, top/sub assembly test procedures, integration, Qualification test procedures and testing, Environmental testing, failure analysis, and test facilities and equipment. The ability to work with minimum oversight by supervisors is expected, as the Engineering Technician may be assigned to Engineering teams in addition to teams within the Technical Support group.
ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties may be assigned.
Write detailed test procedures as needed to support the test group in performing testing.
Follow all Safety requirements.
Follow all Quality requirements.
Ensure Good Engineering Practices are followed.
Work/upgrade drawings, parts lists, Engineering Orders, wiring lists, diagrams, and schematics.
Interface with engineering personnel assigned to the project.
Performs other duties as assigned by Management.
QUALIFICATIONS:
Requires a High School Diploma or equivalent and a minimum of 6 years of prior relevant experience or 2 years post-Secondary/Associates Degree with a minimum of 2 years of prior related experience.
Must have Three (3) to five (5) years related experience and/or training in an Egineering testing/support role.
Must have mechanical aptitude to evaluate mechanical design and fit of modules for good engineering practices.
Must have good hands-on experience setting up test instrumentation.
Knowledge of drawings, parts lists, Engineering Orders, wiring lists, diagrams, schematics and failure analysis.
Extensive knowledge of related test equipment used to test power and digital systems, e.g. DSO, Power meter/analyzer, network analyzer, and logic analyzer.
Knowledge of and experience with Lockout/Tagout (LOTO) processes and practices, and the use of proper PPE around energize electrical equipment.
Excellent ability to troubleshoot to component level and identify Root Cause of Failure.
Preferred Additional Skills:
One (2) to two (5) years experience performing Qualification testing for military programs is preferred.
Experience with low and medium voltage power systems is highly desirable.
Knowledge and good understanding of Thermodynamics is highly preferred.
Possess good problem-solving skills to address engineering Program issues.
Ability to communicate effectively to multiple groups and provide concise reports or status information for project review and milestone achievement.
LANGUAGE SKILLS:
Ability to read and interpret English language documents such as safety rules, operating and maintenance instructions, and procedure manuals. Ability to speak effectively before groups of customers or employees of organization.
MATHEMATICAL SKILLS:
Ability to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. Ability to compute rate, ratio, and percent and to create and interpret various graphs to display a number of performance issues such as metrics, schedule, and earned value.
REASONING ABILITY:
Ability to apply problem-solving techniques to carry out instructions furnished in written, oral, or diagram form. Ability to deal with problems involving several concrete variables in standardized situations. Ability to recognize and report any unsafe working conditions.
PHYSICAL DEMANDS:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this job, the employee is regularly required to use hands to finger, handle, or feel; reach with hands and arms; and talk or hear. The employee frequently is required to sit. The employee is occasionally required to stand; walk; climb or balance; and stoop, kneel, crouch, or crawl. The employee must regularly lift and/or move up to 10 pounds, frequently lift and/or move up to 25 pounds, and occasionally lift and/or move up to 50 pounds. Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception, and ability to adjust focus.
In compliance with pay transparency requirements, the salary range for this role is $56,500.00 - $104,500.00. This is not a guarantee of compensation or salary, as final offer amount may vary based on factors including but not limited to experience and geographic location. L3Harris also offers a variety of benefits, including health and disability insurance, 401(k) match, flexible spending accounts, EAP, education assistance, parental leave, paid time off, and company-paid holidays. The specific programs and options available to an employee may vary depending on date of hire, schedule type, and the applicability of collective bargaining agreements."
20,High Voltage Battery Bussed Electrical Center (BEC) Design and Release Engineer,Ford Motor Company,"21500 Oakwood Blvd, Dearborn, MI 48124",Onsite,Full-time,Full-time,"High Voltage Bussed Electrical Center (BEC) team is looking for a HV BEC Design & Release Engineer who will be responsible for designing and releasing the BEC for the HV battery and will be working closely with HV battery team. The BEC engineer will also manage the BEC assembly supplier throughout the entire development of the design, from concept to production launch. The D&R engineer will also be responsible to ensure the BEC module meets all of battery and vehicle system requirements through DV testing.
At Ford Motor Company, we are dedicated to designing, manufacturing, and delivering high quality vehicles that meet the diverse needs of our customers and becoming a global leader in electrified vehicles.

The minimum requirements we seek:
Bachelor of Science degree in Electrical or Mechanical Engineering or related field
2+ years of Automotive component development experience
2+ years of experience with Microsoft Office Tools
Our preferred qualifications:
Master of Science degree in Electrical or Mechanical Engineering or related field
3+ years of high voltage battery development
3+ years of Automotive component development experience
Experience with FMEA, SCAAF and DVP&R documentation
Experience using TeamCenter & CATIA CAD software
Experience using MATLAB
Experience with High Voltage switching and overcurrent protection
Experience with physical testing of electronics
What you’ll receive in return:
As part of the Ford family, you’ll enjoy excellent compensation and a comprehensive benefits package that includes generous PTO, retirement, savings and stock investment plans, incentive compensation and much more. You’ll also experience exciting opportunities for professional and personal growth and recognition.

If you can help us redefine the future of automotive, we’d love to have you join us!

Candidates for positions with Ford Motor Company must be legally authorized to work in the United States on a permanent basis. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for this position. TN visa will be considered.

We are an Equal Opportunity Employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status or protected veteran status.

For information on Ford's salary and benefits, please visit:
https://corporate.ford.com/content/dam/corporate/us/en-us/documents/careers/2022-benefits-and-comp-GSR-sal-plan-2.pdf
At Ford, the health and safety of our employees is our top priority. Vaccination has been proven to play a critical role in combatting COVID-19. As a result, Ford has made the decision to require U.S. salaried employees to be fully vaccinated against COVID-19, unless employees require an accommodation for religious or medical reasons. Being fully vaccinated means that an individual is at least two weeks past their final dose of an authorized COVID-19 vaccine regimen. As a condition of employment, newly hired employees will be required to provide proof of their COVID-19 vaccination or an approved medical or religious exemption.

What you’ll be able to do:
Develop system Boundary Diagrams, P-Diagrams and DFMEAs and other system foundation documents.
Support development of 3D Catia models for the BEC assembly.
Collaborate with packaging engineering teams as well as with other internal battery pack components and EDS Design and Release engineers.
Execute release of high voltage BEC module component to support all prototype and production build phases.
Lead resolution of BEC related issues with suppliers during battery pack build phases.
Develop interim and permanent corrective actions as part of issue resolution.
Validate the design changes through CAE and bench level testing.
Review and signoff on test results per DVP&R.
Provide a production intent design with validation and testing to support a Final Design Judgement milestone.
Release and update components using the WERS."
21,Power Electronics Engineer,ESFIA,Remote,Onsite,"$2,300 - $3,500 ", week,"24 januára, 2023
Development, design, simulation and testing of high-power electronics devices and circuits. Analysis of designed circuits, data from experiments, and evaluation of measured signals.
Remuneration:
Salary range for employee: 2300 – 3500 EUR/month. Hourly rate for freelancers is based upon an agreement.
Job description
Development, design, simulation and testing of high-power electronics devices and circuits
Analysis of designed circuits, data from experiments, and evaluation of measured signals
Generation of related documentation like schematics, procedures and technical reports
Evaluating electronic and electrotechnical systems and equipment
Planning of electrical equipment integration and commissioning
Collaboration with external suppliers and project partners
Creation of DFMEA, PFMEA and Control Plans
Requirements:
At least 5 years experience in field of high-power electronics design and installation
Experience with high-power generators, power supplies and motor drivers converters
Experience with high-voltage and high-current switches: thyristors, MOSFET , IGBT
Qualification for work with electrical equipment, at least §23 certificate (SVK)
Practical knowledge of CAD tools Altium Designer, OrCAD or similar tools
Employee benefits:
Mostly remote work
Flexible working hours
Work on development projects
Company car also for private purposes
DevelopmentHigh-VoltageIGBTMOSFETPower-Electronics"
22,Engineer 3,Aquawolf,"Denver, CO 80249",Onsite,N, week,"Position Summary
This is a professional position responsible for the layout, planning, directing, training, coordinating civil/structural analysis, and design of distribution lines and/or high voltage electrical transmission lines. Assignments will include the completion of: calculations, construction drawings, contracts, technical specifications, design standards, as well as the application of those designs for the construction of distribution and/or transmission lines. The successful candidate will possess a broad and deep understanding of engineering principles and practices, and the ability to apply that knowledge and experience to most aspects of project scope, schedule, budget, construction, and overall project completion.
Qualifications
Essential Functions & Responsibilities
Perform civil/structural engineering analyses and design for distribution/transmission line layout and design through 500kV
Prepares a variety of complex engineering deliverables
Conduct/coordinate and/or assist in design review meeting for projects or as assigned
Create and support construction contracts, material take-offs, material standards, and technical specifications
Create/develop drawing packages for bidding, construction, as-built, and submittal purposes
Performs complex research and develops recommendations for equipment and/or material selection
Coordinate construction activities with technical support and timely review of submittals
Self-motivated capable of working independently or in a team toward the timely completion of assigned projects
Effective verbal and written communication including technical writing skills
Effectively communicate project scopes, budgets, and schedules
Assist in the preparation of budgets for projects
Develops training modules and initiatives at the directive of the Principal Engineer
Attain knowledge and remain knowledgeable of development in regulations, laws, standards, and best practices applicable to our functional area, including but not limited to, Standards of Conduct, NERC Reliability, and the National Electric Safety Code
Provide technical direction to others, as required
Aide in the direction of work for others, as required
Serve as contact with construction field crews and project management on moderately complex projects
Provides support to business development or pursuit activities
Other Responsibilities & Duties
Perform other related duties as assigned
Job Competencies & Success Factors
Strong interpersonal and communication skills
Strong team player: Accomplish tasks by working with others and recognizing how his/her decisions may impact the team and have a willingness to seek input from others
Quality: Accomplish tasks with a high level of quality so rework and corrections are minimal or nonexistent
Time Management: Have the ability to successfully plan and accomplish tasks within an established timeline
Computer proficiency in operating a personal computer and standard business office applications including Microsoft Office, AutoCAD, PLS-CADD, SAG-10, LPile, MFAD, and other related applications
Ability to analyze problems and develop effective solutions at both strategic and functional levels
Work independently with minimal direction as a highly motivated self-starter
Required Job Qualifications
Education & Training:
Bachelors degree in Civil or Structural Engineering or other similarly related engineering disciplines
Registered as a Professional Engineer in Colorado or California.
Knowledge, Skills, Ability:
Basic knowledge of civil/structural transmission line design
Working knowledge of PLS-CADD, PLS-Pole, MFAD
Academic knowledge of civil engineering principles and practices, including computer applications
Academic knowledge of field techniques for construction of transmission lines
Academic knowledge of surveying techniques, practices, and procedures
Basic knowledge of safe working practices related to electric transmission lines
A desire to work in the areas of distribution design and transmission line design
Experience:
Four (4) to eight (8) years of experience in Civil/Structural engineering, preferably related to electric transmission line design.
Other:
Willingness to travel up to 25% of the time on an annual basis.
Must possess a valid drivers license.
Must be able to demonstrate the ability to perform all of the essential functions of this position.
Desired Job Qualifications
A desire to learn Project Management techniques and/or Construction methods
Experience in other industries related to Civil/Structural Engineering
Interest in or member of an industry organization (ASCE, IEEE, NESC, etc.)
Salary Range
$83,000-$112,000 annually"
