,Title,Company,Location,Type,Salary,Contract_type,Job Description
10,Project Engineer - Heavy Civil,SEMA Construction,"Phoenix, AZ",Onsite,"$95,000 - $100,000 ",r - Full-time,"SEMA Construction, Inc., named a 2019 Top Workplace, is looking for an experienced Project Engineer with a background in heavy civil construction. The Project Engineer will be responsible for projects located in the Flagstaff/Phoenix area. The candidate will assist Project Management in the direction of field responsibilities for both self-performing and subcontracted trades. Major areas of responsibility include:
Coordinating with superintendents and foreman to ensure project goals and expectations are met.
Assisting Project Manager to assure project compliance with SEMA’s safety policies and OSHA safety standards.
Must be able to manage changes in scope of work and be proficient in Viewpoint.
Assist with schedule and coordinate with foreman and field personnel with daily schedules including materials, subcontractors, equipment, quality control, etc.
Assist project planning to include project definition, scope, resources, and schedule.
Assist with baseline schedule from the job estimate.
Processes change orders as needed.
Assist with contracts and provide customer support on all jobs.
Assist and coordinate and delegate timely completion of traffic control plans, equipment mobilization, safety plans, haul road plans, erosion control plans, purchase ordering, job costing, and other duties as required.
Coordinate with all sub-contractors for timely completion and quality.
Requirements:
Construction Management or Engineering degree from a four-year university
Minimum of three years of project experience in heavy civil construction
Experience working with CALTRANS
Proficiency in Viewpoint is preferred
Applicant must be a self-starter who operates independently and thrives in a busy environment
Willing to travel in Colorado and to various states nearby
SEMA Construction is an equal opportunity employer and does not discriminate based on race, color, religion, sex (including pregnancy, gender identity, and sexual orientation), parental status, national origin, age, disability, genetic information (including family medical history), political affiliation, military service, or other non-merit based factors.
Job Type: Full-time
Pay: $95,000.00 - $100,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Life insurance
Paid time off
Referral program
Retirement plan
Vision insurance
Schedule:
8 hour shift
License/Certification:
Engineer In Training (Preferred)
Work Location: On the road

Health insurance"
11,Civil Engineer,"Hansen & Associates, Inc.","538 N Main St, Brigham City, UT 84302",Onsite,Full-time,Full-time,"Job brief
Hansen and Assoc., Inc. is looking for an innovative Civil Engineer licensed in the State of Utah to lead, design, develop and construct a large range of projects from conception through to final completion.
Responsibilities
Manage, design, develop, create and maintain small-scale through large-scale commercial, industrial and residential projects in a safe, timely and sustainable manner
Conduct on site investigations and analyze data (maps, reports, tests, drawings and other)
Carry out technical and feasibility studies and review drawings that satisfy technical specifications
Assess potential risks, materials and costs
Provide advice and resolve creatively any emerging problems/deficiencies
Oversee and mentor staff
Monitor progress and compile reports in project status
Comply with guidelines and regulations including permits, safety etc and deliver technical files and other technical documentation as required
Requirements
Proven working experience in civil engineering with a minimum of 5 years of experience
Excellent knowledge of design and visualizations software such as AutoCAD, Civil 3D or similar
Proficiency in site layout, grading, utility design, erosion control, regulatory approvals etc
Project management and supervision skills
Strong communication and interpersonal skills
License of professional engineer
BS/MA in Civil Engineering
Hansen and Associates provides for health benefits, 401 K benefits & profit sharing. Pay commensurate with experience.
Job Type: Full-time
Pay: $40.00 - $65.00 per hour
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Life insurance
Paid time off
Schedule:
8 hour shift
Monday to Friday
Supplemental pay types:
Bonus pay
COVID-19 considerations:
We are still requiring visitors to wear masks. This will probably be short term.
Ability to commute/relocate:
Brigham City, UT 84302: Reliably commute or planning to relocate before starting work (Preferred)
Work Location: In person

Health insurance"
12,Civil Engineer,Tetra Tech,"1360 Valley Vista Dr, Diamond Bar, CA 91765",Onsite,N,Full-time,"Discover your full potential. At Tetra Tech, we are collaborating with industry-leading experts for a sustainable future for our world. We combine consulting and engineering with advanced analytics and technology to solve the world’s most complex challenges. Our innovation hubs across the globe will enable you to share ideas and best practices while growing your professional network. Wherever you are in your career journey, you will benefit from working with world-class engineers, scientists, and technical specialists.

Apply today and join the company that is Leading with Science®.

Tetra Tech SWW performs civil infrastructure design and permitting support for a combination of municipal governments and private companies throughout the US. Our team is growing at a steady pace and is in need of hiring several key positions in our Diamond Bar, CA or Tucson, AZ office to continue to support future and ongoing contracts. We are looking for an entry level civil engineer with 0 to 5 years of experience. The pay scale for this position is $50K-$80K based on qualifications and experience.

Your Role:
Prepare grading plans, engineering cost estimates, and technical specifications.
Attend design meetings and meet with clients during the design process through video conferencing and in-person meetings throughout California or Arizona.
Opportunity to perform limited duration field construction administration assignments throughout California or Arizona and other parts of the western US.
Perform field construction support tasks by responding in a timely manner to construction field requests and performing occasional field inspections.
Perform surface water hydrology and hydraulic studies.
Prepare miscellaneous design drawings including tank design, pump stations, retaining walls, landslide remedial plans, groundwater remediation, pipelines, stormwater basins/channels, and roads.

Qualifications:
Bachelor’s degree (B.S.) and/or master’s degree (M.S.) in Civil Engineering.
0 to 5 years of experience.
Computer knowledge in MS Office Suite.
Ability to work in a team environment.
Well-developed communication skills, both verbal and written.
Ability to work efficiently when managing multiple tasks.
Effective problem-solving skills.
Experience in an engineering consulting firm or experience with preparing grading plans and details using AutoCAD Civil 3D is considered an asset.

What's in it for you:
On the job training, dedicated training seminars and mentorship programs.
401k plan with matching contributions (50% up to 6% of salary).
Competitive salary and benefits.
Stable and diverse team environment, that will enable you to work with an exciting mix of early career and experienced professionals who are dedicated to their jobs.

At Tetra Tech, health and safety play a vital role in our success. Tetra Tech’s employees work together to comply with all applicable health & safety practices and protocols, including health orders and regulations related to COVID-19 that are mandated by local, state and federal authorities.

About Tetra Tech:

Tetra Tech combines the resources of a global, multibillion-dollar company with local, client-focused delivery in more than 470 locations around the world. Our reputation rests on the technical expertise and dedication of our employees—22,000 associates working together to provide smart, scalable solutions for challenging projects. We are proud to be home to leading technical experts in water, environment, infrastructure, resource management, energy, and international development.

Explore our open positions at https://www.tetratech.com/careers. Follow us on social media to learn more about our people, culture, and opportunities:

LinkedIn: @TetraTechCareers
Twitter: @TetraTechJobs
Facebook: @TetraTechCareers

Tetra Tech is proud to be an Equal Opportunity Employer. Diversity, inclusion, and equity are among Tetra Tech’s core values. Throughout our history, the company has prioritized equitable inclusion of all people. All qualified candidates will be considered without regard to race, color, religion, national origin, military or veteran status, gender, age, disabilities, sexual orientation, gender identity, pregnancy and pregnancy-related conditions, genetic information and any other characteristics protected by the law. We invite resumes from all interested parties. Please visit our website at www.tetratech.com to see the array of diverse services and exciting projects we are currently working on.

Tetra Tech is a VEVRAA federal contractor and we request priority referral of veterans for available positions.

We thank all applicants for their interest, however, only those candidates selected for interviews will be contacted.

Please no phone calls or agencies."
13,City Engineer,City of Oxnard,"305 W Third St, Oxnard, CA 93030",Onsite,"$120,494 - $192,795 ",r - Full-time,"The City of Oxnard is seeking a City Engineer!

The new City Engineer will have the opportunity to work on a large number of exciting and diverse infrastructure improvement projects in a dynamic, team-oriented environment. As such, candidates should be well-rounded with wide-ranging municipal project experience. The career of the most qualified candidates will include a history of impressive project management and the proven ability to provide high-level oversight to multiple projects simultaneously. The ideal candidate will be highly visible and engaged with their team, lead by example and create and maintain a highly professional and accountable culture that attracts and retains the best talent, and will emphasize the importance of cultivating strong relationships within Public Works and with other city departments and outside agencies.

APPLICATION AND RECRUITMENT PROCESS:
This recruitment will close on Sunday, April 9, 2023. For more information on this position and how to apply, please click on the following link: https://www.tbcrecruiting.com/Recruitments/Details/626

Retirement Contributions:
New members (as defined by PEPRA), 2% @ 62; ""Classic"" members 2% @ 55. The employee will be required to pay a portion of their annual earnings toward their retirement. The City of Oxnard does not participate in social security.

Vacation/Annual Accrual Rates:
Leave accrual rates vary between 6.24 – 11.78 hours per pay period based on years of service.

Administrative Leave:
Management employees are not compensated for overtime worked. However, the department director may authorize up to 40 hours of administrative leave in one year.

Deferred Compensation:
The City contributes 1% to a deferred compensation program.
Bilingual Pay:
A regular full time employee may receive bilingual pay at the rate of $50.00-$100.00 bi-weekly depending on the Level the employee is required to provide bilingual services as determined by the City Manager or designee.
Health and Dental:
Employees can choose from a variety of medical plans provided by the City. The City's contribution to medical coverage is outlined below:

Level One – For employees hired before January 1, 2023, the City contributes $1,543.00 per month toward medical insurance premiums and an additional $74.21 per month toward dental insurance premiums. Employees will receive cash back if the medical plan they choose is less than the City’s monthly contribution of $1,543.00 per month. Employees who waive medical insurance will receive cash back in the amount $1,243.00 per month provided they provide proof of other qualifying coverage. Any unused dental premium monies are paid to the employee. If employees hired prior to January 1, 2023 make any changes to their health plan, they will be placed in level two.

Level Two - For employees hired on or after January 1, 2023, the City will contribute $1,774.00 towards medical insurance premiums with no cash back. Employees who waive medical insurance will receive $500.00 per month cash back provided they show proof of other qualifying coverage. The City will continue to provide $74.21 per month towards dental insurance.

Holidays:
The City observes 12 holidays per year

Life Insurance:
City employees receive Basic Life Coverage ($5,000) + AD&D ($10,000) + 1 times annual salary 100% paid by the City. Employees also have the option to purchase additional insurance.

Tuition Reimbursement:
Full-time employees are eligible for 75% reimbursement for work related coursework up to a maximum of $5000 per fiscal year.

Salary
$120,494.40 - $192,795.20 Annually
Location
Oxnard 93030, CA
Job Type
Full Time
Department
Public Works
Job Number
3001-PW-2303-MF
Closing
4/9/2023 11:55 PM Pacific
DESCRIPTION
BENEFITS
Description
The City of Oxnard is seeking a City Engineer!

The new City Engineer will have the opportunity to work on a large number of exciting and diverse infrastructure improvement projects in a dynamic, team-oriented environment. As such, candidates should be well-rounded with wide-ranging municipal project experience. The career of the most qualified candidates will include a history of impressive project management and the proven ability to provide high-level oversight to multiple projects simultaneously. The ideal candidate will be highly visible and engaged with their team, lead by example and create and maintain a highly professional and accountable culture that attracts and retains the best talent, and will emphasize the importance of cultivating strong relationships within Public Works and with other city departments and outside agencies.

APPLICATION AND RECRUITMENT PROCESS:
This recruitment will close on Sunday, April 9, 2023. For more information on this position and how to apply, please click on the following link: https://www.tbcrecruiting.com/Recruitments/Details/626
Agency
City of Oxnard
Address
300 West Third St

Oxnard, California, 93030
Phone
(805) 385-7590
Website
http://www.oxnard.org"
14,SENIOR CIVIL ENGINEER (CONSTRUCTION & MAINTENANCE),State of Rhode Island,Rhode Island,Onsite,"$71,625 - $81,099 ",r,"Class Definition
GENERAL STATEMENT OF DUTIES : To perform complex civil engineering work in the area of specialization indicated by the title of the class of position; and to do related work as required.

SUPERVISION RECEIVED : Works under the general supervision of a superior with whom considerable latitude for the exercise of initiative and independent professional judgment; work is reviewed upon completion for results attained, professional and technical adequacy to desired objectives and goals.

SUPERVISION EXERCISED : As required, plans, supervises and reviews the work of civil engineers, technical and clerical personnel assigned to assist.

Illustrative Examples of Work Performed


In the area of specialization indicated in the title in the class of position:
On a bridge or highway construction/maintenance assignment, to supervise and participate in the inspection of all materials going into the project and of all the workmanship and practices of the contractor to see that all plans and specifications are fully observed;

To furnish the contractor with all lines, grades and elevations; to make weekly estimates of work accomplished under each contract item;

To check the contractor’s payroll as to rates, time and classification of personnel; to submit reports as to progress of work and manner in which it is being performed;

To submit final estimates for each contract item; to review requests by contractor for changes in the plan in accordance with delegated authority;

To supervise the making of materials tests during the process of the work; and to stop the work on any item which has not been prepared according to specifications.

To oversee the preparation of contract specifications for the design, construction and/or maintenance of roads and bridges; to review contracts and specifications prepared by consultants firms for use on specific projects to ensure that all items are covered are in agreement with the appropriate requirements;

To review requests by contractors for changes in the plans in accordance with delegated authority; to prepare computations and cost estimates for contract proposals; and to participate in the negotiation with consulting engineers on fees covering numerous studies and design reports; for design contracts;

To prepare such consultant agreements, or to exercise supervision for monitoring and evaluating contracts; to ensure compliance with all federal and state regulations;

To participate in reviewing and evaluating final quantities used in various construction projects; to ensure that all work accomplished and materials utilized conform with appropriate federal and state specifications and regulations;

To check plans, cross sections, diagrams, sketch computation sheets and all mathematical formulas; and to supervise methods and procedure reviews that are conducted on contracts.

To design all types of bridges, grade crossings, structures and approaches; to make preliminary designs and comparative alternate types of bridge structures;

To make recommendations on the types of structures which may be used;

To compute and prepare detailed designs of bridge and grade crossing foundations and superstructures, culverts and form work; and

To prepare contract quantities and preliminary cost estimates; and to design all types of roads and road structures; to lay out center lines and curb grades;

To compute vertical and horizontal curves and resultant sight distances; to design road cross section, pavement type and manner of super-relevating horizontal curves

To design drainage systems, roadway intersections and highway interchanges; to lay out right-of-way lines and prepare descriptions of land to be acquired;.

To assist in exercising technical supervision over highway materials testing activities;

To supervise locating, digging and sampling of test pits elected for materials survey;

To evaluate the sampling of such pits and to prepare materials survey reports; to review the work of inspectors stationed at materials plants and construction projects;

To perform a geotechnical review of designs and specifications of highway, bridge and other construction projects and make recommendations thereon; and to assist in materials research carried on under the supervision of a superior.

To perform technical engineering work related to all phases of highway planning;

To assist in the preparation of preliminary geometric designs, charts and graphs and preliminary reports on speed, no passing zones, parking, traffic signs, accidents, one-way streets, merging and through routes and related matters; and to participate in traffic movement studies, road improvement studies, road improvement priorities and related matters;

To assist in supervising: the collection and analysis of field and office data covering factual records of highway physical characteristics; map drafting; and the analytical interpretation of such records and related data to programmed improvements

To assist in the planning and conducting of origin-destination studies and in other highway planning operations.

To design and prepare plans, specifications and contracts for the construction of, or the maintenance and repair of, waterfront structures, such as buildings, piers, breakwaters, jetties, etc.;

To make hydraulic computations; to review and process applications for approval of plans to construct and maintain structures and to do dredging in the tidewaters of the state and to construct or reconstruct dams; to inspect existing dams and other river structures and to make recommendations to assure the safety of such structures;

To investigate complaints of illegal use of waterfront properties of the state and make recommendations thereon; and to do search titles prepare plans for land acquisition.

To conduct hydrologic and hydrographic studies and surveys involving such activities as: compilation and evaluation of rainfall runoff yield, water consumption, and preparation of reports on watershed developments and service areas;

To design and/or review construction plans for water works facilities and related water transmission and distribution systems.

To do related work as required.

Required Qualifications for Appointment
KNOWLEDGES, SKILLS AND CAPACITIES: A thorough knowledge of the civil engineering principles and practices of the area of specialization indicated in the title of the class of position and the ability to apply such principles and practices; the ability to operate all standard engineering instruments; the ability to prepare plans for highways and bridges under class supervision; the ability to perform all computations applied to standard engineering operations; the ability to read and interpret the assigned types of civil engineering plans, maps and specifications; the ability to utilize computer technology for engineering applications; the ability to prepare accurate engineering proposals, papers, plans, and technical correspondence; the ability to understand and carry our complex oral and written instructions; ; the ability to establish and maintain effective working relationships; the ability to write effectively and to make oral presentations; and related capacities and abilities.

EDUCATION AND EXPERIENCE:

Education: Such as may have been gained through: graduation from a college of recognized standing with specialization in Civil Engineering; and
Experience: Such as may have been gained through: considerable employment at the level of Civil Engineer class of position in a public agency or in private industry which has provided professional experience in an area of specialization indicated in the title of this class of position.
Or, any combination of education and experience that shall be substantially equivalent to the above education and experience.

SPECIAL REQUIREMENT: At the time of appointment must possess, at least, an Engineer-in-Training certificate of registration issued by the Rhode Island State Board of Registration for Professional Engineers.

Supplemental Information
Assigned to one or several construction projects in the field at various locations statewide.
The position may require working nights and weekends.
Computer skills.
A working knowledge of construction materials and methods.
Ability to climb a ladder.
Ability to lift and carry 25 pounds up to 30 feet."
0,Civil Engineer,Toll Brothers,"Reston, VA 20191",Onsite,Full-time,Full-time,"Join an award-winning company!
Who are we?
ESE Consultants, Inc (ESE) is a wholly owned subsidiary of Toll Brothers, Inc. (TBI). ESE supports TBI’s residential, commercial, apartment and city living teams with in-house surveying, planning, engineering and environmental consulting services from 19 offices covering New England to Seattle, Washington.
ESE Consultants, a Toll Brothers company, seeks a Civil Engineer for our Reston, Virginia office.
Working with an internal team of surveyors, planners, and engineers, the Senior Civil Engineer will be responsible for assisting with grading, roadway design, stormwater management, storm drain design, water and sewer design, sediment and erosion control plans, and applications and permits.
Consider a new opportunity that offers extensive exposure to design and approval processes in residential land development projects!
Qualifications
0-10 years of experience in civil engineering/land development
Proficiency in AutoCAD required
Experience with Autocad Civil 3D a plus
Bachelors degree in Civil Engineering and a PE is a plus
Familiarity with subdivision design and permitting
We offer an excellent compensation & benefits package, including comprehensive medical/dental, 401(k) with a company match, discounted stock purchase, discounts on mortgages, homes, appliances, and much more!
Come see why ESE Consultants has been attracting and retaining some of the best professionals in the industry!
APPLY ONLINE TODAY!
From the homes we build to the talent we recruit, we know that to be the best, we have to work with the best. Toll Brothers is a place where diverse perspectives and experiences are welcomed and where employees of all backgrounds are treated with fairness, dignity and respect. We believe every employee should feel safe to be their true and authentic self at work. Our employees are our family, and we strive to uphold the values that our founders instilled in us, creating an exceptional place to work that is inclusive to all.
Toll Brothers is committed to ensuring equal employment opportunity. All employment decisions, policies, and practices are in accordance with applicable federal, state, and local anti-discrimination laws. Toll Brothers will not engage in or tolerate unlawful discrimination (including any form of unlawful harassment) on account of a person's sex (including pregnancy), age, race, color, religion, national origin, ancestry, citizenship, physical or mental disability, sexual orientation, gender nonconformity, status as a transgender individual, gender identity, genetic information, marital status, family responsibility, armed services, or any other status protected by law.
Job Type: Full-time"
1,Civil Engineer,Triangle Engineering,"1782 W Mcdermott Dr, Allen, TX 75013",Onsite,N,Full-time,"Civil Engineer needed for Triangle Engineering LLC., a company providing professional engineering services, located in Allen, TX. Related degree and experience required. Email resume to accounting@triangle-engr.com

If you wish to mail your resume, please send resumes to HR Manager, Triangle Engineering, LLC, 1782 W. McDermott Dr., Allen, TX 75013."
2,ENTRY-LEVEL CIVIL ENGINEER,JT Engineering,"Chippewa Falls, WI",Remote,"Full-time, Internship","Full-time, Internship","POSITION
We are currently seeking a full-time Entry-Level Civil Engineer to join any of our four Wisconsin office locations.
At JT, our goal is to provide a versatile career involving both construction and design experience. We strongly believe that gaining experience in all aspects of civil engineering results in more well-rounded engineers. This is an excellent opportunity for growth as we continue to expand our services and markets.
When you join our team, you’ll be provided with a challenging but fun work environment with unlimited career opportunities.
ABOUT US
At JT we pride ourselves on being REAL people, providing TRUSTED solutions with PROVEN results. It’s in our DNA, it’s why we continue to attract the top talent in the industry, and it’s why clients turn to us to deliver their projects.
JT is proud to offer the experience, resources, and services of a larger firm, combined with the cost-effectiveness, client focus, and regional knowledge of a local firm. We view each project as a partnership and strive to make our clients’ needs, timelines, goals, and concerns our top priority.
Founded in 2005, we have grown to over 85 employees with office locations in Green Bay, Madison, Chippewa Falls, and Milwaukee, Wisconsin. We provide a tailored approach for each project, proactively engaging and communicating with our clients to ensure efficient and cost-effective service. Our portfolio includes projects at every scale, from small bridge rehabilitation projects to mega interstate highway expansion projects. Our design and construction professionals work closely together, utilizing our combined experience, knowledge, and expertise to deliver award-winning, economical designs that exceed our clients’ expectations.
We serve public and private sector clients in the areas of transportation, municipal, stormwater, and structural engineering, in addition to surveying and construction management.
POSITION RESPONSIBILITIES
Conduct engineering design under the supervision of an experienced engineer
Perform construction management duties under the supervision of an experienced engineer
Perform project responsibilities while applying civil engineering techniques, procedures, and principles
Improve project processes by identifying inefficiencies and recommending solutions
Establish and maintain effective working relationships with other employees, clients, and public agencies
Demonstrate strong attention to detail, accuracy, and thoroughness
MINIMUM REQUIREMENTS
Bachelor of Science in Civil Engineering or related field
0-4 years of experience
Strong verbal and written communication skills
Solid organizational and time management skills
Self-disciplined/motivated individual who also works well in a team environment
Valid driver’s license and use of a personal vehicle for travel between job sites
Physically able to perform work in the field
Legally authorized to work permanently (i.e., without time limitations, without restrictions or need for work sponsorship) in the country where this position is located
PREFERRED REQUIREMENTS
Engineer-in-Training (EIT) or Fundamentals of Engineering (FE) preferred
Prior internship and/or related experience preferred
Experience with design software including Civil 3D and/or MicroStation
BENEFITS
Our benefits are competitive, and so are we when it comes to hiring. Aside from what’s listed below, you’ll find that we set ourselves apart from the competition with the emphasis we place on employee culture. When you join JT, you’ll join a team with shared values, belief systems, and attitudes who are as passionate about what they do as they are about the people they work with.
JT offers competitive medical, dental, vision, life, and disability insurances to all full-time employees upon date of hire
We also offer an HRA to help cover medical deductible costs and an FSA for dependent care needs
We offer a 401K retirement savings plan with a company match starting date of hire
Additional benefits include:
In-house wellness program to encourage overall well-being in and outside the workplace
Regular company and team socials to encourage a tight-knit workplace
Flexible hours and remote work to best suit candidate’s needs
Collaborative work environment
JT ENGINEERING, INC. IS AN EQUAL EMPLOYMENT OPPORTUNITY EMPLOYER
Land Development Civil Engineer
Municipal Project Manager
Civil Engineering Intern (Summer 2023)"
3,Graduate Civil Engineer,Schlotfeldt Engineering,"1440 2nd St, Webster City, IA 50595",Onsite,N,"Full-time, Internship","Candidate should have passed the graduate engineer test and have the ability to be registered in Iowa and South Dakota.

SEI offers a competitive wage and benefit package, an excellent work environment, and room for professional advancement.

To apply for any of the positions please send your resume to:

Schlotfeldt Engineering, Inc.
PO Box 220
Webster City, Iowa 50595
or email: jobs@schlotfeldt.com"
4,Engineer I - Civil/Environmental,Weston & Sampson,"Reading, MA",Hybrid remote,Full-time,Full-time,":
Weston & Sampson is currently looking for entry level Engineers for all of our office locations. The candidates will perform both field and office work within the areas of Water, Wastewater, Environmental and Geotech.
:
What you’ll do:
Assist the Senior Engineer with engineering studies, designs, and specifications
Visit job sites to perform project tasks as directed by the Senior Engineer including sample collection, drilling oversight, surveying as well as construction oversight.
Office work may include engineering design, data tabulation and will also prepare reports and proposals.
What you will bring:
Bachelors in Civil or Environmental Engineering
0-3 years experience
A positive attitude and able to communicate effectively with others
Excellent written and verbal communication skills
Working knowledge of computer spreadsheets, word processing software and/or CADD is helpful.
A positive attitude and able to communicate effectively with others
Excellent written and verbal communication skills
Experience working in field setting (drilling oversight, soils logging, construction oversight)
Some travel will be required to conduct field work (Valid driver’s license is required
Valid driver’s license is required
#LI-Hybrid
Overview:
Innovative and reliable for more than a century, Weston & Sampson strives to make the world a better place through interdisciplinary design, engineering, and environmental services. An employee-owned company (ESOP) of more than 725 professionals, we are seeking talented technical and professional individuals to join our growing firm. Dedicated to improving quality of life for both our clients and our employees, we offer opportunities to collaborate on meaningful projects that transform the environment, with a team that respects and values your ideas. Weston & Sampson offers a flexible work environment, competitive compensation, excellent benefits, and dynamic career growth, in an equitable and welcoming corporate culture that embraces diverse perspectives and experiences and recognizes people for their contributions.

Your world is always changing, and so are we. Join us as we grow: https://www.westonandsampson.com/join-our-team/

#entrylevelprofessionals"
5,Graduate Civil Engineer (Remote),Jones & DeMille Engineering,"Richfield, UT 84701",Remote,"$65,000 ",r - Full-time,"About Our Team
At Jones & DeMille Engineering our values drive us to always do the right thing – for our team members, our clients, and our communities. We are committed to proactively shaping the quality of life in the rural West while our team members pursue an engaged, family-focused, and balanced life. We seek lasting relationships with the best people that innovatively advance rural infrastructure. Our team members create synergy and mutual success for all stakeholders through humble, consistent communication.

About the Position
As a Graduate Engineer, you will be responsible for assisting with the planning and designing of projects while working closely with Project Management to facilitate the successful accomplishment of project goals and objectives

Department:
Engineering

Position Type:
Full-time

Organizational Relationships:

Accountable to the Team Manager
Take daily direction from Team Leader, Project Management, and Sr./Project Engineers
Effectively communicate and coordinate with Office Managers, Project Management, all Engineering team members, and other technical team members

Primary Responsibilities:
In your role as Graduate Engineer, you will be part of our growing team by performing the functions and duties listed below:

Engineering
Accountable for the systematic and consistent design of engineering projects, contributing to the overall success of the office and our organization
Develop design drawings and specifications coordinating with other disciplines as necessary, exercising judgment on details of work and in making preliminary selections and adaptations of engineering alternatives
Calculate and prepare planning and design documents and reports including details and cost estimates for projects based on engineering knowledge and familiarity with codes and regulations
Assist in preparation of funding applications and preliminary engineering reports
Perform all engineering related work under direct supervision of a Professional Engineer
Assist with or develop project scope of work, project schedule, budget review, and schedule progress reports as directed by Project Management
Attend team and project coordination meetings
Participate in Post Project Review Process with clients and internal team members
Perform 3D CAD design and hand off (through frequent and effective communication) to CAD Department to produce drawings
Participate in quality control process for engineering documents produced (calculations, drawings, specifications, and estimates, etc.)
Assist with updating Project Management Plans under direction of Project Management
Establish professional working relationships with clients and contractors and attend client and/or public meetings during days or evenings at the request of Project Management
Perform rotational duties as needed in other departments such as Construction Engineering (including construction observation), CAD, GIS, Survey, and Materials Testing
Serve as a catalyst for communication, collaboration, and team building across all technical Departments and with Project Management, Engineering, and all Offices, consistently demonstrating our firm’s commitment to our team members and clients
Ensure our standards for consistent and superior client management and professional service delivery as well as technical excellence are enforced across all technical Departments
Communicate regularly with and proactively advise Sr./Project Engineers, Project Management, and Office Manager of any significant challenge or obstacle on projects

Marketing & Business Development
Participate in marketing and business development activities including preparation of data for proposals, and attending meetings and presentations
Proactively seek opportunities for cross-selling to enhance and expand our existing client relationships during and after projects
Responsible for cultivation of new and existing relationships including initial client marketing meetings, proposal and budget development, presentations, and negotiation meetings in conjunction with Marketing and Project and Office Management as required

Other

Maintain and expand professional capabilities through membership and other involvement in industry associations and professional organizations, pursuing appropriate continuing education, certifications, and writing and speaking opportunities, coordinating with the Human Resources Coordinator
Practice mindful awareness of your activities and surroundings, and follow all company, OSHA, federal, state, and local health and safety guidelines and requirements

Perform other related duties as assigned by Team Leader.

Experience & Certifications Required:
Bachelor’s Degree in Civil Engineering
Successful completion of the FE Exam or equivalent
Proven track record of working together with teams of technical professionals

Knowledge, Skills, and Abilities:

Knowledge of the principles and practices of engineering
Ability to prepare engineering records and to write concise technical reports
Excellent interpersonal skills
Self-motivated, engaged, and team-oriented with the ability to work independently under limited supervision
Demonstrate personal investment in your career
Energetic and flexible in order to perform in fast-paced environment and resolve challenges
Confident and forward thinking
Handle multiple tasks under pressure and prioritize responsibilities
Demonstrate verbal and written communication skills
Proficient in MS Word and Excel

Supplemental Information:
Other Requirements
Valid driver’s license and acceptable MVR
Occasional air travel required

Additional Preferences
Familiarity with project management delivery process tools such as Civil 3D/AutoCAD, and/or InRoads/Microstation
Knowledge of funding programs in service area

Physical Requirements
During the rotational training program, the team member may be required to frequently lift and/or move up to 50 pounds and occasionally move up to 75 pounds. This may also be required in a recurring manner and/or for long periods of time.

Working Conditions
Frequent travel by car to client and project sites. During the rotational training program, the team member may also be required to work in various weather conditions and extremes with excessive walking and standing, and/or utilization of various hand tools, as needed. The ability to navigate around, over, or through a variety of terrain obstacles and/or noisy work conditions including traffic and heavy equipment may be required. The use of special safety precautions and/or equipment may also be required

The team member will be required to attend client meetings at night, occasionally work at night or during alternate working hours, and occasionally travel overnight for out of town projects and/or to other offices."
6,Entry- Level Civil/Structural Engineer,"POWER Engineers, Inc.","Orlando, FL",Onsite,"$65,000 - $78,000 ",r,"Entry-Level Civil/Structural Engineer
Job Summary of Roles and Responsibilities:
Under the guidance of experienced staff, the successful candidate will learn to design overhead transmission line and substation structures, foundations, and their related facilities.
Required Education/Experience
Pursuit and completion of a bachelor's degree in civil engineering from an accredited university.
Excellent verbal and written communication skills.
Candidate is interested in consulting engineering and the electric utility industry.
Candidate is legally authorized to work permanently in the U.S. without the need for work sponsorship.
Desired Education/Experience
Minimum of a 2.75 GPA.
Ideal coursework includes structural analysis, concrete, steel, soils, foundations, and surveying.
Attention to detail, time management, and organizational skills will be critical for the successful completion of tasks.
Prior internship and/or related engineering experience is a plus.
Students who have passed or are scheduled to take the FE/EIT exam will be strongly considered for this position.
Familiarity with design, drafting, or engineering software such as MATHCAD, AUTOCAD, etc. as well as Microsoft Excel is beneficial.
At POWER Engineers, you can have a rewarding career on every level. Our philosophy is simple: Do Good. Have Fun. Build Success.
You’ll work on fun and challenging projects and initiatives. You’ll have the chance to make a positive impact on society and the environment. And you’ll find the support, coaching and training it takes to advance your career.
Since we’re employee-owned, we get to make POWER a great place to work. That includes providing competitive compensation, professional development and a full benefit package:
Medical/Dental/Vision
Paid Holidays
Vacation/Paid Sick Leave
Voluntary Life Insurance
401K
Telehealth Benefit covers all providers
Maternity and Paternity Leave
New Dads and Moms Benefit program
Fertility Benefits
Gender affirming care
POWER is a fun engineering firm. That might seem contradictory to some, but it works for us!
Salary DOE: The pay range for this position is $65k - $78k per year; however, base pay may be higher or lower depending on the candidate's job-related knowledge, skills, and experience. This figure does not include additional compensation such as health benefits, vacation, 401k, etc.
EOE, including Disability/Vets
#LI-AA1"
