,Title,Company,Location,Type,Salary,Contract_type,Job Description
72,Geologist / Environmental Staff Engineer,ALTRES,"Honolulu, HI",Onsite,$18 - $25 ,n hour - Full-time,"Rare opportunity to join an experienced engineering team to assist with geotechnical and environmental projects by conducting fieldwork and field investigations! Projects may include work for the government as well as contractors and real estate clients.
Upon hire, the company offers great benefits including professional development opportunities, medical, paid holidays, PTO, 401(k) with matching, parking, etc.
The client is open to considering candidates with different experience levels, making this an excellent opportunity to grow your career with a successful firm. Apply today for immediate consideration!
Hours
Full-time, Monday to Friday, 8:00am-5:00pm. May require occasional overtime, including evenings, nights, Saturdays, Sundays, and holidays.
Location
Honolulu, Oahu
Pay
$18 to $25 an hour
Responsibilities
Take environmental samplings (e.g., soil, groundwater, etc.) for environmental investigations.
Prepare Environmental Site Assessments (ESA).
Perform geotechnical lab testing.
Collect, compile and analyze technical data.
Generate reports, diagrams, charts, drawings, specifications, and procedures.
Provide proposals and cost estimates.
Coordinate project tasks with sub consultants, clients and contractors as needed.
Prepare project and workforce scheduling as needed.
Perform other duties as assigned.
Qualifications
Bachelor’s degree in engineering, geology, geophysics, environmental science, or related science degree program required.
Internship or professional work experience with geotechnical engineering, geological, or geoscience companies preferred.
Musty have a valid driver’s license.
Able to obtain military base access.
Ability to pass a pre-employment background check and drug test.
Ability to travel to different work sites, occasionally in remote areas and/or off-island.
About ALTRES Tech
ALTRES Tech is hiring skilled IT, engineering, and tech professionals for jobs at Hawaii's top companies.
Let our experienced recruiters save you time and help you find a job you’ll love.
Working with ALTRES is easy and fast and there is no cost to you. Apply today!
#TECH_INDEED_
_
Job Type: Full-time
Pay: $18.00 - $25.00 per hour"
73,Entry Level Geotechnical Engineer,"Kleinfelder, Inc.","Irving, TX",Onsite,Full-time,Full-time,"Take Your Geotechnical Career to the Next Level
Are you ready to be challenged, make a difference, and experience professional growth in your career? Kleinfelder's Geotechnical team is looking for you! From earthquake and seismic engineering to the latest trenchless technology methods, Kleinfelder's Geotechnical Services support the planning, engineering, and construction of complex projects, and our specialists are leading experts in their fields.

Step into Your New Role
Kleinfelder's Irving (DFW) TX office is looking for an Entry Level Geotechnical Engineer to join our engineering team with experience, skills and interest in developing their career . We are looking for someone experienced in:
Soil and Rock Classification/Boring Logs,
Geotechnical Field Investigations
Shallow/Deep Foundation Design,
Slope Stability,
Trouble-shooting Geotechnical issues during construction,
Engineering Analysis,
Report Preparation.

The ideal candidate will have:
Positive work attitude and ability to work safely and efficiently when managing multiple tasks
Ability to work independently or with a team in a multi-disciplinary environment
Excellent written and verbal communication skills
Intermediate knowledge of MS Office, Including Word, Excel, and Power Point preferred
An ability to communicate clearly and effectively with peers, supervisors, clients, subcontractors and regulators.

The ideal candidate will have:
BS in Civil Engineering is required (geotechnical emphasis preferred). M.S. degree with geotechnical emphasis preferred
EIT is preferred (or the ability to obtain within 6 months)
Ability to travel up to 90 percent (first year to year and a half)

Move Forward with Kleinfelder
Kleinfelder has been connecting great people to the best work since 1961. We are engineers, scientists, and construction professionals providing solutions that improve our clients' transportation, water, energy, and other private infrastructure. As a responsive, cross-disciplinary team of bright, curious, and innovative problem-solvers, we are dedicated to doing the right thing, every day, on every project from over 85 offices in the US, Canada, and Australia. Connecting great people to the best work is our purpose - together, we deliver.

Progress with an Employer that Values You
Kleinfelder is an inclusive organization free from discrimination. We are a stronger organization when we are a diverse workforce and believe that through diversity, equity, and inclusion comes creativity, innovation, and unity. We are proud to offer the following:

Benefits: Kleinfelder offers an excellent compensation and benefits package, including: medical, dental, vision, life insurance, 401(k) plan, and paid holidays.

Career Development: We are committed to investing in the professional development of our staff, offering each employee every opportunity to grow, develop, and take control of their career paths. We support these efforts through reimbursements for continuing education as well as many of the expenses associated with trainings and certifications, and opportunities for career development through our internal Mentoring Program.
Benefits: Kleinfelder offers an excellent compensation and benefits package, including: medical, dental, vision, life insurance, 401(k) plan, and paid holidays. The expected salary range for the position is displayed in accordance with the Colorado Equal Pay for Equal Work Act. Final agreed upon compensation is based upon Individual qualifications and experience.

NOTICE TO THIRD PARTY AGENCIES
Please note that Kleinfelder does not accept unsolicited resumes from recruiters or employment agencies. In the absence of a signed Recruitment Fee Agreement, Kleinfelder will not consider or agree to payment for any referral compensation or recruiter fee. In the event a recruiter or agency submits a resume or candidate without a previously signed agreement, Kleinfelder explicitly reserves the right to pursue and hire those candidate(s) without any financial obligation to the recruiter or agency. Any unsolicited resume, including those submitted to hiring managers, are deemed to be the property of Kleinfelder."
74,Geotechnical Engineer (Entry-Level),GHD,"Bluffton, SC",Onsite,"$58,000 - $59,000 ",r - Full-time,"Join a global professional services leader. We are committed to solving the world’s biggest challenges in the areas of water, energy and urbanization.
Our Southeast Geotechnical Group is growing and looking for an entry-level Geotechnical Engineer to join their team in Bluffton, SC! will provide support for our geotechnical and construction materials testing projects throughout the Southeast region.
Specific responsibilities in this role will include:
Drilling oversight and field work related to soils and construction materials testing
Visual classification of soil samples and review of laboratory testing data; assist with laboratory testing, as needed
Preparation of geotechnical services reports, proposals and data analysis
Project invoice review/summaries
Occasional support to survey field crews
For success in this position, you will possess the following skills and qualifications:
Bachelor’s Degree in Civil Engineering, Geotechnical Engineering or related field
0-3 years of experience in geotechnical/materials testing experience a plus
Ability and willingness to perform field work and travel as needed; this could include some overnight travel
Strong written and verbal communication with the ability to work both within a team and independently
If you’re interested in pursuing this opportunity, please submit your application!
As a multicultural organization, we encourage individual achievement and recognize the strength of a diverse workforce. GHD is an equal opportunity employer. We provide equal employment opportunities to all qualified employees and applicants without regard to race, creed, religion, national origin, citizenship, color, sex, sexual orientation, gender identity, age, disability, marital status or veteran status.
Job Type: Full-time
Salary: $58,000.00 - $59,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Professional development assistance
Referral program
Relocation assistance
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Overtime
Work Location: In person

Health insurance"
75,Entry Level Geotechnical Engineer,Haley & Aldrich,"Washington, DC",Onsite,Full-time,Full-time,"Entry Level Geotechnical Engineer

At Haley & Aldrich, our goal is to deliver exceptional service to our clients and our communities. And we know that to do so, we need diverse and unconventional thinkers. That’s why we foster a culture that provides collaboration, flexibility, and support – so our staff can bring their unique value to bear and explore the areas they’re passionate about.
Are you looking to work in an environment where you can be your authentic self and work on projects that are meaningful to you?
Haley & Aldrich is growing and we are currently seeking an entry- to junior-level Geotechnical Engineer to work in a technical support role with highly skilled professionals on diverse project teams in a dynamic environment. We offer new engineers the opportunity to work on challenging geotechnical and environmental services projects for a wide range of clients. This position entails travel to job sites and working outside of the office setting most of the time conducting site and subsurface characterization for environmental and geotechnical projects and/or monitoring contractor's geotechnical and environmental-related activities during construction. This full-time position will be based out of our McLean, VA office.
DUTIES/RESPONSIBILITIES
The successful candidate will:
Provide construction monitoring/on-site engineering observation for both geotechnical and environmental projects.
Perform site reconnaissance to observe existing conditions, assess site access for subsurface explorations, and identify important site features.
Monitor subsurface exploration activities that include the use of test boring and geoprobe rigs, and machine excavated test pits to gather soil and bedrock samples.
Conduct field investigations, including soil and groundwater sampling in accordance with applicable ASTM standards and other industry standard guidelines.
Conduct geotechnical and environmental engineering analyses.
Compile, reduce, analyze, manage, and report field, instrumentation, geological, and/or environmental data, using spreadsheets and other tools.
Use of various geotechnical and environmental instrumentation and equipment.
Support preparation of written reports, proposals, cost estimates, and other client deliverables, including Phase I and Phase II ESAs.
Adhere to Site Specific Health and Safety Plans prepared for each project site. As applicable, participate in site safety briefings and audits by both contractors and Haley & Aldrich.
SKILLS/EXPERIENCE
B.S. degree in Civil Engineering or related field
Master’s degree in Civil/Geotechnical Engineering is a plus
0 to 3 years of related civil engineering experience
Excellent written and verbal communication skills.
Computer Skills – Strong computer literacy skills including proficiency in all MS Office software
Ability and interest in obtaining professional engineering registration; has or applies for initial professional certification in their core discipline (EIT or FE)
Ability to travel to temporary assignments across the U.S.
Must possess a valid driver's license
Must have a reliable form of transportation to travel to job sites and the office
Must comply with the Guiding Principles and Code of Behavior articulated in our Company Charter
Must comply with company and client Health & Safety protocols
OSHA 40-hr. HAZWOPER training preferred but not required"
76,Geotechnical Engineer – Entry Level (Hybrid),Barr Engineering,"Hibbing, MN",Remote,Full-time,Full-time,"Job Description:
Summary:
The person in this position will be part of an innovative geotechnical engineering team of over 80 engineers and geologists. The team provides a wide array of services related to foundations, dams, embankments, landslide stabilization, soil-structure interaction, earth-retaining structures, excavations, and underground structures. We also offer geotechnical services for ground improvement, numerical modeling, instrumentation and monitoring, in-situ testing, soil dynamics and earthquake engineering, geosynthetics, and groundwater/ seepage.
Key Responsibilities may include:
Performing fieldwork such as construction observation, material testing, surveying, and subsurface investigations
Overseeing on-site and in-laboratory material testing
Performing geotechnical field investigations including collecting field samples and performing field logging of exploratory test borings
Performing engineering investigation and design support tasks under the direction of more senior engineering professionals
Developing field data in support of geotechnical investigations and design as directed
Traveling for periodic out-of-town assignments.
Minimum Qualifications:
Bachelor's degree in civil engineering with a geotechnical emphasis
Demonstrated flexibility and willingness to modify personal schedule as required to meet project deadlines and/or client needs
Commitment to safety and performing quality work
Willingness and ability to regularly perform fieldwork with some travel
Ability to lift and carry equipment weighing 30 pounds or more
Computer skills including word processing and spreadsheets
Strong interpersonal, oral, and written communication skills
Legal authorization to work in the United States without the need for sponsorship
Acceptable driving record
Preferred Qualifications:
Graduate degree in geotechnical engineering
2 or more years of geotechnical experience
Strong background in a wide range of geotechnical analyses and design
Experience with gINT, AutoCAD, and geotechnical analysis software such as GeoStudio, FLAC, Plaxis, LPile, APile, etc.
A hybrid work arrangement may be considered for this position. A hybrid work arrangement refers to splitting time worked between a Barr office and a home office. This position is based out of Barr's Hibbing, Minnesota, office.
NOTE: Applicants must be able to work in locations that feature rough terrain typical of construction sites and must be able to enter and work in facilities that include limited accessibility, moving machinery, and other conditions typical of mining and industrial facilities. Position will require lifting or moving field-testing equipment. Safety training will be provided before being given work assignments on these sites. Applicants will be asked to participate in a drug screening program at the request of clients.
#LI-Hybrid"
77,Entry Level Geotechnical Engineer,"Kleinfelder, Inc.","Irving, TX",Onsite,Full-time,Full-time,"Take Your Geotechnical Career to the Next Level
Are you ready to be challenged, make a difference, and experience professional growth in your career? Kleinfelder's Geotechnical team is looking for you! From earthquake and seismic engineering to the latest trenchless technology methods, Kleinfelder's Geotechnical Services support the planning, engineering, and construction of complex projects, and our specialists are leading experts in their fields.

Step into Your New Role
Kleinfelder's Irving (DFW) TX office is looking for an Entry Level Geotechnical Engineer to join our engineering team with experience, skills and interest in developing their career . We are looking for someone experienced in:
Soil and Rock Classification/Boring Logs,
Geotechnical Field Investigations
Shallow/Deep Foundation Design,
Slope Stability,
Trouble-shooting Geotechnical issues during construction,
Engineering Analysis,
Report Preparation.

The ideal candidate will have:
Positive work attitude and ability to work safely and efficiently when managing multiple tasks
Ability to work independently or with a team in a multi-disciplinary environment
Excellent written and verbal communication skills
Intermediate knowledge of MS Office, Including Word, Excel, and Power Point preferred
An ability to communicate clearly and effectively with peers, supervisors, clients, subcontractors and regulators.

The ideal candidate will have:
BS in Civil Engineering is required (geotechnical emphasis preferred). M.S. degree with geotechnical emphasis preferred
EIT is preferred (or the ability to obtain within 6 months)
Ability to travel up to 90 percent (first year to year and a half)

Move Forward with Kleinfelder
Kleinfelder has been connecting great people to the best work since 1961. We are engineers, scientists, and construction professionals providing solutions that improve our clients' transportation, water, energy, and other private infrastructure. As a responsive, cross-disciplinary team of bright, curious, and innovative problem-solvers, we are dedicated to doing the right thing, every day, on every project from over 85 offices in the US, Canada, and Australia. Connecting great people to the best work is our purpose - together, we deliver.

Progress with an Employer that Values You
Kleinfelder is an inclusive organization free from discrimination. We are a stronger organization when we are a diverse workforce and believe that through diversity, equity, and inclusion comes creativity, innovation, and unity. We are proud to offer the following:

Benefits: Kleinfelder offers an excellent compensation and benefits package, including: medical, dental, vision, life insurance, 401(k) plan, and paid holidays.

Career Development: We are committed to investing in the professional development of our staff, offering each employee every opportunity to grow, develop, and take control of their career paths. We support these efforts through reimbursements for continuing education as well as many of the expenses associated with trainings and certifications, and opportunities for career development through our internal Mentoring Program.
Benefits: Kleinfelder offers an excellent compensation and benefits package, including: medical, dental, vision, life insurance, 401(k) plan, and paid holidays. The expected salary range for the position is displayed in accordance with the Colorado Equal Pay for Equal Work Act. Final agreed upon compensation is based upon Individual qualifications and experience.

NOTICE TO THIRD PARTY AGENCIES
Please note that Kleinfelder does not accept unsolicited resumes from recruiters or employment agencies. In the absence of a signed Recruitment Fee Agreement, Kleinfelder will not consider or agree to payment for any referral compensation or recruiter fee. In the event a recruiter or agency submits a resume or candidate without a previously signed agreement, Kleinfelder explicitly reserves the right to pursue and hire those candidate(s) without any financial obligation to the recruiter or agency. Any unsolicited resume, including those submitted to hiring managers, are deemed to be the property of Kleinfelder."
78,Geotechnical Staff Engineer,"CTL|Thompson, Inc.","Glenwood Springs, CO 81601",Onsite,"$45,000 - $80,000 ",r - Full-time,"CTL|Thompson, Inc. seeks a Staff Engineer for its Glenwood Springs, CO office. The successful applicant will work on completing geotechnical engineering design projects primarily involved with foundation investigations for commercial buildings and residential projects. Studies involving slope stability, earth retention, pavement design and geologic hazards are also likely. Strong desire and ability to provide client-focused service are required. Geotechnical design experience with foundations, slope stability and/or earth retention structures is desirable, especially local experience. Work will be primarily geared toward projects; however, some client service and business development will also be required.
Duties will include:
Engineering analysis including foundation, slope stability, and earth retention
Writing proposals, reports, and letters
Attending project meetings
The ideal applicant will have a B.S. in engineering or engineering geology (MS preferred), and 2 to 3 years of geotechnical experience. In addition to strong engineering skills, this individual must possess an understanding of construction methods and client relations. Good writing and communication skills are essential. Must be able to occasionally lift up to 50 lbs.
Staff Engineers are paid an annual salary between $45,000.00 and $80,000.00 plus discretionary bonuses. Our offer will be based upon individuals experience and qualifications. Our full time employees enjoy paid vacation and paid sick time as well as a generous benefits package which includes medical, life and long term disability insurances. Voluntary benefits options include dental, vision, critical illness, accident, supplemental life, short term disability, a flexible spending account and a health savings account. Retirement benefits include a 401K and profit sharing plan.
As leaders in the industry, CTL|Thompson, Inc. employs only those with technical excellence and professionalism. Individuals exhibiting these qualities are attracted to CTL|Thompson, Inc. by the potential for professional growth and advancement within our organization, and the opportunity to work alongside industry leaders.
CTL|Thompson, Inc. is an equal opportunity employer/veterans/disabled.
Any offer of employment will be contingent upon:
Verification of your right to work in the United States, as demonstrated by your completion of the I-9 form upon hire and your submission of acceptable documentation (as noted on the I-9 form) verifying your identity and work authorization within three days of starting employment.
Satisfactory completion of a drug test from a laboratory certified by Colorado and chosen (and paid for) by CTL|Thompson, Inc. The laboratory will collect and test the drug test samples, for which the required notice will be included with any employment offer and for which the required consent forms will be provided by the laboratory.
A valid driver s license and acceptable driving record in accordance with the company automobile insurance policy guidelines.
Please note that CTL|Thompson, Inc. will not consider or agree to payment of any referral compensation or recruiter fee in the absence of a signed Recruitment Fee Agreement. In the event that a recruiter or agency submits a resume or candidate without a previously signed agreement, CTL|Thompson, Inc. explicitly reserves the right to pursue and hire those candidate(s) without any financial obligation to the recruiter or agency. Any such unsolicited resume, including those submitted to hiring managers, are deemed to be the property of CTL|Thompson, Inc."
79,Survey Technician,"Barr Engineering, Incorporated","Columbus, OH 43231",Onsite,N,r - Full-time,"Description:
Looking for a change in career and want to travel and work outside, then National Engineering & Architectural Services Inc. (NEAS Inc.) has a position for you!

NEAS Inc., a Geotechnical Engineering, Materials Testing and Surveying firm, is currently seeking candidates for a Survey Technician. As a team member of our Survey Department, you will learn and be responsible for survey data collection including operating a total station and data collector, maintaining field notes, operating a level and rod for level circuits, operation of GPS equipment, and operation of underground utility locating equipment. You will learn to work with new and existing clients, property owners, utility providers, government/federal agencies, and municipalities.

Requirements:
The position offers competitive salary and benefits along with the opportunity for significant challenges and rewards. Selected candidate(s) will be located out of our Columbus, OH office.

NEAS Inc. is willing to train the right candidate, so please apply if this sounds like a job for you.

NEAS Inc. is a drug free workplace.

We are an Equal Opportunity Employer."
80,Geotechnical Engineer in Training,Bryant Consultants,"Carrollton, TX 75006",Onsite,Full-time,Full-time,"THE OPPORTUNITYBryant Consultants is looking for a highly motivated geotechnical engineer-in-training with a civil and/or geotechnical background for our Carrollton, TX location! You will be joining our team and providing high-level inspection, engineering, and project management services to our diverse client base. If working on challenging forensic and earth-related projects, building on your talents through a premier knowledge-sharing culture, and connecting with some of the world’s top geotechnical talent appeals to you, come join us!
Our clients ask us to address their new ventures and most challenging problems involving risk reduction, pre and post-construction, residential and commercial construction, state and local governments, construction litigation, forensic claim assessment for insurance companies, and more. Recognized as a 2017 INC 5000 award recipient, Bryant Consultants is known for its technical leadership, broad experience, and exceptional client service. Learn more by visiting https://geoneering.com/.

ABOUT THE POSITIONIs this the right position to help you achieve your professional goals? Some of the key responsibilities for the Geotechnical Engineer position include:
The successful candidate will work under a professional engineer's supervision to provide high-level inspection, engineering, and project management services to our diverse client base.
QUALIFICATIONS
Bachelor of Science degree in Civil Engineering or related field of study. Master of Science degree in geotechnical and/or structural engineering is preferred;
Foundation design courses preferred;
0-3 years of experience in related field; and
Engineer in Training (E.I.T.) or equivalent certification (or to be obtained within 3 months)."
81,"Utilities Accommodation and Project Engineer (TE3, In-Training)",State of Washington Dept. of Transportation,"Shoreline, WA",Hybrid remote,"$60,190 - $98,532 ",r - Full-time,"Description


About WSDOT
Washington State Department of Transportation (WSDOT) is the steward of an integrated, multimodal transportation system that helps to ensure that people and goods move safely and efficiently throughout the state. In addition to building, maintaining, and operating the state highway system, WSDOT operates the largest ferry system in the nation, manages the world's longest floating bridge, and recently completed the world's widest tunneling project.

The Opportunity
WSDOT is currently seeking multiple Transportation Engineer 3 (TE3) to support the agency’s mission to provide safe, reliable, and cost-effective transportation options to improve communities and economic vitality for people and businesses. This position is critical in fostering a respectful and healthy work environment with focus on diversity, equity, and inclusion and our Northwest Region (NWR) is eager to hire an innovative project manager with a desire to fully utilize their analytical, negotiation, and communication skills as our next Utilities Accommodation & Project Delivery Engineer assigned to NWR Headquarters in Shoreline.

This position will serve in a dual role capacity. As the Utilities Project Delivery Engineer, this position will be responsible for the coordination and support of negotiations between the NW region engineering offices and utility companies to identify and resolve utility conflicts impacting transportation project design and construction. This position is essential in addressing risks to ensure that projects are delivered on time and within scope and budget. As the Utilities Accommodation Engineer, this position will be responsible for researching, negotiating, and processing utility franchises and permits to regulate installation and maintenance of utilities within the state right of way.
What to Expect
Among the varied range of responsibilities held within this role, the Utilities Accommodation and Project Engineer will:
Review, analyze, and coordinate permit and franchise applications regarding utility projects affecting State highways.
Ensure new utility installations on state highways are compatible with safety, traffic, environmental, aesthetic, and engineering standards and specifications.
Serve as Project Coordinator for utility relocation issues on WSDOT Projects throughout the Region; includes determining the location of existing utilities; determining utility property rights; identifying and resolving utility conflicts and coordinating the installation/relocation of utilities within project limits.
Acts as liaison between project engineering offices and utility companies coordinating and preparing utility agreements and service agreements.

Represent the utilities office at project meetings and facilitate negotiations with engineering consultants, WSDOT cross-disciplinary support groups, developers, utility engineering staff, and local agencies to address utility conflicts.

Qualifications
This is a Transportation Engineer 3 (TE3) position. However, the hiring manager reserves the right to fill the position at a lower level, Transportation Engineer 2 (TE2) or Transportation Engineer 1 (TE1), depending on qualifications, providing an opportunity for an individual to gain the required experience on the job as part of a formal “in-training” plan.

To be considered for this opportunity at the TE3 level, the following are required:
One (1) year of experience as a Transportation Engineer 2 OR related experience in the design or construction field.
Note: Two (2) years at the Transportation Engineer 1 level may substitute for the above.

To be considered for this opportunity at the TE2 level, the following are required:
Certification as an Engineer-In-Training AND one (1) year of experience as a Transportation Engineer 1, Transportation Technician 3, or equivalent,
OR
Two (2) years of experience as a Transportation Engineer 1, Transportation Technician 3, Bridge Engineer 1, OR equivalent such as design or construction engineering experience.
OR
A Master’s degree with major study in civil engineering, structural engineering, geotechnical engineering, soil mechanics, traffic, transportation, or a closely related field.

To be considered for this opportunity at the TE1 level, the following are required:
A Bachelor’s degree in engineering, sciences, another relevant field
OR
Certification as an Engineer-in-Training (EIT)
OR
An approved equivalent combination of related education AND work experience in design or construction engineering or related field.

In addition to the above, the following is also required for all levels:
Valid Washington State Driver’s License
Note: If Driver’s License in another state, then the incumbent must obtain a Washington State Driver’s License within 30 days of permanently moving per RCW 46.20.021.

It is preferred that qualified candidates also have:
Knowledge and experience in working with public and private utilities in coordinating utility facility relocations.
Knowledge and experience in utility Franchise, Permit, and Agreement process.
Proficiency with computer software to be able to prepare Utility Franchises, Permits, and Agreements (e.g., Microsoft Office, ArcGIS software, Adobe Pro, BlueBeam, Utility Databases).
Excellent written and oral communication skills. Ability to communicate clearly and articulately in all forms of communication including email.
Be dependable to complete multiple work assignments proactively, efficient, and meet deadlines.
Strong analytical abilities and attention to detail.

Important Notes
In addition to base salary, employees may be entitled to other forms of compensation depending on the type, duties, or location of the position. For union-represented positions, more information on other forms of compensation can be found in the applicable Collective Bargaining Agreements. Information on other compensation types for non-represented positions can be found in Chapter 357-28 of the Washington Administrative Code.
This recruitment will be used to fill three permanent positions within the Northwest Region. This recruitment may also be used to fill additional positions per business needs.
This position offers flexible/hybrid remote work options.
The salary listed for this position includes a legislative approved 5% premium for workers in King County.
This position has been approved for in-training. The hiring manager is looking to hire at the Transportation Engineer 3 level, however the in-training plan will allow candidates to be considered as a Transportation Engineer 2 or Transportation Engineer 1, if not qualified at the highest level.
Transportation Engineer 3: $73,244 – $98,532
Transportation Engineer 2: $66,377 – $89,271
Transportation Engineer 1: $60,190 – $80,879
Washington Administrative Code (WAC) 357-16-197 mandates that all employees who work for executive cabinet agencies (which includes the Department of Transportation) must be fully vaccinated against COVID-19. Compliance with this mandate is a condition of employment with WSDOT. Exemption may be granted for religious or medical purposes; however, accommodations will be subject to approval based on the essential functions required of the position.
WSDOT does not use the E-Verify system. For more information, please visit www.uscis.gov

Why WSDOT
Work-Life Balance – We are committed to ensure that our staff experience the reward of public service, while also sustaining a routine that suits each individuals’ lifestyle. As such, there are a number of flexible schedule options available, including occasional telework for eligible positions.
Paid Leave – In addition to 12 paid holidays, full-time employees earn a minimum 14 paid vacation days per year!
Plan For Your Future – WSDOT offers a comprehensive benefits package that includes a variety of healthcare options, and free dental coverage! Employees also have their choice of state retirement programs, and much more. Go to State Benefits for more information.
Tuition Assistance – Permanent employees have several options for assistance with education expenses, including tuition reimbursement programs, government discounts at participating colleges throughout the state, and eligibility for federal student loan forgiveness.
Check out this video to learn more: Why WSDOT?

How to Apply
Applications for this recruitment will be accepted electronically. Your relevant experience may be evaluated to determine salary. Therefore, it is very important that the “Work Experience” portion of the application be completed in as much detail as possible. In order to be considered for this opportunity, please include the following with your online application:

An attached Resume outlining (in reverse chronological order) your experience to date.
An attached Cover Letter that further details your qualifications, and indicates why you believe you are a viable candidate for this role.
Contact information to be included in the “References” section of the online application for a minimum three (3) individuals who can attest to your work performance, technical skills, knowledge base, and job-related competencies.

Please click the ""APPLY"" button to proceed. Note that you will be prompted to either sign in, or create an account. This step is required in order to submit an application to this opportunity.

WSDOT is an equal opportunity employer. We value the importance of creating an environment in which all employees can feel respected, included and empowered to bring unique ideas to the agency. Our diversity and inclusion efforts include embracing different cultures, backgrounds and viewpoints while fostering growth and advancement in the workplace. All persons, regardless of race, ethnicity, age, veteran status, sexual orientation, and/or gender identity, are encouraged to apply. Persons with disabilities needing assistance in the application process, or those needing this job announcement in an alternative format may contact the listed Recruiter via email.

Contact us:
For inquiries about this posting, you may contact the assigned Recruiter, Eric Saniatan, at SaniatE@wsdot.wa.gov. Please be sure to reference 23DOT-NWR-12785min the subject line.

Persons with disabilities needing assistance in the application process, or those needing this job announcement in an alternative format may contact the listed Recruiter."
82,Staff Geotechnical Engineer,SK Geotechnical Corporation,"Billings, MT 59102",Onsite,"$65,000 - $69,000 ",r - Full-time,"Description
It is our mission to be the best geotechnical engineering firm in the Rocky Mountain northwest with a strong emphasis on challenging infrastructure projects including bridges, highways, and landslides. We are seeking a Staff Geotechnical Engineer to complement our current staff of 8 geotechnical engineers, geologist and materials engineer. The ideal candidate will be a motivated individual with strong communication skills, strong technical background in geotechnical engineering, and highly organized to manage geotechnical projects and work with our team of engineers, technicians and drillers.
Requirements
4 year Bachelor of Science degree in Civil Engineering, Masters Degree preferred, but not required.
Successful completion of Fundamentals of Engineering exam and ability to obtain Professional registration in the state of Montana within 4 years.
Solid understanding of geotechnical principals and methods of analysis.
Strong communication skills and highly organized.
Ability to work with others.
Ability to travel and work outdoors.
Specific Duties and Responsibilities
Independently performs project assignments.
Plans, schedules, conducts and coordinates projects of low to moderate complexity.
Develops proposals and related scope of work for new projects with review from senior-level staff.
Plans, schedules, conducts and coordinates projects of low to moderate complexity.
Prepares geotechnical engineering reports for review by senior level staff.
Performs research and writes reports giving professional opinions and recommendations for review by senior-level staff.
Uses computer programs to evaluate settlement, axial and lateral capacity of deep foundations, slope stability, pavement design, liquefaction and other engineering problems and draft reports.
Supervises technicians and drillers on project specific basis.
Perform field tests, such as concrete and compaction, when necessary
Monitors budgets of projects and ensures project invoicing and bill payment occurs in a timely fashion.
Prepares construction field reports documenting contractors' work methods, test results and the interpretation of these observations and tests.
Travel for project or training, as required.
Becomes active in state and national professional societies.
Why SK Geotechnical?
We strongly believe we provide a challenging, learning environment to provide a rewarding career in geotechnical engineering, and are looking for an individual with strong communication and technical skills to join us in taking our firm to the next level.
Benefits
Competitive salary - Estimated yearly salary equates to 55K to 65K per year, depending on experience and overtime
Health savings account contribution and high deductible health plan
401K Plan with Match
Profit Sharing
Seven paid holidays
Up to 4 weeks of accumulated sick leave, 6 days per year
Up to three weeks' vacation
Life Insurance
This position is based in our Billings, Montana office. This is your chance to join the top geotechnical engineering firm in Montana and work on exciting and challenging projects in the beautiful Rocky Mountain region.
SK Geotechnical is an Equal Opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status.
Job Type: Full-time
Pay: $65,000.00 - $69,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Health savings account
Life insurance
Paid time off
Relocation assistance
Retirement plan
Vision insurance
Schedule:
8 hour shift
Day shift
Monday to Friday
Overtime
Ability to commute/relocate:
Billings, MT: Reliably commute or planning to relocate before starting work (Required)
Work Location: One location

Health insurance"
