,Title,Company,Location,Type,Salary,Contract_type,Job Description
67,"Business Analyst, Investment Banking",Raymond James Financial,"Boston, MA",Onsite,Full-time,Full-time,"Business Analyst, Investment Banking - 2300724
Description

Job Summary
Under general direction, uses knowledge and skills obtained through education and experience to conduct industry and M&A market research, company financial and transaction data reporting and financial analyses to assess and identify opportunities to support the business strategy and growth of the banking sector. This person will be responsible for gathering company and market information, synthesizing, organizing and presenting data and information in reports (primarily PowerPoint) for the investment banking team and their clients as well as RJTS management and utilizing CRM tools to conduct data analytics and market research. Has the ability to contribute and generate original ideas while working both independently and collaboratively on multiple projects with significant scope and impact.
Essential Duties and Responsibilities
Collect, organize and validate data on public and private companies using internal and external data sources.
Analyze financial and market data and identify key trends to support strategies, initiatives and growth of the business.
Develop and maintain weekly reports for distribution to sector M&A banking team.
Perform financial analysis of public company comparables and precedent market transactions.
Assist in the preparation of proprietary written market analyses and presentations.
Assist in the preparation of proprietary reports for use in business development meetings with private equity and strategic clients and prospects.
Performs other duties and responsibilities as assigned.
Qualifications

Knowledge, Skills, and Abilities
Knowledge of
Proficiency with Microsoft Office (particular Excel and PowerPoint).
Familiarity with investment banking terms, markets and products.
Skill in
Conducting market research, segmenting market financial and qualitative data.
Analyzing and interpreting financial analyses.
Performing data analytics, reporting and synthesizing.
Strong written and oral communication skills.
Operating standard office equipment and using required software applications to produce correspondence, reports, electronic communication and spreadsheets.
Ability to
Support multiple detailed tasks and assignments.
Organize and manage competing priorities.
Work in a fast-paced environment with changing deadlines.
Convey information clearly and effectively.
Work independently as well as collaboratively within a team-driven environment.
Project a positive and proactive professional image.
Educational/Previous Experience Requirements
Undergraduate Degree in a business-related discipline.
~or~
Any equivalent combination of experience, education, and/or training approved by Human Resources.
Licenses/Certifications
None Required
Raymond James Guiding Behaviors

At Raymond James our associates use five guiding behaviors (Develop, Collaborate, Decide, Deliver, Improve) to deliver on the firm's core values of client-first, integrity, independence and a conservative, long-term view.
We expect our associates at all levels to:
Grow professionally and inspire others to do the same
Work with and through others to achieve desired outcomes
Make prompt, pragmatic choices and act with the client in mind
Take ownership and hold themselves and others accountable for delivering results that matter
Contribute to the continuous evolution of the firm

At Raymond James – we honor, value, respect the uniqueness, experiences, and backgrounds of all of our Associates. When associates bring their best authentic self, our organization, clients and communities thrive, it is part of our part of our people-first culture. The Company is an equal opportunity employer and makes all employment decisions on the basis of merit and business needs.
Job Investment Banking
Primary Location US-MA-Boston-Boston
Organization Investment Banking
Schedule Full-time
Shift Day Job
Travel No
#LI-DD1"
68,"Business Banker (Remote - Sacramento, CA)",Banner Bank,"Sacramento, CA 95825",Remote,"$80,000 - $90,000 ",r - Full-time,"Business Banker Opportunity Overview

Grow Business Banking revenue by increasing business deposits, loans, treasury management, and merchant services. Primary focus on the acquisition of new bank client relationships.
As a Business Banker with Banner Bank you will have the opportunity to:
Actively develop and manage relationships with high value business clients. Promoting and marketing a broad range of bank products and services.
The target business borrower will be one with revenues between $2-10 Million and lending limits from $100,000 - $3,000,000
Develop and maintain necessary relationships with line of business partners, commercial relationship managers, branch managers, and related staff to facilitate a team environment and successful delivery of products and services.
Responsible for meeting sales volume and profitability goals, sales activities, and calling goals.
Develop internal and external referral sources through centers of influence, participation in bank events, community activities, and participation in seminars for professional and small business groups.
Understanding all company products and making referrals to other areas as appropriate.
Coordinate and set up meetings between prospective customers and appropriate line of business partners, including Commercial Relationship Managers, Branch Managers, Treasury Management Representatives, Mortgage Loan Officers, Investment Officers, and Outside Affiliated Product Reps.
Responsible for complying with policies, procedures, security requirements, and government regulations.


QUALIFICATIONS

Education & Certifications

Bachelor's Degree in Finance, Business, Economics, or other related field, or equivalent work experience required


Experience

3+ years in of experience in business banking preferred
5+ years in of experience in business development required


Knowledge, Skills and Abilities

Proven ability to develop business relationships.
Possess strong networking and relationship management skills.
Possess effective presentation and negotiation skills.
Possess a working knowledge and understanding of cash management products and services.
Knowledge of federal and state laws and regulations relating to commercial lending.


Travel
20%


Compensation & Benefits

Targeted starting salary range (based on location and experience): $80,000 - $90,000 annually
Robust uncapped quarterly incentive plan
Comprehensive employee benefits, including: medical, dental, vision, LTD, STD and life
Paid vacation time, sick time and 11 company paid holidays
401k (with up to 4% match)
Tuition reimbursement up to $5,250 annually
Get more information at:
Employee Benefits | Banner Bank


About Banner Bank

More than 130 years ago, we started with core values that never go out of style: listen, learn and help businesses and individuals reach their goals. Our financial strength and stability are key reasons Forbes names us one of the Best 100 Banks in America the past five years.
With more than $16 billion in assets and over 150 locations throughout Washington, Oregon, Idaho, and California, we understand our role in the economy and take that responsibility seriously. In addition to offering a source of capital to personal banking clients and businesses of all sizes, we place a high importance on employee volunteerism and donate millions of dollars each year to community organizations.
Banner Bank is an Equal Opportunity Employer committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, citizenship, marital status, age, disability or protected veteran status.

NOTICE TO RECRUITMENT AGENCIES:

Banner Bank does not accept unsolicited resumes from agencies and/or search firms for any job postings on this site. Resumes submitted to any Banner Bank employee by a third party agency and/or search firm without a valid written and signed search agreement, will become the sole property of Banner Bank. No fee will be paid if a candidate is hired for a position as a result of an unsolicited agency or search firm referral."
69,Investment Banking Associate,pH Partners,"Austin, TX 78701",Onsite,"$90,000 - $213,977 ",rt-time,"pH Partners, a boutique investment bank based in Austin, TX, is seeking an experienced Healthcare Associate to join their team. pH Partners offers an excellent opportunity to join a team of highly seasoned professionals who provide M&A and Capital Formation Advisory services. Our clients span all major healthcare verticals, including MedTech, Diagnostics, Biopharma, Healthcare Services, Pharma Services, and Healthcare IT.
pH Partners offers an entrepreneurial culture where Associates regularly interact with clients and are required to make meaningful contributions to deals. Associates assume a critical role in the entire transaction process, including the initial pitch, due diligence, preparing a written prospectus or memorandum, meeting with potential investors/buyers, negotiating key terms, closing the deal, and maintaining the client relationship.
In general, our Associates work on various transactions, including M&A advisory assignments, private equity placements, and strategic options studies.
Responsibilities:
Maintain a high degree of market knowledge of key technologies, companies, trends, and transactions in the Healthcare space
Identify and create relationships with potential clients and investors in the Healthcare ecosystem
Build complex financial valuation models
Assist in preparing client presentations
Conduct company and industry research
Provide ideas and leverage to senior bankers on new business opportunities
Develop and deliver expert industry knowledge
Monitor and analyze financial information (economic, industrial, and corporate developments) to produce forecasts of business, industry, and economic conditions for use in advising clients on deals
Engage in due diligence processes
Oversee analysts in the preparation and analysis of presentation and transaction materials
Develop and guide analyst resources
Establish and maintain the respect and trust of clients
Qualifications:
Bachelor’s degree with 3+ years of investment banking experience or MBA with 1 - 2 years’ post-MBA investment banking experience or an Advanced degree (MS, Ph.D., or MD) in one of the Healthcare disciplines (e.g., Chemistry, Biochemistry, Pharmacology, Microbiology, etc.)
Advanced understanding and knowledge of healthcare industry participants, performance drivers, trends, and challenges
Strong understanding and knowledge of healthcare, technology, and consumer industry participants, performance drivers, trends, and challenges
Prior work experience with accounting, financial or market data, databases, or analysis tools (e.g., Pitchbook), Excel, PowerPoint
Ability to work well in a team-oriented environment and enjoy collaborating with others on projects
Excellent verbal and written communication skills
Strong financial modeling, finance, and accounting skills
Strong project management skills
Superior attention to detail
Desire to take initiative
SIE Exam, Series 79, and Series 63 licenses required within 150 days of hire
Committed to satisfying internal and external customer
Job Types: Full-time, Part-time
Pay: $90,000.00 - $213,977.25 per year
Benefits:
401(k)
Dental insurance
Flexible schedule
Health insurance
Paid time off
Physical setting:
Office
Schedule:
Monday to Friday
Supplemental pay types:
Bonus pay
Ability to commute/relocate:
Austin, TX 78701: Reliably commute or planning to relocate before starting work (Required)
Work Location: One location

Health insurance"
70,Personal Banker/Teller,Simmons Bank,"Lexington, TN 38351",Onsite,Full-time,Full-time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
Simmons Bank is a dynamic regional community bank with the full financial capabilities to meet the unique needs of our customers. We believe in empowering our associates to be a trusted advisor while providing them with the resources of a traditional bank supported by cutting edge technology. We are passionate about guiding our customers through each financial life stage and understand they desire and deserve choices on how they wish to bank.
As a Personal Banker (PB), you will be responsible for building, expanding, and retaining existing client relationships while providing an exceptional client experience. The PB is responsible for the majority of the customer transactions while assisting in account servicing, maintenance, and front-end problem resolution. The PB will also recommend financial solutions to existing and prospective customers by assessing their financial needs and providing recommendations.
Essential Duties and Responsibilities
Process customer requests and transactions in a positive, accurate and professional manner while engaging in a genuine conversation to help identify needs and recommend solutions
Responsible to share and recommend the banks full scope of resources with customers, including traditional in branch services, digital capabilities, and business partner resources
Ensure that individual goals are met through required levels of in person and outbound calling activities that provide an opportunity for us to share valued solutions and recommendations via a needs-based philosophy
Maintain a high level of client satisfaction by engaging our customers and ensuring we are providing an optimal customer experience
Ensures all departmental documents and activities are performed in compliance with applicable laws, regulations, policies and procedures as applicable to this position, including completion of required compliance training.
Performs other duties and responsibilities as assigned
Qualifications
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirement listed below are representative of the knowledge, skill, and/or ability required.
Skills
Ability to read and interpret documents such as procedure manual, general business correspondence and /or journals or government regulations
Ability to effectively motivate and present information in one-on-one and small group situation, to customers, clients and other employees in the organization
Embrace a team centric approach to collectively help our customers in an ever evolving and fast paced banking environment
Education and/or Experience
HS Diploma/GED
One year customer service or client-facing experience
Computer Skills
MS Office programs
10-key preferable
Other Qualifications (including physical requirements)
Occasional travel for meetings, training, bank conversion and acquisition support
Ability to provide support and guidance at other banking institutions within the market
Equal Employment Opportunity Information: Simmons First National Corporation and its subsidiaries are committed to a policy of equal employment with respect to a person's race, color, religion, sex, ancestry, sexual orientation, gender identity, national origin, covered veterans, military status, physical or mental disability or any other legally protected classifications. Simmons First National Corporation and its subsidiaries are committed to Affirmative Action Programs consisting of results-oriented procedures to ensure equal employment opportunities. These programs require positive action in lieu of neutral non-discrimination and merit hiring/performance policies."
71,Sales Associate at Goldman Finance,Goldman Financial,"Flower Mound, TX 75022",Hybrid remote,"$158,000 - $160,000 ",r - Full-time,"Have you worked in Merchant Services, Solar Sales or Home Remodeling sales? We have found these two industries translate well.
Goldman Financial is a Fortune 500 affiliate financial services firm.
We specialize in helping business owners who are struggling to obtain traditional financing thru banks or the SBA.
Our Clients typically need funding for Payroll, New Locations, Operating Capital, or new equipment.
We typically can get an application and fund within the next 48 business hours.
As a Senior Account Executive you will be:
1. On the phone prospecting clients all day
2. Taking applications from potential new clients
3. Walking clients through quotes and closing accounts
The ideal candidate will:
1. Have previous sales experience (Via telephone is a huge plus)
2. Possess the ability to build rapport and gain trust
3. Not be afraid to ask for the sale and close.
1st year compensation for a Senior Account Executive is $158,000-$160,000 1st year.
Job Type: Full-time
Pay: $158,000.00 - $160,000.00 per year
Schedule:
8 hour shift
Day shift
Monday to Friday
Supplemental pay types:
Commission pay
Ability to commute/relocate:
Flower Mound, TX 75022: Reliably commute or planning to relocate before starting work (Required)
Work Location: Hybrid remote in Flower Mound, TX 75022"
72,Campus Recruiting - 2023 Investment Banking Associate - Restructuring,Piper Sandler,"New York, NY 10174",Onsite,"$175,000 - $225,000 ",r - Full-time,"Piper Sandler is a leading, international middle-market investment bank and institutional securities firm, serving the needs of middle market corporations, private equity groups, public entities and institutional investors. Headquartered in Minneapolis, Minnesota, the firm has additional investment banking offices in Boston, Charlotte, Chicago, Houston, New York and San Francisco. Piper Sandler investment banking specializes in a variety of financial transactions and focuses on the needs of growth companies in the agriculture, clean technology and renewables, consumer, diversified industrials, energy, financial institutions, healthcare, and technology. Piper Sandler is one of the premier investment banks focused solely on the middle market.
We are currently looking for an Associate to join our Restructuring team in our New York, NY office to start full-time in July 2023.
The Investment Banking Associate works closely with senior bankers to make a real impact on our clients’ businesses. Our Associate position offers a unique opportunity for ambitious professionals seeking to play a meaningful role in our continued growth while gaining significant experience in Mergers & Acquisitions, Private Placements, and Equity Capital Markets. The investment banking Associate executes M&A and capital raising transactions for both private and public companies as well as develops pitch materials to secure new business. Associates are immediately assigned to live deal teams and given as much responsibility as their experience and capabilities permit. With supervision from senior bankers, an Associate will prepare offering memorandums, management presentations, complex company models and various valuation analysis, including fairness opinions for public company sales.
As an Associate’s skills develop, additional responsibilities will include taking primary responsibility for deal execution of all types of transactions, maintaining client relations during the deal execution period, building industry-specific or product-specific expertise, initiating new client relationships and expanding a business franchise within a designated industry/product sector. Associates are actively involved in day-to-day transaction execution, gaining significant client interaction and live deal experience.
Job requirements will include, among others:
preparing and delivering presentations
performing extensive valuation and pricing analyses
financial statement modeling and analysis
supervising and developing analyst level bankers
interacting with institutional investors and soliciting their interest on behalf of clients
playing key leadership roles in the transaction execution process
Qualifications:
approximately 3-5 years of post-undergraduate work experience, preferably in a financial analysis or investment banking role
degree in finance, business, management plus other related degrees
an MBA from a top school with a graduation date of May/June 2023
excellent analytical and modeling skills
strong client management skills
The environment is collaborative, demanding, fast paced and entrepreneurial.
Piper Sandler values a strong culture dedicated to the emotional and physical well-being of our employees. Learn more about our commitment to our employee’s health and well-being. Learn more about our benefits program and how we are here for our employees and their families today, tomorrow and beyond.
All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, sex, sexual orientation, gender identity, national origin, disability, age marital status, status as a protected veteran or status with regard to public assistance.
The anticipated starting salary range for New York City-based individuals expressing interest in this position is $175,000 - $225,000 per year. Placement within this range is dependent upon level of experience. This position is eligible for annual incentive compensation which will be a part of the total compensation. Total compensation for this position will be competitive with the market.
LI-BS1"
73,Senior Universal Banker- Weston WI,"Spherion-Madison, WI","Schofield, WI 54476",Onsite,Full-time,Full-time,"Salary: Market related
Reference: S_134012
Spherion Staffing and Recruiting, in partnership with Summit Credit Union, is seeking a Senior Universal Banker.
The Senior Universal Banker builds new and enhances existing relationships while utilizing multiple member access points such as in branch, phone, online messaging, and video appointments. In this role, the incumbent will also facilitate meaningful and collaborative interactions with current and prospective members to analyze their current financial situation and future needs. In addition, you will advise members on the value and effective use of a variety of financial solutions, including lending and deposit products, as well as other services, to achieve their financial goals.
Details:
Location: Weston, WI
Fully onsite schedule, Monday- Friday 8:00 am to 5:00 pm
Benefits package offered
Salary will be discussed during the interview process
Essential Functions:
Collaborate and advise members on finding the right solutions for their borrowing needs.
Provide education and consultation to members on loans.
Accurately and efficiently interview members and input loan applications.
Perform credit bureau reviews for members.
Extensive knowledge of all lending products.
Calculate lending ratios accurately.
Ensure all lending paperwork is accurately collected and processed
Provide deposit solutions for members.
Have knowledge and advise members on all deposit products
Open savings, checking, certificates, IRAs, and money markets for members.
Serve as a primary contact for new accounts and work to build relationships with all new members
Utilize online relationship management tool members.
Educate and assist members in other services such as debit card, online banking, mobile banking, and online bill pay
Identify cross-selling opportunities through member interactions.
Make appropriate referrals based on member needs.
Maximize partner relationships (personal, mortgage, and business lenders as well as financial advisors) to deepen member relationships.
Educate members on other products such as Payment Protection and Guaranteed Asset Protection (GAP)
Build relationships and provide financial education through the use of cooperative values and excellent member service.
Meet with members and solidify long-term relationships through the use of rapport-building, mentor phrasing, and thoughtful questions.
Consistently utilize Consultative Communication Skills in all member interactions.
Identify members’ goals and help them improve their financial lives.
Actively participate in member inbound/outbound calling activities.
Serve members via non-branch channels (e.g. contact center, mobile message, video, or chat) as needed.
Balance the benefit to both the members and the credit union in all interactions.
Provide excellent member service.
Provide peer observations and feedback to tellers and universal bankers in their member interactions and referrals to optimize team success.
Utilize service recovery when applicable.
Educate members about convenience service options such as online banking, mobile banking, and ATM access.
Assist members to utilize Personal Teller Machine (PTMs) in the branch.
Perform account maintenance on existing accounts.
Conduct teller transactions as needed, fulfilling the needs of members accurately and balancing at the end of each day.
Assist with other projects and functions as needed.
Qualifications:
High School Diploma or equivalent degree required
Ability to attain a Nationwide Mortgage Licensing System (NMLS) number.
Two years of sales or customer service experience is required, with 1-year of lending experience preferred. Will consider higher education in finance/sales/marketing in lieu of experience.
Excellent communication skills.
Working knowledge of basic business math, including the ability to perform dividend, interest, payoff, equity, and certificate penalty calculations.
Working knowledge of deposit accounts and loan products.
Ability to hear, assimilate and solve problems quickly, using a member service approach.
Ability to adapt to changing job responsibilities quickly and effectively.
Ability to stand, walk, sit, and use hands and fingers throughout the day.
Ability to occasionally handle items weighing up to 40 lbs.


Spherion has helped thousands of people just like you find work happiness! Our experienced staff will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temp-to-perm or direct hire opportunities, no one works harder for you than Spherion.

Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

At Spherion, we welcome people of all abilities and want to ensure that our hiring and interview process meets the needs of all applicants. If you require a reasonable accommodation to make your application or interview experience a great one, please contact Callcenter@spherion.com.

Pay offered to a successful candidate will be based on several factors including the candidate's education, work experience, work location, specific job duties, certifications, etc. In addition, Spherion offers a comprehensive benefits package, including health, and an incentive and recognition program (all benefits are based on eligibility).

For certain assignments, Covid-19 vaccination and/or testing may be required by Spherion's client or applicable federal mandate, subject to approved medical or religious accommodations. Carefully review the job posting for details on vaccine/testing requirements or ask your Spherion representative for more information."
74,INVESTMENT BANKING ASSOCIATE,CIBC Cleary Gull,"Milwaukee, WI 53202",Onsite,N,Full-time,"Responsible for coordinating the preparation of marketing materials for pitches and transactions, Associates are expected to be active contributors during every phase of the deal process. They lead the writing and development of both initial pitch material and descriptive memoranda. They are expected to actively participate in drafting sessions and due diligence meetings. Associates are responsible for the integrity of the valuation analyses and merger and acquisition models. Typical recruits have three to five years of experience in investment banking or a related field. An MBA degree is preferred.
CIBC Cleary Gull
411 East Wisconsin Avenue, Suite 1850
Milwaukee, WI 53202
Attention: HR Department"
75,"Business Analyst, Investment Banking",Raymond James Financial,"Boston, MA",Onsite,Full-time,Full-time,"Business Analyst, Investment Banking - 2300724
Description

Job Summary
Under general direction, uses knowledge and skills obtained through education and experience to conduct industry and M&A market research, company financial and transaction data reporting and financial analyses to assess and identify opportunities to support the business strategy and growth of the banking sector. This person will be responsible for gathering company and market information, synthesizing, organizing and presenting data and information in reports (primarily PowerPoint) for the investment banking team and their clients as well as RJTS management and utilizing CRM tools to conduct data analytics and market research. Has the ability to contribute and generate original ideas while working both independently and collaboratively on multiple projects with significant scope and impact.
Essential Duties and Responsibilities
Collect, organize and validate data on public and private companies using internal and external data sources.
Analyze financial and market data and identify key trends to support strategies, initiatives and growth of the business.
Develop and maintain weekly reports for distribution to sector M&A banking team.
Perform financial analysis of public company comparables and precedent market transactions.
Assist in the preparation of proprietary written market analyses and presentations.
Assist in the preparation of proprietary reports for use in business development meetings with private equity and strategic clients and prospects.
Performs other duties and responsibilities as assigned.
Qualifications

Knowledge, Skills, and Abilities
Knowledge of
Proficiency with Microsoft Office (particular Excel and PowerPoint).
Familiarity with investment banking terms, markets and products.
Skill in
Conducting market research, segmenting market financial and qualitative data.
Analyzing and interpreting financial analyses.
Performing data analytics, reporting and synthesizing.
Strong written and oral communication skills.
Operating standard office equipment and using required software applications to produce correspondence, reports, electronic communication and spreadsheets.
Ability to
Support multiple detailed tasks and assignments.
Organize and manage competing priorities.
Work in a fast-paced environment with changing deadlines.
Convey information clearly and effectively.
Work independently as well as collaboratively within a team-driven environment.
Project a positive and proactive professional image.
Educational/Previous Experience Requirements
Undergraduate Degree in a business-related discipline.
~or~
Any equivalent combination of experience, education, and/or training approved by Human Resources.
Licenses/Certifications
None Required
Raymond James Guiding Behaviors

At Raymond James our associates use five guiding behaviors (Develop, Collaborate, Decide, Deliver, Improve) to deliver on the firm's core values of client-first, integrity, independence and a conservative, long-term view.
We expect our associates at all levels to:
Grow professionally and inspire others to do the same
Work with and through others to achieve desired outcomes
Make prompt, pragmatic choices and act with the client in mind
Take ownership and hold themselves and others accountable for delivering results that matter
Contribute to the continuous evolution of the firm

At Raymond James – we honor, value, respect the uniqueness, experiences, and backgrounds of all of our Associates. When associates bring their best authentic self, our organization, clients and communities thrive, it is part of our part of our people-first culture. The Company is an equal opportunity employer and makes all employment decisions on the basis of merit and business needs.
Job Investment Banking
Primary Location US-MA-Boston-Boston
Organization Investment Banking
Schedule Full-time
Shift Day Job
Travel No
#LI-DD1"
76,Private Banker,U.S. Bank National Association,"New York, NY 10036",Onsite,"$160,480 - $207,680 ",r - Full-time,"At U.S. Bank, we’re on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and discover what you excel at—all from Day One.
Job Description
Responsible for developing, managing and retaining full service relationships with high income/high net worth private banking clients. Provides advice, counsel and high level customer service to meet the financial needs of clients. Supports standards for managing net portfolio in a manner that ensures compliance with banking regulations, policies and procedures, credit quality and credit policy requirements. Shared responsibility for soliciting, developing, managing and retaining client relationships for Wealth Management.

This position requires National Mortgage Licensing System (NMLS) registration under the terms of the S.A.F.E. Act of 2008 and Regulation Z. You will be subject to the required registration process, which includes a criminal background and credit check. Failure to meet or maintain any of the NMLS registration requirements, including maintaining a satisfactory criminal and credit record, may result in a rescission of your offer or termination of employment.
Basic Qualifications
Bachelor's or Master's degree, or equivalent work experience
Eight or more years of banking experience
Three or more years of management experience
Preferred Skills/Experience
Strong relationship management and lending skills
Strong networking, sales and new business development skills
Well-developed leadership abilities and strategic management skills
Well-developed analytical, decision-making and problem-solving skills
Effective verbal and written communication skills
Considerable tact, diplomacy and people skills
If there’s anything we can do to accommodate a disability during any portion of the application or hiring process, please refer to our disability accommodations for applicants.
Learn how the way we work at U.S. Bank drives meaningful relationships with our customers and collaboration across the company.
Benefits:
Our approach to benefits and total rewards considers our team members’ whole selves and what may be needed to thrive in and outside work. That's why our benefits are designed to help you and your family boost your health, protect your financial security and give you peace of mind. Our benefits include the following (some may vary based on role, location or hours):
Healthcare (medical, dental, vision)
Basic term and optional term life insurance
Short-term and long-term disability
Pregnancy disability and parental leave
401(k) and employer-funded retirement plan
Paid vacation (from two to five weeks depending on salary grade and tenure)
Up to 11 paid holiday opportunities
Adoption assistance
Sick and Safe Leave accruals of one hour for every 30 worked, up to 80 hours per calendar year unless otherwise provided by law
EEO is the Law
U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors. Applicants can learn more about the company’s status as an equal opportunity employer by viewing the federal KNOW YOUR RIGHTS EEO poster.
E-Verify
U.S. Bank participates in the U.S. Department of Homeland Security E-Verify program in all facilities located in the United States and certain U.S. territories. The E-Verify program is an Internet-based employment eligibility verification system operated by the U.S. Citizenship and Immigration Services. Learn more about the E-Verify program.
The salary range reflects figures based on the primary location, which is listed first. The actual range for the role may differ based on the location of the role. In addition to salary, US Bank offers a comprehensive benefits package, including incentive and recognition programs, equity stock purchase 401k contribution and pension (all benefits are subject to eligibility requirements). Pay Range: $160,480.00 - $188,800.00 - $207,680.00"
77,Associate - Finance / Banking,Latham & Watkins,"Washington, DC 20004",Onsite,N,r - Full-time,"Office: Washington, D.C.
Practice: Banking / Private Equity Finance
Experience: Minimum of 2 years of experience
Qualifications
The Banking / Private Equity Finance practice group of the Washington, D.C. office is seeking a highly qualified associate with a minimum of 2 years of experience in leveraged finance to join our associate class. The practice group in Washington D.C. is focused on borrower side representation, but candidates with lender-side experience are encouraged to apply. Our clients are primarily private equity sponsors and our group handles a high volume of large cap/top tier cross border transactions."
78,Relationship Banker I - Part Time (20 Hours Per Week),Mascoma Bank,"New London, NH 03257",Onsite,$17.50 - $18.50 ,rt-time,"Come Create Change with Mascoma Bank!

Our purpose is to provide exceptional customer service while improving our customers’ lives and our community. If you share this purpose, become part of our Certified B Corporation and join in our vision to be a force for positive change for our customers, communities, and employees!

We are looking for an upbeat, self-motivated, part time (20 hours per week) Relationship Banker I who will provide the best possible experience for our customers at our New London, NH Branch. A Relationship Banker’s focus is on ensuring all those visiting or calling our branches receive genuine help for all their banking needs. This position is a part time (20 hours per week).

A positive attitude and strong interpersonal skills are essential. The ability to use and adapt to everchanging technology is also important. Relationship Bankers must also communicate professionalism in every manner, including dressing to impress. Confidentiality and privacy of customer information is a must!
The communities served by Mascoma Bank consist of individuals from diverse backgrounds. Our employees likewise bring unique perspectives, experiences, and approaches to the bank. We strive to create a safe and welcoming environment for all who pass through our doors and a workplace that actively demonstrates mutual respect and trust, one of our core values. A truly inclusive culture leads to a sense of belonging and support for all team members and inspires innovation and creativity. We are committed to recruiting and retaining a diverse talent pool, increasing team member engagement through professional development and community outreach activities, and offering personal growth workshops and team-building opportunities. By embracing diversity, equity, and inclusion, we strengthen our communities and ourselves.

Mascoma Bank is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, ethnicity, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, veteran status, status as an individual with a disability, or other applicable legally protected characteristics. To request a reasonable accommodation, please contact careers@mascomabank.com.

Join the Mascoma Bank Team; always striving to exceed our personal best and surpass our customers’ expectations. As a best place to work, we provide contemporary benefits, competitive salaries, opportunities for professional growth, and great team members to work next to!

Starting Hourly Rate - $17.50 - $18.50 depending on experience.
Mascoma Bank is an Affirmative Action and Equal Opportunity Employer, M/F/D/V."
79,Investment Banking Analyst,Advisor Group,"New York, NY 10019",Onsite,N,rt-time,"Investment Banking Analyst

Location: 640 5th Avenue, New York, NY 10019
We are looking for a driven and motivated Investment Banking Analyst within Ladenburg Thalmann & Co., a member of Advisor Group. The Analyst role supports the team by project management, administration, updating historical data in Excel, and performing market or client research in various areas of focus. Additionally, our selected candidate will arrange meetings both virtual and in-person, respond quickly to model requests, and complete assignments.
The role requires focus, ability to learn quickly, and desire to maintain relationships.
Responsibilities:
Research and tactical project work in multiple areas
Prepare Word, Excel and PowerPoint documents
Development of various types of financial models to value debt and equity for capital raising transactions.
Perform competitive market landscape analysis
Perform due diligence, research, analysis, and documentation
All other duties as assigned
Education Requirements:
Bachelor’s degree is required, preferably in Finance, Economics, or other related field.
Basic Requirements:
One or more years of experience in a similar capacity
Ability to work in a fast-paced, team-based environment with minimal supervision.
Working knowledge of deal structuring and closing principals.
Strong communication and networking skills.
Impeccable research, quantitative and analytical skills, especially in explaining market events.
Proven proficiency in Microsoft Office products, especially Microsoft Excel and VBA.
Ability to organize and track overlapping tasks and assignments, with frequent priority changes.
Strong financial modeling skills.
Be A Part Of The Team Behind Our Success!
At Advisor Group, we support financial professionals across the nation, the people who help everyday Americans achieve their dreams. We’re a billion-dollar business with the mentality and drive of a startup. Join us in building something special.
Equal Opportunity Employer
Advisor Group is an equal opportunity employer. We celebrate diversity in our workplace and we hire the most qualified candidates without regard for age, ethnicity, gender, gender identity or expression, language differences, nationality or national origin, family or marital status, physical, mental, and developmental abilities (or the perception of a disability), genetic information, race, religion or belief, sexual orientation, skin color, social or economic class, education, work and behavioral styles, political affiliation, military service, caste, or any other characteristic protected by law.
Eligibility
Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by Advisor Group.
Unqualified Applications
Advisor Group does not consider applications from candidates who do not meet the minimum qualifications stated in the job posting.
Recruiting Agencies
Advisor Group only accepts candidates from contracted recruiting firms and only for searches approved prior to submissions. Fees will not be paid for unsolicited submissions."
