,Title,Company,Location,Type,Salary,Contract_type,Job Description
10,Software Developer,Harmony Venture Labs,"Birmingham, AL",Onsite,N,r - Full-time,"About Harmony Venture Labs
At HVL, we believe that technology platforms can and should be used to benefit people and their communities. New venture creation is a powerful vehicle to deliver those benefits. We are drawn to big ideas and bold founders to bring their ideas to life.
Harmony Venture Labs (HVL) is a venture studio led by a team of experienced founders and experts who launch startups, grow our portfolio of brands, support SaaS entrepreneurs and invest in our people and community. We believe that technology platforms should be used to benefit people and their communities and that new venture creation is a powerful vehicle to deliver value. We help our companies navigate their journey to faster, sustainable growth through strategy, marketing, design, and product guidance.
Overview
Harmony Venture Labs (HVL) is a Birmingham-based venture studio that brings together talented teams to build high-growth startups and drive economic growth. We are looking for talented, driven, and entrepreneurially-minded software developers to partner with our entrepreneurs to build software solutions.
We're looking for a software developer who is starting out their developer journey and loves hacking and building with technology. This could be the perfect fit if you are interested in building zero-to-one products and fast-tracking your entrepreneurship knowledge. You will work side-by-side with entrepreneurs to make products from the ground up and contribute to the fast-growing tech scene in Birmingham.
Tech Stack
The tech stack will vary based on the product, but in general, you can expect the following:
JS + Design: We will use Node.JS, Koa, Typescript, and React. A great sense of design and attention to detail will be a huge plus.
Scale and ship fast: Help us quickly scale, monitor, and ship changes. We work with ExpressJS/KoaJS, Postgres/MongoDB, AWS, Google Cloud, and Kafka for most of our portfolio companies.
Responsibilities
Working with the design team to establish the feasibility of the product features.
Owning the initial development and engineering for HVL's next company.
Communicating and making engineering decisions regarding the product.
Working closely with the HVL engineering and design teams to build, test, and ship the product.
Maintaining the product from the initial release and optimizing for scale as the customer base grows.
Work closely with the Entrepreneur-in-Residence to interview customers and make data-driven product decisions based on customer research.
What You Bring
Experience creating applications with React and Node or similar Javascript frameworks
A passion for building software from the ground up. We love to see side projects.
RESTful API integration or development experience
Experience with Javascript frameworks (we mainly use Node.js, Nextjs, and React)
Experience working with database systems (e.g., Postgres, MongoDB)
Excellent communication and collaboration skills
Entrepreneurially minded: Be able to design and scale unique technology or products, thrive in a fast-paced environment, and are passionate about building intuitive products.
Scrappy and self-motivated — show us any side projects you're building (non-technical efforts welcomed!)
Stellar communication skills with the ability to lead technical discussions.
Minimum Requirements
Experience or degree in relevant field including Computer Science, Engineering or a similar field
Experience developing web-based software, especially software as a service type applications
Proficiency in programming languages and frameworks such as React, NodeJs and other modern technology development tools. Knowledge of languages such as Python are a huge plus.
Experience with continuous integration, and deployment tools
Experience with data persistence solutions such as PostgreSQL, MongoDB, etc.
Strong problem-solving and communication skills
Ability to learn quickly and work independently or as part of a team

What We Value
Relentlessly Innovate: We embrace curiosity in everything we do.
Keep Things Simple: We recognize perfection can be a roadblock to progress.
Default To Action: We are empowered to make decisions without certainty.
Embrace Flexibility: We view change as an opportunity instead of a challenge.
Benefits
Equity incentives in each new company HVL launches
Unlimited PTO
Comprehensive benefits: medical, dental, and vision
Monthly learning stipend
Annual remote office stipend
Monthly wellness stipend
Harmony Venture Labs provides equal opportunities for everyone that works for us and everyone that applies to join our team, without regard to sex or gender, gender identity, gender expression, age, race, religious creed, color, national origin, ancestry, pregnancy, physical or mental disability, medical condition, genetic information, marital status, sexual orientation, any service, past, present, or future, in the uniformed services of the United States (military or veteran status), or any other consideration protected by federal, state, or local law. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
11,Software Developer,"Turn5, Inc.","600 Cedar Hollow Rd, Paoli, PA 19301",Onsite,Full-time,Full-time,"Overview:
Turn 5 is one of the largest and fastest growing e-commerce retailers in the Greater Philadelphia area. Best known for our award-winning e-commerce platforms, AmericanMuscle.com, ExtremeTerrain.com and AmericanTrucks.com, we’ve been engaging car enthusiasts with exceptional products, services, and experiences since 2004.

Our purpose, however, extends beyond selling car parts. We have a commitment to creating meaningful customer experiences at every step of their journey. Whether it’s supplying a unique product that customizes the look and feel of their ride, providing thousands of educational videos for the DIYer or leveraging user generated content to inspire even the most experienced owner, we are obsessed with ensuring we reach as many like-minded gearheads across the globe.

To continue our growth path, we need a Software Developer to provision, install/configure, maintain and monitor all mission critical systems at Turn5. In this position, you will be the escalation point for more complicated Help Desk tickets, as well as providing mentoring to others on the team.
The Software Developer is responsible for development tasks related to the e-commerce websites, supporting services, and related applications. Individual will work through the Software Development Life Cycle (SDLC) to complete work in a timely manner and adhere to business goals. Mentorship of other team members will be required from time to time. This position reports directly to the Lead Software Developer
Responsibilities:
Year 1 is going to be about:

New development and support of current and future e-commerce applications and systems, related service integrations, and other projects as assigned.
Will work directly with other internal departments / third party resources or services as needed.
Clear and constructive communication with colleagues, project managers, and management – with varying levels of technical proficiency – to capture requirements, expectations, and provide status.
Adeptness to “own” projects through completion and continually maintain responsibility.
Backend-focused full stack development
Qualifications:
We can’t skip over some of the specific skills and experience we know are a “must” to be successful. So, we need you to have:
4+ years of recent experience with C# ASP.NET development, e-commerce experience preferred. Portfolio of prior relevant work and/or skills testing may be required.
Solid understanding of .NET 4.5, MVC 4 / 5, REST APIs, SQL Server, Unit Tests, and Object-Oriented Programming (OOP) concepts.
Proficiency with C#, ASP.NET 4.5 or later, MVC 4.0 or later, HTML, CSS, JavaScript, AJAX, REST, JSON, XML and SQL Databases (T-SQL, creating rational database models and stored procedures)
Visual Studio 2015 or later
Very knowledgeable of coding efficiencies and best practices in object-oriented programming
Experience in working with caching systems and coding practices utilizing cached objects
Adept with the SDLC methodology in an Agile environment – planning, estimates, documentation, development, testing, and deployment
Understanding of CI/CD processes
Problem-solving skills debugging, tracing and performance testing applications

Knowledge of the following technologies/software is a plus:
React
React-Native
.NET Core
Couchbase
Elasticsearch
Microservices

#CORP"
12,Software Developer - Entry Level,Urban League,"Provo, UT 84601",Onsite,"$125,000 - $145,000 ",r - Full-time,"Urban League is looking for a passionate, experienced Software Engineer who thrives in a highly collaborative, team environment. The right candidate will have significant experience mentoring and coaching agile development teams towards achieving the organization's goals. As the Software Developer, you will lead and manage all members of the software development team and focus on developing the people and processes that make Urban League a great place to work.

Responsibilities

As a Software Engineer, the successful candidate will have the opportunity to work on high performing, high throughput multi-threaded applications and will need very good problem-solving and debugging skills, and come up with strategies to solve them. You will be part of a self-organizing team where architecting, designing and implementation of system enhancements are collectively determined and implemented along with QA engineers:

Architect, design and implement features/enhancements as needed by the business.
Perform analysis and improve performance and throughput of the systems.
Identify bottlenecks, problems, and come up with strategies to resolve them.
Identify and implement solutions for automated monitoring of the systems.
Make improvements in the applications so that it needs lesser manual intervention and facilitates automated monitoring and correcting problems.
Perform system maintenance and application deployments on a regular basis.
Identify bottlenecks and problems in the architecture and suggest strategies to improve.
Experience and Skills

Excellent, demonstrated analytical and problem solving skills.
Excellent oral and written communication skills.
Demonstrated ability to work well in a small team environment.
Good aptitude to provide support to business users of the system.
Demonstrated ability to quickly learn new technologies.
Benefits
Competitive salary - $125,000-$145,000/year
Comp-time and flexible work hours
Full health, life, disability, and dental insurance
Retirement plan with company contribution
Annual company profit sharing
Personal development/training budget
Open, collaborative work environment
Company provided refreshments"
13,Java Full Stack Developer,Ghritachi Inc,"Columbus, OH",Onsite,$50 - $55 ,ct,"Hi,
Please find the below Job Description. If interested, please share your updated resume along with below details.
Job Title: Full Stack Java Developer
Location: Columbus, OH (Hybrid)
Duration: 6+ months (Full Time)
Client want team to be in the office for atleast 3 days in a week Tuesday, Wednesday and Thursday on hybrid
Responsibilities:
Full stack (java/spring/microservices + Javascript and react/angular - If someone is stronger back end and willing to learn front end that can work Columbus, OH
Additional Skills:
Microservices, Kafka, AWS, Cassandra
This role requires a wide variety of strengths and capabilities, including:
Expert in in Full Stack design technique as well as experience working across large environments with multiple operating systems/infrastructure for large-scale programs (e.g., Expert Engineers) starting to be firm-wide resources working on projects across the company.
Contributing member of an Agile Scrum team within the Digital Technology Organization.
Is multi-skilled with expertise across software development lifecycle and toolset
May be recognized as a leader in Agile and cultivating teams working in Agile frameworks
Sought out as coach for at least one technical skill
Strong understanding of techniques such as Continuous Integration, Continuous Delivery, Test Driven Development, Cloud Development, resiliency, security.
Thanks & Regards,
Sekhar
Job Type: Contract
Salary: $50.00 - $55.00 per hour
Schedule:
8 hour shift
Experience:
java: 8 years (Required)
Microservices: 5 years (Required)
Work Location: On the road"
14,Software Developer I,Management Science Associates Inc.,Remote,Onsite,Full-time,Full-time,"Overview: Management Science Associates, Inc. (MSA) is a diversified information management company that for nearly half a century has given market leaders the competitive edge in data management, analytics and software technology.
We are seeking a Software Developer to join the MSA Media division who can analyze business and technical challenges, develop innovative solutions, and effectively implement them. Strong abstract and conceptual thinking, proven solution development knowledge, along with object oriented languages like C# or Java, Scripting languages like Python, Javascript, Type Script and SQL skills are critical aspects of this role.
MSA’s Media Division is responsible for providing leading edge software and services to media industry. Our clients rank among the best known and most popular brands in the industry. Working with major cable networks, technology providers, and other business partners, MSA is at the forefront of shaping the future direction of content distribution and advertising. As new technologies which facilitate media consumption evolve and proliferate (smartphones, tablets, DVRs, IP-enabled television, etc.), MSA’s analytics and software solutions will enable our client to better target media buying campaigns to ensure that the right message is delivered on the right platform to the right customer in the most effective manner.
Responsibilities:
Developing new and existing applications primarily in C#, JavaScript and Angular based UI which are integrated with database technologies
Work under the direct supervision of Senior Software Developers and Software Engineers to perform maintenance on existing software products
Independently work on all SDLC phases
Work with Software Engineering staff to understand and learn to resolve software problems
Research third-party ingredient technologies to determine upgrade/migration paths and impacts to current frameworks
Participate in user interface design
Work full-time remote from a home office
Required Skills
Requires a four-year degree in Computer Science, Engineering
This is an entry level job, 6+ months of relative experience will be a plus.
UI/UX development knowledge will be a plus
Data structures and algorithms
Knowledge of relational databases, Structured Query Language (SQL)
Strong communication, technical, and problem solving skills
Ability to work on a team towards a common goal
Previous exposure to, or development experience with, C#, JavaScript desired
Required Experience
Job Type: Full-time"
15,Java Full Stack Developer,Ghritachi Inc,"Columbus, OH",Onsite,$50 - $55 ,ct,"Hi,
Please find the below Job Description. If interested, please share your updated resume along with below details.
Job Title: Full Stack Java Developer
Location: Columbus, OH (Hybrid)
Duration: 6+ months (Full Time)
Client want team to be in the office for atleast 3 days in a week Tuesday, Wednesday and Thursday on hybrid
Responsibilities:
Full stack (java/spring/microservices + Javascript and react/angular - If someone is stronger back end and willing to learn front end that can work Columbus, OH
Additional Skills:
Microservices, Kafka, AWS, Cassandra
This role requires a wide variety of strengths and capabilities, including:
Expert in in Full Stack design technique as well as experience working across large environments with multiple operating systems/infrastructure for large-scale programs (e.g., Expert Engineers) starting to be firm-wide resources working on projects across the company.
Contributing member of an Agile Scrum team within the Digital Technology Organization.
Is multi-skilled with expertise across software development lifecycle and toolset
May be recognized as a leader in Agile and cultivating teams working in Agile frameworks
Sought out as coach for at least one technical skill
Strong understanding of techniques such as Continuous Integration, Continuous Delivery, Test Driven Development, Cloud Development, resiliency, security.
Thanks & Regards,
Sekhar
Job Type: Contract
Salary: $50.00 - $55.00 per hour
Schedule:
8 hour shift
Experience:
java: 8 years (Required)
Microservices: 5 years (Required)
Work Location: On the road"
16,Java/NodeJS Developer,Expert Technical Solutions,"Atlanta, GA 30328",Hybrid remote,"$110,000 - $130,000 ",r - Full-time,"Java / NodeJS Developer – Direct hire – Atlanta, GA – Hybrid schedule
Expert Technical Solutions has an immediate opening for a Java / NodeJS developer with one of our premier clients in Atlanta, GA. This is a full, time, direct permanent position with a large, global company. You will work onsite in our Sandy Springs office on Tue/Wed/Thu and remote / work from home on Mon/Fri. In this role, you will be responsible for designing and developing APIs, SQL databases, and related applications.
Key responsibilities:
Design and develop APIs using Java and NodeJS
Develop SQL databases and related applications
Write and maintain SQL queries and stored procedures
Troubleshoot and resolve issues with APIs, databases, and related applications
Collaborate with teams across the organization to support their API and database needs
Qualifications:
Strong experience with Java and NodeJS
Proficiency with API development and SQL databases
Knowledge of database design and best practices
Experience with PHP and Kafka (preferred)
Excellent communication and collaboration skills
Bachelor's degree in Computer Science or a related field or equivalent experience
If you are passionate about Java, NodeJS, API development and databases, and have the skills to succeed in this role, we would love to hear from you! Please submit your resume for consideration.
Job Type: Full-time
Pay: $110,000.00 - $130,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Work Location: Hybrid remote in Atlanta, GA 30328

Health insurance"
17,Nodejs Back end Developer,Intellipro Technologies Canada Inc.,Remote,Onsite,"$120,000 - $200,000 ",nent,"We are a fast growing startup in the Web3/NFT space.
In this role, you will:
Build new services to meet critical product and business needs using Node.JS.
Design scalable systems to solve novel problems with modern cloud technology and industry best practices.
Articulate a long term vision for maintaining and scaling our backend systems and the teams running them.
Work with engineers, designers, product managers and senior leadership to turn our product and technical vision into a tangible roadmap every quarter.
Write high quality, well tested code to meet the needs of your customers.
What we look for in you:
You have at least 6+ years of experience in software engineering.
You’ve designed, built, scaled and maintained production services, and know how to compose a service oriented architecture.
You write high quality, well tested code to meet the needs of your customers.
You’re passionate about building an open financial system that brings the world together.
Nice to haves:
You have gone through a rapid growth in your company (from startup to mid-size).
Experience with growth experiments or A/B testing frameworks.
You have experience with Blockchain technology (such as Solana, Bitcoin, Ethereum etc..)
You have experience decomposing a large monolith into microservices.
You’ve worked with AWS, Web3.js, NodeJS, Postgres, MongoDB.
You’ve built financial, high reliability or security systems.
Job Types: Full-time, Permanent
Pay: $120,000.00 - $200,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Experience level:
5 years
Schedule:
8 hour shift
Monday to Friday
Experience:
AWS: 1 year (Required)
Node.js: 3 years (Required)
startup: 1 year (Preferred)
FAANG: 1 year (Preferred)
Work Location: Remote

Health insurance"
18,Senior Software Certification Engineer - Aviation Compliance Specialist,"Garmin International, Inc.","9735 Landmark Parkway Dr, St. Louis, MO 63127",Onsite,Full-time,Full-time,"Overview:
We are seeking a full-time Senior Software Certification Engineer for our St. Louis location. In this role, you will be responsible for providing leadership and planning for software certification tasks carried out by Aviation SQA/Support team including document creation, software process auditing and potentially data approval, in support of TSO authorization of product.
Responsibilities:
Essential Functions
Audit TSO project data to ensure compliance with internal Garmin processes and FAA reglations such that RTCA DO-178B/C requirements are met.
Audit Type 2 LOA data to ensure compliance with internal Garmin processes and FAA regulations such that RCTA DO-200 and DO-200B requirements are met.
Support internal and external audits by certification authorities.
Work with industry and certification authorities to develop new and change existing standards related to article certification such as TSO.
Interface directly with certification authorities at times.
Maintain knowledge and collaborate with industry and certification authorities on developments in and best practice for the implementation of DO-178 compliance.
Mentor future candidates for Garmin Aviation Compliance Specialists.
Actively encourage collaboration and professionalism in a team environment with other Garmin associates and customers to achieve goals
Make substantial contributions to certification of software products
Provides technical input to certification plan and completion documents
Provides reliable solutions to a wide range of difficult problems including evaluation of new technologies to improve existing functions
Demonstrates broad understanding of Garmin’s business model including Engineering, Operations, Finance, Sales & Marketing
Serves as a mentor to less experienced Software Certification Engineers/Analysts (Software Certification Engineering or Analyst 1 & 2)
Gives and receives feedback in a constructive manner
Exemplifies Garmin’s Mission, Vision, Values and Quality Policy and proactively works to improve Garmin’s image and culture
Qualifications:
Basic Qualifications
Bachelor’s Degree in Computer Science, Computer Engineering, Electrical Engineering, Software Engineering, Mechanical Engineering, Information Technology, Management Information Systems or related field AND a minimum of 5 years relevant experience OR an equivalent combination of education and experience
Excellent academics (cumulative GPA greater than or equal to 3.0 as a general rule)
Demonstrated proven track record in successfully executing projects of any scale or complexity
Must be positive, detail oriented, organized, team oriented and a driven problem solver, multi-tasker, and self-starter with the ability to prioritize and lead in a fast paced, deadline-driven environment
Desired Qualifications
Demonstrates proficient knowledge of Garmin product lines, customers, processes and procedures
Demonstrates proficient understanding of RTCA DO-178B/DO-178C process and working knowledge of other regulatory guidance for aviation software
Past or current Software DER for RTCA DO-178B/DO-178C or equivalent role in TSO compliance finding for software

Garmin International is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, citizenship, sex, sexual orientation, gender identity, veteran’s status, age or disability."
19,Jr. Java Developer,Aptivacorp,Remote,Onsite,$45 - $50 ,ct,"Position: Java Developer
Location: Irving, TX
Duration: 12+ Months
Any Visa is fine
Required Skills:
· 1-5 years of Development Experience in Java
· Candidate must have hands-on and in-depth knowledge of Spring Boot, JavaScript, Angular, CSS
· Good to have knowledge of Web API, MQ, GIT, Team City, and JIRA.
· Understanding of database analysis & design including SQL, stored procedures and query tuning
· Experience in integrating various systems using heterogenous data sources REST/SOAP Services, JMS, Database
· Strong people management and development skills
· Demonstrated track record of managing multiple development projects at once
· Ability to develop and foster relationships with resources outside of direct-control
· Full software development life cycle experience
· Bachelor's/Master's Degree in Computer Science, Information Systems or related field
· Experience with performance trouble shooting and remediation
· Experience with data model designing and modeling tools
· Ability to develop and follow change management processes for consistent and maintainable versions
Thanks & Regards
Venu Gopal
Phone: 848-202-7710
Email: venugopal(at)aptivacorp(dot)com
Job Type: Contract
Salary: $45.00 - $50.00 per hour
Schedule:
8 hour shift
Work Location: Remote
Speak with the employer
+91 8482027710"
20,Senior Angular Developer,Trident Tech Solutions,Remote,Onsite,$75 - $80 ,ct,"Title: Senior Angular Developer
Location: Philadelphia, PA (100% Remote)
Duration: 6-12 Months project with a probable extension
Looking or a Passionate IT Coder and who has his/her own Angular Code (via Blog/GitHub Code) to submit for Interview with Architect.
Job Description:
Looking for a Senior Angular Developer (with .Net Development) with 8+ years of experience in the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, peer review, and operations. As a Senior Angular Developer, you will be responsible to work in a micro-services platform built-in .NET as REST APIs and Angular based Frontend UI which provide support to business units and customers. The Senior Angular Developer will be responsible for documenting the solutions, designs, and creating usability guides. Looking for a Passionate IT Coder and who has his/her own Angular Code (via Blog/GitHub Code) to submit for Interview with Architect.
Responsibilities:
Participate in all phases of Agile methodology (planning, grooming, coding sprint items).
Participate in design sessions; work with Senior Architect and team members to solve acceptance criteria.
Set accurate time estimates and scope of work for tasks and/or projects assigned to you.
Develop and support Angular based web applications.
Develop .NET and .NET Core applications using C#, REST API, and SQL Server (Entity Framework).
Develop and maintain Unit Tests and Integration Tests.
Work with business stakeholders and Architect to understand requirements and implement solutions.
Promote and demonstrate good coding practice and patterns for the team.
Follow software development methodologies, version control, and migration standards.
Qualifications:
8+ years of experience with C#.Net, MVC and Angular (Prefer experience with Angular 11) are required.
Developer with strong hands-on experience on Angular or related UI frameworks, with 8 plus years of overall experience in UI development. (Minimum 2 Years of experience with Angular 11 or above)
Prefer Experience with C#, .NET Framework 4.5 (4.0 is acceptable) and hands-on experience with .NET Core
Hands on experience with development tools like PostMan, Chrome Developer Tools, Fiddler, Visual Studio, Visual Studio Code, SQL Management Studio
Experience with GIT; GitHub, VS Source Control (GIT), GitLab, GitBucket.Team player, solution provider, and proactive thinking, with strong troubleshooting skills
Passionate IT Coder and who has his/her own Angular Code (via Blog/GitHub Code) to submit for Interview with Architect.
Please note: Currently not accepting candidates submitted by other staffing firms or agencies at this time. Thank you.
Applicants for this opportunity must have an unrestricted right to work in the United States. Applicants must be authorized to work for ANY employer in the US. We are unable to sponsor or take over sponsorship of employment Visa at this time.
Resume should have the MUST skills: Angular 11, C#.Net, ,Net Core, SQL, JQuery, REST APIs and Javascript, communication. (Position is remote so needs to be a good communicator).
Job Type: Contract
Pay: $75.00 - $80.00 per hour
Experience level:
8 years
Schedule:
8 hour shift
Monday to Friday
Application Question(s):
What is your current Work Authorization in United States?
Do you have your own GitHub Repository Code (Angular 11 or above) to show your Angular Experience?
Experience:
Angular: 8 years (Required)
Angular11 or above: 2 years (Required)
C#.Net: 5 years (Preferred)
Work Location: Remote"
21,Software Developer,Harmony Venture Labs,"Birmingham, AL",Onsite,N,ct,"About Harmony Venture Labs
At HVL, we believe that technology platforms can and should be used to benefit people and their communities. New venture creation is a powerful vehicle to deliver those benefits. We are drawn to big ideas and bold founders to bring their ideas to life.
Harmony Venture Labs (HVL) is a venture studio led by a team of experienced founders and experts who launch startups, grow our portfolio of brands, support SaaS entrepreneurs and invest in our people and community. We believe that technology platforms should be used to benefit people and their communities and that new venture creation is a powerful vehicle to deliver value. We help our companies navigate their journey to faster, sustainable growth through strategy, marketing, design, and product guidance.
Overview
Harmony Venture Labs (HVL) is a Birmingham-based venture studio that brings together talented teams to build high-growth startups and drive economic growth. We are looking for talented, driven, and entrepreneurially-minded software developers to partner with our entrepreneurs to build software solutions.
We're looking for a software developer who is starting out their developer journey and loves hacking and building with technology. This could be the perfect fit if you are interested in building zero-to-one products and fast-tracking your entrepreneurship knowledge. You will work side-by-side with entrepreneurs to make products from the ground up and contribute to the fast-growing tech scene in Birmingham.
Tech Stack
The tech stack will vary based on the product, but in general, you can expect the following:
JS + Design: We will use Node.JS, Koa, Typescript, and React. A great sense of design and attention to detail will be a huge plus.
Scale and ship fast: Help us quickly scale, monitor, and ship changes. We work with ExpressJS/KoaJS, Postgres/MongoDB, AWS, Google Cloud, and Kafka for most of our portfolio companies.
Responsibilities
Working with the design team to establish the feasibility of the product features.
Owning the initial development and engineering for HVL's next company.
Communicating and making engineering decisions regarding the product.
Working closely with the HVL engineering and design teams to build, test, and ship the product.
Maintaining the product from the initial release and optimizing for scale as the customer base grows.
Work closely with the Entrepreneur-in-Residence to interview customers and make data-driven product decisions based on customer research.
What You Bring
Experience creating applications with React and Node or similar Javascript frameworks
A passion for building software from the ground up. We love to see side projects.
RESTful API integration or development experience
Experience with Javascript frameworks (we mainly use Node.js, Nextjs, and React)
Experience working with database systems (e.g., Postgres, MongoDB)
Excellent communication and collaboration skills
Entrepreneurially minded: Be able to design and scale unique technology or products, thrive in a fast-paced environment, and are passionate about building intuitive products.
Scrappy and self-motivated — show us any side projects you're building (non-technical efforts welcomed!)
Stellar communication skills with the ability to lead technical discussions.
Minimum Requirements
Experience or degree in relevant field including Computer Science, Engineering or a similar field
Experience developing web-based software, especially software as a service type applications
Proficiency in programming languages and frameworks such as React, NodeJs and other modern technology development tools. Knowledge of languages such as Python are a huge plus.
Experience with continuous integration, and deployment tools
Experience with data persistence solutions such as PostgreSQL, MongoDB, etc.
Strong problem-solving and communication skills
Ability to learn quickly and work independently or as part of a team

What We Value
Relentlessly Innovate: We embrace curiosity in everything we do.
Keep Things Simple: We recognize perfection can be a roadblock to progress.
Default To Action: We are empowered to make decisions without certainty.
Embrace Flexibility: We view change as an opportunity instead of a challenge.
Benefits
Equity incentives in each new company HVL launches
Unlimited PTO
Comprehensive benefits: medical, dental, and vision
Monthly learning stipend
Annual remote office stipend
Monthly wellness stipend
Harmony Venture Labs provides equal opportunities for everyone that works for us and everyone that applies to join our team, without regard to sex or gender, gender identity, gender expression, age, race, religious creed, color, national origin, ancestry, pregnancy, physical or mental disability, medical condition, genetic information, marital status, sexual orientation, any service, past, present, or future, in the uniformed services of the United States (military or veteran status), or any other consideration protected by federal, state, or local law. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
22,Java Developer - Multiple Levels,CareerNet,"Minneapolis, MN",Onsite,"$75,000 - $195,000 ",r - Full-time,"Job Brief
These positions are for Java Programmers with 1 - 3 years' experience. Based in the US with opportunity for remote work. You must reside within reasonable commuting distance from your primary office.
Salary ranges from 85K to 150K dependent upon your experience level.
This CareerNet Approved company is a large, multi-national, conglomerate with greater than 50,000 employees seeking to expand its US based IT services division.
Full benefits.
Job Description
Leveraging your experience, you will perform unit integration and system testing based on specification and test cases and comply with quality assurance processes, standards, and service level agreements (SLAs).
You will be responsible for the release software dumps and patches to customers.
You will tailor and deploy software tools, frameworks, processes, and metrics
Using your people skills, you will coordinate with internal and external stakeholders (customer, management, project team, support team, vendors, etc.)

Requirements
1-3 years of Core Java development experience (Java7/Java8)
Excellent understanding of object-oriented programming concepts and design patterns
Excellent programming, debugging, and problem-solving skills
Strong understanding of data structures and Algorithms (Java collections)
Good SQL understanding and scripting experience.
Good Understanding of version control and CI/CD tools like GIT, Bitbucket, Jenkins, Maven etc.
Good communication skills in English (Verbal & Written) Graduate in Computer Science & Engineering

Qualifications
3 years of Core Java development experience (Java7/Java8) Excellent understanding of object-oriented programming concepts and design patterns

Excellent programming, debugging, and problem-solving skills

You can demonstrate excellent communication (verbal and written) and interpersonal skills

You will have a readiness to accomplish tasks in a challenging environment, be a self-motivated learner, and strive for excellence
3 years of Core Java development experience (Java7/Java8)Excellent understanding of object-oriented programming concepts and design patterns

Excellent programming, debugging, and problem-solving skills"
